cb_2020_3,road_density_local,road_density_secondary,road_len_total_m
1400000US36047065600,0.0,0.0,13001.95037405823
1400000US36047065800,0.0,0.0,16070.685788584178
1400000US36047066000,0.0,0.0,16868.963340369668
1400000US36047066200,0.0,0.0,15975.800171444487
1400000US36047066600,0.0,18153.777356573617,127390.65779136211
1400000US36047067000,0.0,0.0,37038.17842496271
1400000US36047067200,0.0,0.0,26257.300318848913
1400000US36047067400,0.0,0.0,22910.922960475964
1400000US36047067600,0.0,0.0,29452.614382888514
1400000US36047067800,0.0,0.0,19848.630438536155
1400000US36047068000,0.0,0.0,24449.96792284495
1400000US36047068200,0.0,0.0,30484.268881537173
1400000US36047068600,0.0,0.0,23120.318658422104
1400000US36047068800,0.0,0.0,24845.166952842057
1400000US36047069000,0.0,0.0,27252.971208446794
1400000US36047069200,0.0,0.0,27023.81089473505
1400000US36047069601,0.0,0.0,25117.276283122872
1400000US36047069602,0.0,0.0,39445.77988802885
1400000US36047069800,0.0,0.0,34137.87074408189
1400000US36047070000,0.0,0.0,17765.742378572595
1400000US36047070201,0.0,0.0,20943.102644255698
1400000US36047070202,0.0,7985.624949613835,68028.9895918065
1400000US36047070203,0.0,0.0,0.0
1400000US36047070601,0.0,0.0,12735.87104532565
1400000US36047070602,0.0,25426.43257370944,62165.22257016984
1400000US36047072000,0.0,0.0,37936.2962067614
1400000US36047072200,0.0,0.0,64343.841606297785
1400000US36047072400,0.0,0.0,44604.00525327165
1400000US36047072600,0.0,0.0,33741.127711510926
1400000US36047072800,0.0,0.0,58821.13084062908
1400000US36047073000,0.0,0.0,47746.4377157187
1400000US36047073200,0.0,0.0,22835.37076857069
1400000US36047073400,0.0,0.0,16668.74859726069
1400000US36047073600,0.0,0.0,35763.076133718525
1400000US36047073800,0.0,0.0,30909.81781420703
1400000US36047074000,0.0,0.0,31795.11521027895
1400000US36047074200,0.0,0.0,33163.18246112679
1400000US36047074400,0.0,0.0,19634.485685115033
1400000US36047074600,0.0,0.0,57622.8364098976
1400000US36047074800,0.0,0.0,35435.08560836844
1400000US36047075000,0.0,0.0,42206.70837713209
1400000US36047075200,0.0,0.0,34952.183626052705
1400000US36047075400,0.0,0.0,31012.08101661547
1400000US36047075600,0.0,0.0,35666.36956715246
1400000US36047075800,0.0,0.0,34353.206307555956
1400000US36047076000,0.0,0.0,46742.40034236049
1400000US36047076200,0.0,0.0,41238.87490173883
1400000US36047076400,0.0,0.0,33420.70712586026
1400000US36047076600,0.0,0.0,16002.152107921593
1400000US36047076800,0.0,0.0,53011.50853375649
1400000US36047077000,0.0,0.0,26426.841896851573
1400000US36047077200,0.0,0.0,68636.86639936175
1400000US36047077400,0.0,0.0,44912.64047870339
1400000US36047077600,0.0,0.0,33342.82693740396
1400000US36047078000,0.0,0.0,15799.410330229886
1400000US36047078200,0.0,0.0,21616.133677983533
1400000US36047078400,0.0,0.0,19342.580186552535
1400000US36047078601,0.0,0.0,35031.95149528243
1400000US36047078602,0.0,0.0,11433.224838522663
1400000US36047078801,0.0,0.0,33987.75262687008
1400000US36047078802,0.0,0.0,12068.45205845992
1400000US36047079001,0.0,0.0,26784.268725988015
1400000US36047079002,0.0,0.0,31862.634726026718
1400000US36047079201,0.0,0.0,20438.865755004197
1400000US36047079202,0.0,0.0,24289.16738035759
1400000US36047079400,0.0,0.0,28776.39112493972
1400000US36047079601,0.0,0.0,19934.83409163383
1400000US36047079602,156159.01148860666,0.0,41557.5943266901
1400000US36047079801,0.0,0.0,25174.6150799328
1400000US36047079802,0.0,0.0,21189.186244593977
1400000US36047080000,0.0,0.0,36539.44546277894
1400000US36047080200,0.0,0.0,35889.51488262893
1400000US36047080400,0.0,0.0,37474.611174718484
1400000US36047080600,0.0,0.0,24012.469574006904
1400000US36047080800,0.0,0.0,42052.8859845514
1400000US36047081000,0.0,0.0,20653.978792367732
1400000US36047081400,113475.05376007313,0.0,34462.73823810702
1400000US36047081600,107558.35823424689,0.0,41373.68751460638
1400000US36047081800,122323.31931231533,0.0,54741.883094126475
1400000US36047082000,130059.1444212603,0.0,49535.381537305206
1400000US36047082200,113709.42002044243,0.0,47349.74005415953
1400000US36047082400,0.0,0.0,40038.10911656197
1400000US36047082600,0.0,0.0,37910.067144193694
1400000US36047082800,0.0,0.0,33246.156450904986
1400000US36047083000,0.0,0.0,38835.19552310376
1400000US36047083200,0.0,0.0,18064.644239473957
1400000US36047083400,0.0,0.0,14574.692019441229
1400000US36047083600,0.0,0.0,18874.820879628543
1400000US36047083800,0.0,0.0,14585.311848884261
1400000US36047084000,0.0,0.0,23717.63663180262
1400000US36047084600,0.0,0.0,27725.798157629197
1400000US36047084800,0.0,0.0,21398.867871930273
1400000US36047085000,0.0,0.0,30984.090696023828
1400000US36047085200,0.0,0.0,20066.957269067978
1400000US36047085400,0.0,0.0,29561.787163594592
1400000US36047085600,0.0,0.0,18420.6435112903
1400000US36047085800,0.0,0.0,17120.97449652552
1400000US36047086000,0.0,0.0,27615.841059299684
1400000US36047086200,0.0,0.0,21399.94419570154
1400000US36047086400,131263.2099463011,0.0,54709.22844441738
1400000US36047086600,124339.21445542759,0.0,51476.52351749847
1400000US36047086800,110680.92795125423,0.0,45415.91007371791
1400000US36047087000,124047.06835612602,0.0,40246.456254859746
1400000US36047087200,131241.30857940676,0.0,35269.55150877795
1400000US36047087401,0.0,0.0,14755.173829336292
1400000US36047087600,0.0,0.0,15025.29481699534
1400000US36047087800,0.0,0.0,21538.639942615937
1400000US36047088001,0.0,0.0,22739.44131690697
1400000US36047088002,0.0,0.0,36223.93990759616
1400000US36047088200,0.0,0.0,28589.538897981034
1400000US36047088400,0.0,0.0,14309.525636893271
1400000US36047088600,0.0,0.0,32138.889328843423
1400000US36047088800,94592.77745831166,0.0,55942.43964182699
1400000US36047089000,77795.59926359776,0.0,60739.215694402425
1400000US36047089200,0.0,0.0,31922.302030874434
1400000US36047089400,0.0,0.0,22359.248019002072
1400000US36047089600,0.0,0.0,17987.390851112283
1400000US36047089800,0.0,0.0,27073.193152206055
1400000US36047090000,0.0,0.0,30160.14877556564
1400000US36047090200,0.0,0.0,31406.34870889035
1400000US36047090600,0.0,0.0,27363.52293707891
1400000US36047090800,0.0,0.0,35715.787286667364
1400000US36047091000,0.0,0.0,23739.504619087857
1400000US36047091200,0.0,0.0,25730.613216282152
1400000US36047091600,0.0,0.0,25261.954199452055
1400000US36047091800,0.0,0.0,23264.25259138291
1400000US36047092000,81320.48726979914,0.0,44695.70325979334
1400000US36047092200,121440.15215370731,0.0,45919.41763835975
1400000US36047092400,0.0,0.0,40345.27804747732
1400000US36047092800,122289.14185213741,0.0,40273.86310986504
1400000US36047093000,0.0,0.0,21385.352573167245
1400000US36047093200,0.0,0.0,39767.36361409068
1400000US36047093400,0.0,0.0,20191.609807300243
1400000US36047093600,0.0,0.0,28461.28965312159
1400000US36047093800,0.0,0.0,25435.016546617684
1400000US36047094401,0.0,0.0,43992.0883785319
1400000US36047094402,0.0,0.0,17981.815413824737
1400000US36047094600,0.0,0.0,30685.70300604653
1400000US36047095000,0.0,0.0,26070.465201618514
1400000US36047095400,0.0,0.0,27231.6945290541
1400000US36047095600,0.0,0.0,31251.790389935075
1400000US36047095800,0.0,0.0,23536.339080955746
1400000US36047096000,0.0,0.0,56047.28904808701
1400000US36047096200,0.0,0.0,19749.368101325046
1400000US36047096400,0.0,0.0,29173.919805391044
1400000US36047096600,0.0,0.0,39911.79387606851
1400000US36047096800,0.0,0.0,30993.51606624515
1400000US36047097000,0.0,0.0,27563.194642395974
1400000US36047097400,0.0,0.0,32868.220768381965
1400000US36047098200,0.0,0.0,31596.1593448064
1400000US36047098400,0.0,0.0,18534.487680310842
1400000US36047098600,0.0,0.0,22952.59154942027
1400000US36047098800,0.0,0.0,25381.928335816196
1400000US36047099000,0.0,0.0,22449.85546132397
1400000US36047099200,0.0,0.0,18968.680927905647
1400000US36047099400,0.0,0.0,20869.63935284223
1400000US36047099600,0.0,0.0,20258.620318873996
1400000US36047099800,0.0,0.0,18117.02072706182
1400000US36047100400,0.0,0.0,15487.430440837625
1400000US36047100600,0.0,0.0,10528.74279470697
1400000US36047100800,0.0,0.0,21723.713211137576
1400000US36047101000,0.0,0.0,28668.034938570665
1400000US36047101200,0.0,0.0,18704.702218989783
1400000US36047101400,0.0,0.0,16976.69893799054
1400000US36047101600,0.0,0.0,9770.349222074916
1400000US36047101800,0.0,0.0,26821.34035497306
1400000US36047102000,0.0,0.0,14686.791536255281
1400000US36047102200,0.0,0.0,16300.191762719218
1400000US36047102400,0.0,0.0,26259.237514034798
1400000US36047102600,0.0,0.0,18881.667249710375
1400000US36047102801,0.0,0.0,14814.353864801815
1400000US36047102802,0.0,48699.18502308092,72951.74509003229
1400000US36047103401,0.0,0.0,13907.296461276426
1400000US36047103402,0.0,75034.13084953983,67891.5336651487
1400000US36047105801,0.0,127547.15474657758,76527.27161856953
1400000US36047105804,0.0,66619.93158453034,75104.18375679478
1400000US36047107001,0.0,43920.04925877606,77927.12925799056
1400000US36047107002,0.0,10549.179907435804,33051.22606245582
1400000US36047107003,0.0,191630.65638748722,59656.87032199263
1400000US36047107800,0.0,0.0,33975.13929066174
1400000US36047109800,22572.007049848475,0.0,74045.93912302025
1400000US36047110400,34048.973783599264,0.0,90410.61283029216
1400000US36047110600,0.0,0.0,18625.964524493796
1400000US36047111000,202107.88149695922,0.0,38099.00272285519
1400000US36047111600,50485.89260361117,0.0,69699.30213455863
1400000US36047111800,0.0,0.0,22734.721511330674
1400000US36047112000,0.0,0.0,24842.06554411096
1400000US36047112200,0.0,0.0,22488.918031286932
1400000US36047112400,0.0,0.0,33971.98186824551
1400000US36047112600,0.0,0.0,28433.52147183503
1400000US36047112800,0.0,0.0,30954.313130168677
1400000US36047113000,0.0,0.0,32506.919662116885
1400000US36047113200,98345.86540512407,0.0,49972.720935261605
1400000US36047113400,0.0,0.0,29009.39647193142
1400000US36047114201,0.0,13868.880518453325,49847.2089652001
1400000US36047114202,0.0,0.0,17770.82655565128
1400000US36047114400,0.0,0.0,52317.99556473516
1400000US36047114600,0.0,0.0,32860.18261314173
1400000US36047115000,0.0,0.0,27585.763365745348
1400000US36047115200,0.0,0.0,31203.163677346383
1400000US36047115600,0.0,0.0,29002.99153850886
1400000US36047115800,0.0,0.0,29153.963701372417
1400000US36047116000,0.0,0.0,29116.274991380957
1400000US36047116200,0.0,0.0,26048.530734225336
1400000US36047116400,0.0,0.0,26296.06368514152
1400000US36047116600,0.0,0.0,20520.8899444693
1400000US36047116800,0.0,0.0,17075.77859740328
1400000US36047117000,0.0,0.0,20521.738442943108
1400000US36047117201,0.0,0.0,18457.573717112566
1400000US36047117202,0.0,0.0,10409.898373536362
1400000US36047117400,0.0,0.0,22909.369278937134
1400000US36047117601,0.0,0.0,11895.438040963367
1400000US36047117602,0.0,0.0,13534.928954984012
1400000US36047117800,0.0,0.0,15870.874422730225
1400000US36047118000,0.0,0.0,41740.24489331379
1400000US36047118201,0.0,0.0,12247.43990264215
1400000US36047118202,0.0,0.0,13755.970571063544
1400000US36047118400,0.0,0.0,14324.927729641817
1400000US36047118600,0.0,0.0,15595.027535651729
1400000US36047118800,0.0,0.0,18061.677362883805
1400000US36047119000,0.0,0.0,23511.133906023697
1400000US36047119200,0.0,0.0,27365.757466697374
1400000US36047119400,0.0,0.0,29913.23737363825
1400000US36047119600,0.0,0.0,32920.66768709654
1400000US36047119800,0.0,8223.391181844972,51326.71192317593
1400000US36047120000,0.0,0.0,26983.755013237325
1400000US36047120200,0.0,0.0,26641.823408321237
1400000US36047120801,123589.79566244726,0.0,38165.388435478504
1400000US36047120802,164684.08673031264,0.0,31605.95723652743
1400000US36047120803,124316.9235348393,0.0,37460.014476894474
1400000US36047121000,121886.10986972773,0.0,45480.626715528095
1400000US36047121400,145885.0259564875,0.0,39203.52315979007
1400000US36047122000,23291.13097378576,0.0,70349.40502332931
1400000US36047123700,0.0,0.0,45795.61236954381
1400000US36047150200,0.0,16283.709200272993,37076.59933187056
1400000US36047152200,0.0,0.0,49082.78055977406
1400000US36059300100,0.0,0.0,75057.81800961866
1400000US36059300300,0.0,0.0,35907.91174507578
1400000US36059300400,0.0,0.0,44704.40089276953
1400000US36059300500,0.0,0.0,47956.225076235954
1400000US36059300600,5042.95789842245,0.0,77307.92481354794
1400000US36059300700,0.0,0.0,24767.028035231757
1400000US36059300800,22618.970841924947,0.0,59644.93015359529
1400000US36059300901,2812.837575093786,48077.02045980649,322465.57307658397
1400000US36059300902,0.0,21622.88122169945,237561.68129617936
1400000US36059301000,485.8908303541936,0.0,99900.52081038048
1400000US36059301101,0.0,0.0,26956.578077677805
1400000US36059301102,0.0,0.0,32754.257918919764
1400000US36059301200,0.0,0.0,40164.44736974985
1400000US36059301300,4344.61903279431,0.0,36424.419761859855
1400000US36059301400,2092.0968667441102,0.0,28890.781855336376
1400000US36059301500,0.0,0.0,34529.65087035133
1400000US36059301600,10901.583917697588,0.0,88650.34134921202
1400000US36059301700,16842.28310025324,0.0,44722.527833019136
1400000US36059301800,2946.0624728383464,0.0,62488.58908730776
1400000US36059301900,9051.465871824385,0.0,42779.7425757637
1400000US36059302000,7771.235683174421,0.0,112297.01921299832
1400000US36059302101,9263.248360410953,0.0,82985.46337096227
1400000US36059302102,0.0,59482.50091990045,213219.56457143134
1400000US36059302200,0.0,93014.77512459626,193395.09393043176
1400000US36059302300,0.0,11198.796706258976,65275.74745165037
1400000US36059302400,0.0,15230.807045955047,74339.16776539863
1400000US36059302501,2153.203400430496,12257.669986438546,62276.0327418556
1400000US36059302502,3033.275629201186,10720.831639584714,295925.33416146354
1400000US36059302600,17645.343681662554,0.0,28052.62603410117
1400000US36059302700,25284.527496901654,0.0,58417.65205890222
1400000US36059302800,7560.684305759841,0.0,69313.49844837353
1400000US36059302900,14779.338853841926,0.0,68422.31594648171
1400000US36059303000,17048.44457440165,0.0,64326.158446591035
1400000US36059303101,0.0,34683.47276176402,87162.3650986629
1400000US36059303102,11430.413917103604,0.0,50348.14309068872
1400000US36059303203,28971.544916984323,0.0,51709.6388203207
1400000US36059303204,7638.744972782525,0.0,43302.4366942081
1400000US36059303301,25350.341041558353,0.0,40914.62714576637
1400000US36059303302,20822.51038319429,0.0,44932.56374377852
1400000US36059303400,1712.7682701435672,0.0,22960.121052886665
1400000US36059303500,13186.501719058671,0.0,52582.75888983859
1400000US36059303600,7860.145736754234,0.0,79517.77350299832
1400000US36059303700,14216.701960532047,15675.169819743985,104470.07849416081
1400000US36059303800,14787.04407640258,16519.70540736652,133975.51196163174
1400000US36059303900,17013.209412304317,40887.66790647377,191139.19458068005
1400000US36059304001,0.0,36764.91279792966,65163.91247365472
1400000US36059304002,0.0,20620.66514383858,66530.20656112417
1400000US36059304100,0.0,39316.41572439328,113660.02867532968
1400000US36059304202,0.0,45703.566285945424,154192.2381202587
1400000US36059304203,0.0,20537.245911345457,44177.964888012575
1400000US36059304204,0.0,0.0,21770.39825976162
1400000US36059404300,18098.698529192643,2822.690068327232,26465.35703515782
1400000US36059404400,6960.066518369986,0.0,41242.72027702258
1400000US36059404500,7549.145681783989,0.0,37095.75819847442
1400000US36059404600,0.0,0.0,25285.436036033545
1400000US36059404700,3909.4908156208708,0.0,52037.99453785656
1400000US36059404800,6125.042758464966,615.9118632928123,75413.66921021437
1400000US36059404901,18848.39805177262,0.0,52303.83855152146
1400000US36059404902,28566.702466621562,0.0,35743.04497695001
1400000US36059405000,10091.273637281289,0.0,40503.99512236386
1400000US36059405100,0.0,0.0,34018.670062466466
1400000US36059405200,20061.07778500774,0.0,46271.887473398776
1400000US36059405301,18881.79702360849,0.0,46511.70758743303
1400000US36059405302,17536.663881065826,0.0,41645.72314211205
1400000US36059405400,10965.176010784884,0.0,70107.93474353832
1400000US36059405500,14534.292827330257,0.0,58089.33908443154
1400000US36059405600,0.0,0.0,37150.600005400345
1400000US36059405700,0.0,17616.376453636334,61969.00190166404
1400000US36059405800,18149.9589609413,0.0,43283.51010118479
1400000US36059405900,0.0,14584.846161836334,71737.44985252772
1400000US36059406001,21766.94992413428,0.0,63934.26641362741
1400000US36059406002,0.0,0.0,27594.377297159208
1400000US36059406100,19569.401666271016,0.0,39434.54650372835
1400000US36059406201,0.0,12629.52249888129,56812.20619033072
1400000US36059406202,0.0,17090.899161304184,105448.01677510551
1400000US36059406300,0.0,0.0,35994.56678169364
1400000US36059406400,0.0,0.0,81290.4109252428
1400000US36059406501,0.0,0.0,85661.23804808693
1400000US36059406600,0.0,0.0,50782.78791820576
1400000US36059406701,28248.15483563173,0.0,62456.164021236546
1400000US36059406702,14783.137745660591,0.0,35315.34752057494
1400000US36059406801,35480.681564917795,0.0,52741.46789867428
1400000US36059406802,33827.896747947176,0.0,28587.27843683407
1400000US36059406900,12337.04971054266,0.0,38998.393345461205
1400000US36059407000,0.0,0.0,36156.652709730384
1400000US36059407101,0.0,0.0,34880.89064647233
1400000US36059407102,0.0,22742.49973049536,62616.76311158054
1400000US36059407201,54626.10645467529,0.0,44287.40551201144
1400000US36059407203,43991.80001188137,0.0,50805.0080512454
1400000US36059407204,125444.75606204361,0.0,96271.04173171827
1400000US36059407301,9218.14615675114,5322.556297640395,211015.48507782817
1400000US36059407302,50451.03945185393,25582.723480738554,153657.81662019747
1400000US36059407401,13724.998449736344,0.0,47916.19131854167
1400000US36059407402,10024.43529440565,27989.477021592007,81270.44476282388
1400000US36059407501,0.0,17266.22153839367,73649.66064002461
1400000US36059407502,0.0,50671.198232814655,101830.18850591555
1400000US36059407600,0.0,0.0,46767.395676382985
1400000US36059407700,7993.694290389227,3460.082189051466,147410.4063473789
1400000US36059407801,36402.98385043861,20654.656129534862,171465.0047359451
1400000US36059407802,64483.761810830416,0.0,44306.79305889444
1400000US36059407900,41758.941482329225,10691.257404243852,157428.25387270213
1400000US36059408000,42044.94005728664,0.0,132475.7663637404
1400000US36059408100,3239.6419517859904,0.0,71856.37212773053
1400000US36059408200,51203.41210288579,0.0,149910.27077774314
1400000US36059408300,51692.035456896214,18943.091796655935,205279.66983514858
1400000US36059408400,0.0,32366.51052078225,94852.17827289115
1400000US36059408500,3416.589869717681,12393.426610703365,82611.79899286316
1400000US36059408600,27509.87836121549,28328.331174640993,118826.80809241743
1400000US36059408700,29773.942510765606,0.0,73100.19775341392
1400000US36059408800,4549.193711746623,0.0,52084.72296090869
1400000US36059408900,36636.191183833485,20786.97542780851,147419.81468992744
1400000US36059409000,30669.702385301458,0.0,121293.79216037362
1400000US36059409100,33599.73046627715,21233.939789044118,149769.78504274425
1400000US36059409200,32200.744973115296,0.0,113188.97224825883
1400000US36059409300,0.0,0.0,44644.09764269911
1400000US36059409400,0.0,0.0,37422.5966036588
1400000US36059409500,0.0,66223.15767062856,129009.99753918163
1400000US36059409600,3657.6258434106917,44276.7523944431,155580.86290140383
1400000US36059409700,5743.409923939325,54481.173092936144,139996.41744229858
1400000US36059409800,0.0,32354.203052430054,88840.83634769655
1400000US36059409900,0.0,15327.396025552629,75155.82904821965
1400000US36059410000,0.0,35140.299693474684,90420.90181541536
1400000US36059410100,0.0,26270.696102391077,105180.61177297146
1400000US36059410200,0.0,0.0,42959.76557299144
1400000US36059410300,0.0,0.0,39801.817292711436
1400000US36059410400,40313.387365026385,0.0,86909.79258385589
1400000US36059410500,0.0,0.0,47197.96902084407
1400000US36059410600,0.0,0.0,49337.214708165775
1400000US36059410700,41801.35352308136,0.0,95680.27207395395
1400000US36059410800,45497.00821807273,0.0,86862.91718174118
1400000US36059410900,0.0,0.0,36494.06120352956
1400000US36059411000,2640.810749388563,0.0,52715.27378596355
1400000US36059411100,14379.795771644935,0.0,37165.65570487916
1400000US36059411200,0.0,0.0,56221.62785539163
1400000US36059411301,0.0,0.0,39320.012484293395
1400000US36059411302,0.0,0.0,56175.846789494266
1400000US36059411400,0.0,0.0,62116.82614965431
1400000US36059411500,0.0,0.0,55319.35672591338
1400000US36059411600,1058.5570251110178,0.0,85467.83285718376
1400000US36059411700,0.0,0.0,61926.343434236376
1400000US36059411800,0.0,0.0,58085.171279026654
1400000US36059411901,96607.41721692504,0.0,117012.97569147928
1400000US36059411902,0.0,0.0,38730.29956490176
1400000US36059412000,44410.65752086917,0.0,136141.36835731828
1400000US36059412100,0.0,0.0,51103.12631102501
1400000US36059412200,0.0,0.0,43971.63563724009
1400000US36059412301,64752.1543609751,0.0,117146.55267843531
1400000US36059412302,87504.95995182749,0.0,136895.93965316133
1400000US36059412400,0.0,0.0,51494.74096728607
1400000US36059412500,0.0,0.0,42136.73013840017
1400000US36059412600,0.0,0.0,43468.419045436
1400000US36059412700,0.0,0.0,37618.62264775329
1400000US36059412800,0.0,35534.91913872247,91377.34715408247
1400000US36059412900,0.0,26312.4492585844,102381.73888955769
1400000US36059413001,0.0,0.0,33007.88219002293
1400000US36059413002,0.0,0.0,31284.35314657112
1400000US36059413100,60709.54596091717,0.0,136475.3166809808
1400000US36059413200,0.0,0.0,55644.14555416144
1400000US36059413300,0.0,0.0,54747.19434711112
1400000US36059413400,0.0,0.0,44693.20169385579
1400000US36059413500,0.0,0.0,49870.89087529511
1400000US36059413600,49581.797807805844,0.0,135688.25774146512
1400000US36059413700,0.0,0.0,42858.000929713744
1400000US36059413803,0.0,0.0,35501.51128702922
1400000US36059413804,0.0,0.0,32035.75828636048
1400000US36059413900,0.0,29100.385598055454,101971.84882614376
1400000US36059414001,0.0,52132.49004015241,97090.41159467152
1400000US36059414002,0.0,15069.13556657784,48573.77798645069
1400000US36059414100,0.0,0.0,48701.2953629144
1400000US36059414201,0.0,0.0,35735.011634878276
1400000US36059414202,0.0,0.0,31792.752416635503
1400000US36059414301,101059.71001788929,0.0,125006.19891010787
1400000US36059414303,0.0,0.0,42418.539143722555
1400000US36059414304,0.0,0.0,27099.12181599263
1400000US36059414400,34039.467100829126,15060.028345572468,193736.07399077318
1400000US36059414501,0.0,0.0,31442.20389057165
1400000US36059414502,0.0,0.0,32619.907371865866
1400000US36059414600,0.0,62860.626413625476,133304.85959824594
1400000US36059414700,0.0,35172.6890608419,107576.2617471274
1400000US36059414800,6349.227624735762,22263.236440569406,127582.23115631299
1400000US36059414900,3467.696140583921,23512.145593857073,109074.3845679681
1400000US36059415000,0.0,18129.3329392822,100026.99374108108
1400000US36059415101,79473.49597877245,0.0,147465.95330579765
1400000US36059415102,0.0,7141.174564122824,99929.78757426087
1400000US36059415201,57237.77867668563,0.0,162592.1694238477
1400000US36059415202,0.0,0.0,46581.412769921066
1400000US36059415300,0.0,0.0,44422.476255941794
1400000US36059415401,32762.121351971913,0.0,147973.18203342234
1400000US36059415402,0.0,0.0,38049.95430168766
1400000US36059415500,4022.7079753991065,114629.46946935973,153606.8329351775
1400000US36059415600,29984.492272686595,12393.789267401711,213479.90570406744
1400000US36059415700,19603.251792399227,9763.793503973055,200656.80912569474
1400000US36059415802,3466.439648280848,13493.04461903222,89361.76229667035
1400000US36059416000,51857.76798874395,38819.780280106614,207711.2864313707
1400000US36059416100,0.0,22166.468421582365,125107.2204875921
1400000US36059416201,0.0,0.0,36610.86473392033
1400000US36059416202,0.0,0.0,27942.721263454638
1400000US36059416300,0.0,0.0,38375.95746083764
1400000US36059416401,0.0,0.0,19845.593824483516
1400000US36059416402,320.4362263070783,0.0,33561.937916295996
1400000US36059416500,0.0,0.0,32151.399233332708
1400000US36059416600,202.92164191215033,0.0,42031.1634455911
1400000US36059416701,0.0,0.0,24803.402635976847
1400000US36059416702,0.0,0.0,11684.232693282464
1400000US36059416801,0.0,0.0,21357.645922366526
1400000US36059416802,462.14222427029955,0.0,24794.52319281028
1400000US36059416900,704.2437517021864,1570.0389663898202,180751.61366326333
1400000US36059517000,0.0,0.0,56890.406506411964
1400000US36059517101,6588.453725676058,0.0,57673.474656709535
1400000US36059517102,0.0,0.0,23313.791357857073
1400000US36059517201,12835.79741846729,0.0,46981.29822634038
1400000US36059517202,11069.354787850698,0.0,42836.66473642115
1400000US36059517301,0.0,0.0,36061.51323685178
1400000US36059517302,0.0,0.0,36112.95494489549
1400000US36059517400,0.0,0.0,51880.139573600965
1400000US36059517500,0.0,0.0,52248.14043908725
1400000US36059517600,7778.006725369781,0.0,94168.56829763297
1400000US36059517701,3388.813089993996,0.0,300283.93885035795
1400000US36059517705,6267.117228789698,0.0,171660.04271212153
1400000US36059517801,0.0,0.0,120146.42414148593
1400000US36059517802,0.0,0.0,35370.52503025894
1400000US36059517901,0.0,0.0,39963.913524325304
1400000US36059517902,0.0,0.0,34427.09823618851
1400000US36059518000,2079.059769800237,0.0,63270.3941954618
1400000US36059518100,21985.972250873227,0.0,91934.76274842567
1400000US36059518201,1328.2244690031519,0.0,132957.219972072
1400000US36059518203,1980.1031073041288,5094.669693433131,100307.23772853841
1400000US36059518204,2198.572732505085,36284.5113271073,296378.57099588873
1400000US36059518300,3168.739923705919,0.0,82160.28669634559
1400000US36059518400,4382.155007274649,11216.35762353246,90174.90083593472
1400000US36059518501,14634.218220733574,22884.655141902047,315578.68943797523
1400000US36059518502,44485.5389787455,45675.934823846634,127530.52082754447
1400000US36059518600,34211.01937027493,57369.304818618984,288036.031266919
1400000US36059518700,14045.622365405647,22918.90760260145,193839.7790016757
1400000US36059518800,0.0,107967.46342567899,235106.08874825848
1400000US36059518900,12333.004256019825,12703.98930063388,177863.67946746718
1400000US36059519000,8611.222762994015,17708.4805552816,111908.46553081681
1400000US36059519100,18822.987879297554,0.0,90503.76253426973
1400000US36059519200,5140.072902289577,0.0,51473.17661694519
1400000US36059519300,19749.628461788245,0.0,149230.8683568235
1400000US36059519400,0.0,0.0,47074.44525442046
1400000US36059519500,0.0,27071.364170220233,104759.90375001662
1400000US36059519601,0.0,0.0,46240.98267507891
1400000US36059519602,0.0,35814.279744783846,61056.91629104224
1400000US36059519702,0.0,48146.248445118916,373816.00041222025
1400000US36059519703,0.0,79736.38841801803,163125.27613901123
1400000US36059519704,0.0,47645.79170356873,107107.76266871691
1400000US36059519801,0.0,41660.185662063115,69447.34956103616
1400000US36059519802,0.0,31830.62109927907,106567.48785388086
1400000US36059519900,0.0,32385.17838235594,125618.84575649782
1400000US36059520001,1680.3661236564237,0.0,75622.23917951286
1400000US36059520002,0.0,26735.333274659894,120943.2811285661
1400000US36059520100,457.46837311319274,3238.8708614162456,111209.87868819475
1400000US36059520200,23329.060373276945,49712.81294440272,139444.67146272445
1400000US36059520300,24286.03763728062,31084.130207004833,179874.3186590362
1400000US36059520401,9026.081118373253,0.0,40037.264498705954
1400000US36059520402,16571.780864674,0.0,40396.77552630451
1400000US36059520501,33642.744870074726,0.0,89799.41636018173
1400000US36059520502,0.0,23869.684288479893,104577.65231868785
1400000US36059520600,0.0,27842.060821486728,95445.60784077043
1400000US36059520700,3827.4287439840887,41465.08685308965,115171.48987465302
1400000US36059520800,7075.698475771207,59714.940977323124,149952.519493504
1400000US36059520900,6867.848415465601,30640.64602875404,104798.25576030876
1400000US36059521000,0.0,19206.341977849486,126231.0454884652
1400000US36059521100,7619.119223639829,0.0,47551.76189834866
1400000US36059521200,6973.5846876268315,0.0,34637.835049602945
1400000US36059521301,64909.62420278267,0.0,146235.7243860935
1400000US36059521302,0.0,0.0,42169.89967504167
1400000US36059521400,0.0,0.0,54394.02150782225
1400000US36059521500,0.0,0.0,47474.57703252995
1400000US36059521601,0.0,0.0,35712.61124381819
1400000US36059521602,0.0,0.0,30677.33503851626
1400000US36059521700,49425.214781832336,0.0,147252.11309195435
1400000US36059521801,29948.300528150543,32335.31140236789,147586.32346607884
1400000US36059521802,50622.75545664893,0.0,149856.8906990643
1400000US36059521902,877.7142733923383,0.0,77822.26264980354
1400000US36059522000,35763.59496715051,26359.08556286929,246409.78675166095
