cb_2020_3,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,fam_inc_10to15k,B01003_001E,tract_area_sqkm,population_density,y_log_density
1400000US40017301410,0.017588437358208,-0.243864317544211,0.1899233466113692,-0.0253835726114212,0.0516962766645868,-0.0141909657376222,-0.0631539622051546,-0.1177738963259531,-0.0673897868423921,-0.1784878498157595,-0.1014274591545339,-0.1401057358685815,-0.1959862988419777,-0.2831229264003569,-0.1884650894094854,-0.0463228642069981,-0.0635257052826612,0.1171664195765264,-0.0232979736119167,-0.0325630449293664,-0.1378002048523511,-0.0103154639758536,-0.0170290855319953,0.033566218323852,0.0117578627877972,0.188527200265128,-0.0827703928987434,-0.0894450988853446,0.0173281075389817,0.1429197978332604,0.0335522480958643,-0.0262848947887693,0.0810597352928122,-0.0485193491952445,0.0051562747138185,-0.0345049187630706,-0.1369393157673258,-0.129815985660383,-0.0132218211355538,0.0818547757404244,-0.063990732494717,-0.156366200231076,-0.0050972785288817,-0.0177304636660976,0.1633987830394968,0.1238625957432175,0.0606197823214616,0.0122793390497823,0.0628432583884085,-0.1777011586212223,0.0296711253968246,0.1171646320517491,-0.2449720091972019,0.1105626854444205,0.0364679691880896,-0.1251420026797088,-0.0138075456911803,0.0674954500459222,0.0543693756725511,0.1910990180835904,-0.0625388264453194,-0.018102108827979,-0.0375967395807639,0.1287723267677101,0,5690,5.213893,1091.315069181512,6.996054639581043
1400000US40027201205,-0.0172987813796785,-0.2008982009763274,0.1061602146899485,3.48555481843083e-05,0.0742862080086165,-0.0385351081683003,-0.0311854361179577,-0.0398686019700529,-0.0112807501399647,-0.0977855038985707,-0.1042520354448515,-0.1466417063687467,-0.1702232031911145,-0.2713211249487586,-0.1781800667955829,-0.0145332413667628,-0.1188574782052988,0.0856178370229404,-0.12233785798958,-0.0436866909112767,-0.1531182928263941,-0.0091204667419988,-0.0191421944500623,0.1016498731332075,0.105075196423019,0.1015891303361327,-0.1771743418461055,-0.1181855022735707,0.0754806290012469,0.1619975586332029,-0.0161904585216423,-0.013175183971046,0.0800613804111957,-0.0891844898895862,-0.0207722653038254,-0.042217890163769,-0.1254138494894225,-0.1618579959339601,0.0116111467947303,0.0207238342118126,-0.0103760651115656,-0.1357102488611265,0.0631486256222391,-0.0393806595864546,0.1406765927652644,0.0925163467048701,0.0845565663229175,-0.0627094639923163,0.0608194597866871,-0.1456961353706169,-0.0459311669021215,0.1312730006731128,-0.1884610953150714,0.1566181073364183,-0.026534389445916,-0.0511350534452946,-0.0163094846347473,0.0549330548801802,0.0374481784349488,0.2166583260506148,-0.096750805845101,-0.0438215648700848,-0.0113563486125807,0.1378003588068964,0,4352,7.463363,583.1151452770018,6.370098129963662
1400000US40027201403,-0.0208581744400716,-0.1170900035653104,0.0738555984652083,-0.017590810357056,0.0891991022028699,-0.0323760705403688,-0.0130898384730533,-0.0004168808810766327,0.0702872742428031,-0.1000307078182588,-0.129642819287386,-0.1494352448487672,-0.157168134692799,-0.256851307578279,-0.1539698050008744,0.030029441476946,-0.1325947213298361,0.0721689247583618,-0.1577193205482147,-0.0434662763790218,-0.1506898208030544,0.0023690003544875,0.0075356027659871,0.1433528055955555,0.1369366573106178,0.0597236437416584,-0.2215423197068651,-0.1392485509633284,0.1111371885666715,0.1319663303557948,-0.0408266559077781,0.0320316906151088,0.0899447171586856,-0.1266522563329462,-0.0423065212350593,-0.0619451055419221,-0.1527393888809821,-0.1715227806627344,0.0297088230322653,-0.0036954209968141,0.0363371065617215,-0.1308503615985735,0.0983797420920895,-0.0959781200408561,0.1214302965171251,0.0621386902286052,0.1225267995938997,-0.1021382287913582,0.0211479589163855,-0.140773912557308,-0.0486956477809754,0.1148461808387849,-0.1581752828936292,0.1284105936671014,-0.0722802725598276,0.0019727316820845,-0.030776978532823,0.0544042490708027,0.0218997475342724,0.2272813592901557,-0.1118129882423549,-0.0337155224127111,-0.0089602860724659,0.1261519088819284,17,6703,38.272912,175.13692190445295,5.171261657946164
1400000US40027201508,0.0328781812896501,-0.2199882780810519,0.0981555008421413,-0.038269637615862,0.0825972296887597,-0.0251564448163966,-0.0624913956088365,-0.0572279676116512,-0.0598515795954038,-0.0872688125545281,-0.0675512279766689,-0.1173436736500607,-0.1480646461509896,-0.2869182267826712,-0.1750604553117294,-0.067618495737527,-0.1209387393500065,0.0748767351713036,-0.1255440194462921,-0.0439146586245653,-0.1747865387338845,-0.0389378311157883,-0.0204668100409613,0.0739379034877727,0.0675900649941479,0.129700905445078,-0.1422054868886236,-0.0683507708263615,0.084444295925284,0.1416775248428515,-0.0097674964798576,-0.0173084827725191,0.1102852555316974,-0.0714377239018365,-0.0105204415344531,-0.0429785228795533,-0.0830352779945609,-0.1386782429712085,0.0596502635680002,0.0475581142671129,-0.030155395989749,-0.1336220386741508,0.0757382578627006,-0.0244573272544496,0.1473685801305845,0.1115952702127746,0.0779896046489969,-0.0490502781160738,0.083938753726605,-0.1988353301753986,-0.0359289260665104,0.1306695452716974,-0.1635491490252903,0.1426874927343452,-0.0182761257395696,-0.0579746595346042,-0.0032818044438778,0.0503359222232208,0.0520487770605011,0.2004690401682505,-0.0924856086253896,-0.0385257519609592,-0.003400871664132,0.156483913148183,15,3091,6.752758,457.7388972031872,6.128481196794019
1400000US40027201512,0.0573648123184962,-0.2939323336268321,0.1584947996234157,0.0053654498570004,0.0881273638252192,-0.0111313254431629,-0.0715071808886555,-0.1439968659561022,-0.0610485922575094,-0.1238322014237769,-0.0153529237141714,-0.0788258519905879,-0.1692010088579889,-0.2957116034885912,-0.1937092329310986,-0.0775945901695748,-0.0100292524778229,0.1443412251935423,-0.044375292855236,-0.0412875944815736,-0.1156902673697545,0.0339602222434868,-0.0926222901359687,-0.0015585680955924,-0.0253599898880982,0.2477169644461218,-0.0163275956341346,-0.0081694238445605,0.0103411255334986,0.1197515471825111,0.0149281239980115,-0.1051590520228647,0.0143578501494671,-0.1016856980127125,0.0782886725427785,-0.0973207506966951,-0.1639115694157847,-0.1670438632096517,0.0168263641225622,0.0687749657952552,-0.0837676864534989,-0.1355969351324983,0.0658452647929766,-0.0154329721375011,0.1831411572934779,0.1240141716601836,0.0082415086684594,-0.0030627844612663,0.0869938082325665,-0.1378090722975693,-0.0088569744381152,0.0913215027027922,-0.2508562486358659,0.1179313251377428,0.0952541287175196,-0.1421728210267475,0.0424822573713687,0.056000859827268,0.0626943367588018,0.1002157328396518,-0.0063116728300495,0.0065280019540182,-0.1267834020305941,0.1072206930280448,0,3972,2.443966,1625.2271921949814,7.394018004944343
1400000US40027201611,-0.0146546181468256,-0.2294364434998488,0.1551508551870906,-0.0400081962470056,0.0671620842819952,0.0087599164599665,-0.0764557233446205,-0.1050439001026752,-0.0509842172150742,-0.1734626783000789,-0.1116700800299803,-0.1571641753234572,-0.1817184343559481,-0.2696744783262776,-0.1878113863724596,-0.0317619358191305,-0.0720564800776121,0.1197301887201093,-0.0657755742616002,-0.0143848164329482,-0.183284237177956,0.0020260994909752,-0.0381444559629611,0.0813931290493762,0.0267311035640231,0.1711479956871128,-0.1052620643070504,-0.1485016425657506,0.054968573619926,0.1215516454141257,-0.0225008822230625,-0.0516094840681749,0.0487857784110724,-0.0999744423187566,-0.017318210266752,-0.0209867497072596,-0.1220621435442331,-0.1356203674061816,0.0063872904168558,0.0798076628678361,-0.0522873344735772,-0.1593164920454915,0.0221707691895294,-0.0378422010583402,0.1520273012445901,0.0955732234610662,0.0643323039259509,-0.0015431083163808,0.0275159921838672,-0.1602965670146159,0.0085243145663622,0.1105263146544155,-0.2200827035887893,0.1067617862918643,0.0236842370143018,-0.0787571436043887,-0.0271613377249786,0.0809227592914725,0.0299183476159252,0.221093884409903,-0.0708407548947474,0.0025809166649893,-0.04874746839759,0.1411448505931739,0,2230,2.534696,879.7899235253459,6.780819145203778
1400000US40027201802,0.0360431112751141,-0.273372651628894,0.1876303388471682,-0.0332823127684924,0.0585590911690109,-0.003199568350913,-0.0720718291578713,-0.1425340779312775,-0.0838768728399918,-0.1570759024437261,-0.0772284483154771,-0.1153430303190268,-0.1748653646789507,-0.2918787375479007,-0.2057760515873932,-0.0871759985523649,-0.0307086612792424,0.1218450328366034,-0.0386450157490978,-0.029102113392981,-0.1409153752182556,0.0177082937972254,-0.047441944934797,0.0104371696428932,-0.0233886256581458,0.2382699079320938,-0.0458225210952741,-0.0585903550116207,0.0251651105879123,0.1339481690360133,0.0242546943271568,-0.0727985449780627,0.0455823139248644,-0.0868735013222035,0.0610293521594538,-0.0635129220315015,-0.1356185116543881,-0.1426820026259936,0.0034779723384972,0.0719085583182054,-0.0924277814676687,-0.1551363160635182,0.0196986729617905,-0.0086602442722551,0.1799995838626878,0.1397216829368413,0.0286537811822673,0.0167438996309991,0.0705430928573059,-0.1627746490429133,0.0087925242447156,0.1104013376994712,-0.2492921000598034,0.098625976990201,0.0665824080824653,-0.1339227271732827,0.015403440405148,0.0600534810655226,0.0429654209949539,0.1677895832140894,-0.0329180570582616,-0.0028180230097029,-0.0986703079220833,0.1234418157235304,0,3197,2.573294,1242.3765026460248,7.125585943993834
1400000US40027202107,-0.0245923365920048,-0.1738050865273772,0.1220090655855294,-0.0568154280818665,0.0762079104177388,0.0196137737783533,-0.0584164177748156,-0.0656506962626904,0.0408808961258129,-0.141421346187791,-0.1510851861423071,-0.1686189125970442,-0.1815611197772993,-0.276051335190047,-0.172185010974022,-0.0070546828020778,-0.1040617598388545,0.1122588514080689,-0.1059299107297112,-0.0331281022408558,-0.1864257994023102,0.0157649951867657,-0.0272580086302691,0.128217293303135,0.0733479064940541,0.1013660867742758,-0.1593594875380136,-0.1773859601272741,0.0862282942097023,0.1332120398993007,-0.0216143675725376,0.00035832211974355936,0.0748402687189043,-0.1348508595659431,-0.0573633695252317,-0.0292761414589019,-0.1390158082115049,-0.1390273342877074,0.0366500467654033,0.0380504842590102,-0.0098149920727695,-0.1670830345679265,0.0504502605633658,-0.0670888451734068,0.1470070854274302,0.0861067719668722,0.1036818061101365,-0.0529147649388736,0.0031856820547016,-0.1659778539518048,-0.0054298239753035,0.1173730878438835,-0.1802837226295398,0.1020533634239831,-0.0174803227896957,-0.0437956269164683,-0.0508992389934553,0.0674346625918751,0.0339616569948388,0.230275280489806,-0.1001323704946025,-0.0063900257133957,-0.0239829422871268,0.1214712751928205,19,2943,7.201391,408.67104702410967,6.015354513332485
1400000US40027202301,-0.0131569638201737,-0.0915822713529341,0.047055589615402,-0.0178904830493534,0.0869543721383633,-0.057020720661873,-0.0373916972046439,0.0160622428540884,0.0894930796940362,-0.06836385115567,-0.0917470720102715,-0.1222607308402023,-0.14924212733556,-0.2856342904263275,-0.1301521482128435,0.0410115701508246,-0.1186054245846706,0.0472878604721028,-0.183175791596826,-0.0494314691981166,-0.1333324898134941,0.0307910737399317,0.008264843285491,0.1399601870701398,0.1090387787602529,0.0765577383201081,-0.2341921926947605,-0.1017438577246276,0.1061567953982336,0.1387358958210925,-0.0574381698592292,0.0718823198588617,0.1041722364371971,-0.1087945948068734,-0.0059851719377272,-0.0989458966015728,-0.1303435670636224,-0.1633902208354767,0.0306378157377777,-0.0301847456619221,0.0155553264895661,-0.1228188757347441,0.1517160856038667,-0.0805933567872094,0.098307022474878,0.1001812935904791,0.1004606365187747,-0.1126209908092736,0.0431579201259524,-0.1573789000320295,-0.0440907523433015,0.1129692804177584,-0.151002604297316,0.1346404472467829,-0.0776469367165384,-0.0139292579471694,-0.0041687578025532,0.0602217750036665,0.0327283731982602,0.1847308853744407,-0.0946246682756595,-0.0545615393650792,-0.0436570697266747,0.1277172107328553,25,5943,112.52635,52.81429638480232,3.985539163926751
1400000US40027202404,-0.0417718303573729,-0.1042276543696389,0.0732027665868838,-0.0206938649581363,0.0722206335624067,-0.0141990501100286,-0.0051109525534066,0.0040366790498503,0.0815345960773393,-0.0882071038646822,-0.1608452090011476,-0.1693499057321519,-0.1589807766364668,-0.2410522446221636,-0.1647017499795203,0.0413095329119296,-0.1628388916647081,0.0758325540679335,-0.1279386642204728,-0.044464579391058,-0.1671574968743901,-0.0239329358672889,0.0261411622700277,0.1539531434976246,0.1482584570565547,0.0289154476143837,-0.2314242469585363,-0.1609935805428162,0.1225698335773987,0.1086042743379762,-0.0423706463553768,0.0275935814422185,0.0996349369541418,-0.1352606810842028,-0.08507241115345,-0.0531404334713979,-0.1436248873124506,-0.1888478040399172,0.0253559719545389,0.0154677117462973,0.0480003024204266,-0.1180151860877729,0.0750088878666902,-0.0804998645523042,0.1219542829194232,0.053115821795318,0.0989239048984978,-0.093161576062573,0.0190834689697036,-0.1386057633372745,-0.0636083626842547,0.1165021512043996,-0.1455651014431052,0.1110623120500397,-0.0663822032542651,-0.0032437092859613,-0.0381545677172218,0.070552326053522,0.0407125409029751,0.2117296262676226,-0.1249720375006799,-0.0252193029540157,0.004071783663956,0.1281992862496345,83,4300,102.487854,41.95619121852234,3.760180787483463
1400000US40027201602,0.044124417377308,-0.2944360699081791,0.1935176297086912,0.027712291704312,0.0878786959746777,0.018737029429968,-0.0831694235661811,-0.1409134048967358,-0.0340587164856753,-0.1804711324460848,-0.0549941515385822,-0.09210781894584,-0.1913959376937051,-0.2935656598315918,-0.1748045138891254,-0.0313889182125531,-0.0155285395673901,0.1507970633760295,0.0125079408490634,-0.009406458469798,-0.1226333562483428,0.0637969205397504,-0.0316065952643426,0.0403924914135969,-0.0100050332937046,0.3126910716991839,-0.0307078537654133,-0.0300016940911748,0.021407693057721,0.0971616091891742,0.006049097696599,-0.0914166359810535,-0.021974544897538,-0.0624963701841524,0.1310561135755228,-0.1086019378090069,-0.1923494531207623,-0.1460746071215715,-0.0193826861959168,0.0576243379117687,-0.0834533470916947,-0.1633992909114431,0.0640813919948205,0.0104236967182676,0.1693164034377581,0.1124806353956919,0.0072773469940452,-0.0033817291008829,0.0720019363348943,-0.1590779650030199,0.0049721361559544,0.0500942966696341,-0.2646023373606014,0.1146460294591906,0.1014031989829236,-0.1750871820326948,0.0294458741311046,0.0713298741650404,0.0400861099258852,0.1432089769105445,-0.0008613731950303504,0.0640069535747916,-0.1191468397330936,0.0957256835505393,8,3170,1.025011,3092.6497374174523,8.037106817684355
1400000US40027201603,0.0475337037372331,-0.294484848058211,0.1767122619411305,0.0142921516505244,0.0716138367063657,0.0050720487921797,-0.0692541370960256,-0.1397002267479635,-0.0588014073904621,-0.1627342883017364,-0.0483617227782335,-0.0909727778452582,-0.1859256229959821,-0.2951103634023323,-0.1739720867257538,-0.0611786187178359,-0.0209229091040019,0.1432995495351229,-0.0131073196908554,-0.0305387987693988,-0.1185364655399294,0.0433998273002377,-0.0762466511168237,0.0094796800475034,-0.0303296653207704,0.2594436572447935,-0.0156419088312944,-0.0405814404270572,0.0077803283944546,0.1316304780029574,0.0239743576742642,-0.0974294554993942,0.0099425828246129,-0.0743982770975368,0.0756000791162271,-0.0714275610381815,-0.1534604835241872,-0.1668543870573277,-0.0155107341626634,0.0684296123010157,-0.0817854483805098,-0.1438824230401105,0.0448086807446607,-0.0195985349231393,0.171335099627117,0.1149643452699394,0.0170465794436609,0.0049535662839148,0.0672627255616284,-0.1433873964747795,0.0073607408257783,0.0804479384934028,-0.2773265419039631,0.1077788542208837,0.0875811490702857,-0.1442791462460545,0.013952715735733,0.06740531915972,0.0498447402527753,0.1460415507081443,-0.0266082001960272,0.0197979452714753,-0.1143768132724309,0.1203590217788969,54,3858,1.802253,2140.653948141576,7.66933368246674
1400000US40051000600,0.0019558726426615,-0.1092856532046036,0.1018404238844253,-0.0504080982360824,0.0804287689787831,-0.0012844650964978,0.0154854448845042,-0.0038145884214826,0.0116224918183115,-0.1326304597579368,-0.1685858152302723,-0.1684828900113016,-0.157634830790745,-0.2503873423683151,-0.145579556115917,0.00011897615452028882,-0.1819265021591549,0.0694461651472999,-0.0942286331905371,-0.0531422031464618,-0.1773923804873182,-0.0556736311880848,0.0458870599066302,0.1230099695040714,0.1674089921111136,0.0229932151256837,-0.1633151552878986,-0.1203092154331439,0.1075394247454794,0.0760003490474854,-0.0113383566225081,0.0193407903472335,0.1432602783873659,-0.0752332389636752,-0.0916516073280057,-0.0435639392802278,-0.1037269199971447,-0.1458753228344333,0.0244668444500827,0.0828777214119922,0.0520502385186196,-0.1478302110507676,0.0276879455427254,-0.1062429276277296,0.1358981968905503,0.041109290805494,0.1364200574958566,-0.0682323566880754,0.0108013828233196,-0.142677287983814,0.0033043550182497,0.0956286547404367,-0.1543225936277104,0.0440513706632421,-0.0765235175468443,-0.0092110870677985,-0.0302122782409233,0.0332253070946037,0.0145924337961524,0.2172241778435429,-0.1092456724189369,-0.0036758117207337,0.0418928768711663,0.1691417305037705,46,5416,342.543422,15.811134157467487,2.822041414357398
1400000US40051000701,-0.0035818468314984,-0.083044899467887,0.0779111802852237,-0.0429286488800189,0.0735660398066312,-0.0272631482923149,0.004539215612472,-0.0030786288886906,0.0633696085544658,-0.1046357631911032,-0.1558564186770076,-0.1745992004726867,-0.1692988865092642,-0.2804110349042727,-0.1420179265956181,0.0016628228026854,-0.1673281339663101,0.0469240082007185,-0.1377481132479206,-0.0467851670384195,-0.1724631267266365,-0.009660118830212,0.0326995831617972,0.1198270962683074,0.1526196130191972,0.04063072161028,-0.1978222812571132,-0.1201964391903042,0.1043946339655748,0.1380493725094133,-0.0153706193485195,0.0526018347321247,0.1474626146945294,-0.0848754853135465,-0.0544082676391796,-0.0875104141459236,-0.1218382528404298,-0.1328506294464895,0.0315775821781935,0.0368189588169858,0.05534997495651,-0.1476481219448616,0.0777592482579157,-0.0952990832952615,0.1372948722717159,0.0688543345600182,0.151290465691079,-0.1070505976931374,0.0351108919144212,-0.1666013309638169,-0.0183513621908939,0.1050899225928273,-0.1330734449509586,0.0727617425443522,-0.0993721589391185,-0.0037034353537315,-0.0292721976468063,0.0202453993264373,0.0146308261791531,0.2093018515381177,-0.1107097448985491,-0.0152368123022548,0.0294949413029256,0.1611579837098693,11,3864,669.764893,5.769188621834797,1.9123812306774266
1400000US40051000902,-0.00029478371067308344,-0.1113231910182824,0.1255032369358915,-0.0800745084329618,0.0748550836914378,0.0211778195733588,0.0209381785720562,-0.0301643501919782,-0.0085643537716872,-0.1578514620411671,-0.1517869671559748,-0.161669259719549,-0.1476859955286662,-0.2395290270250807,-0.1451657124706613,-0.010326420874838,-0.1878098170479884,0.0583107924211788,-0.0857096831887387,-0.0615371025009167,-0.1797282162940515,-0.0705701259679456,0.0475031059613191,0.1146782704213055,0.148567524287163,0.032578297430969,-0.1284853308070058,-0.0963819483958544,0.0912353149913663,0.0418038720246827,-0.0055796643870384,5.421571372979075e-05,0.1563196247253274,-0.0743266035576882,-0.0960928152233762,-0.0519676952913088,-0.0934800882435141,-0.1386232797582118,0.0376155664464726,0.0943803802161969,0.036780716051263,-0.1543637761804228,0.0151388659162072,-0.1102101996460641,0.1311367393568896,0.0343841043884067,0.1282237073983386,-0.0473779275511972,0.0260492852844974,-0.1495757750067788,0.0093169778312831,0.0814898858155005,-0.1488055946274362,0.0170808703182186,-0.0485458275460697,-0.0115117692949618,-0.0300273544341717,0.0239990175141322,0.0063366410870071,0.2052463898898021,-0.1114080845536547,0.0009872472014961166,0.053886043932884,0.1805012065131108,0,6437,170.716281,37.70583544987136,3.655990375486928
1400000US40087400300,-0.0187804036926326,-0.1394317719185166,0.0912205131354124,-0.0173647660115203,0.0704561457760855,-0.0431519045076457,-0.025590336356484,-0.0199167993138165,0.006476479213215,-0.0846597053526371,-0.1031318776525468,-0.1457828283275873,-0.1394062423724138,-0.2587762940711283,-0.1629506369695594,0.0034015045704601,-0.1601406254774616,0.0531200418930853,-0.1657488929508606,-0.0281286542886268,-0.1674121179632176,-0.0094509729254213,-0.0052594201482187,0.1226846416434926,0.1099686346782518,0.0873956366159054,-0.1894668796803783,-0.125528762317798,0.100693969854428,0.1387860969433105,-0.0476196600482484,-0.0010544761496752,0.0965040750031307,-0.1184554869707867,-0.0374048696514472,-0.0666862297505953,-0.1186083020379992,-0.1638943294912035,0.0201940091776002,-0.0102323898635099,0.0059436734394559,-0.1191811230835744,0.0787858876705376,-0.0774718560106481,0.1182096626417289,0.1032687390225487,0.1094307768181169,-0.0824378171623169,0.0520409208200573,-0.1503423021462693,-0.0641330699635744,0.1283571832289388,-0.1439376210967851,0.1224640495279074,-0.0547090480316745,-0.0091041774541922,-0.0125143075734526,0.062181753422725,0.0196042093186081,0.2144050187462907,-0.1191405589523528,-0.0478471809802694,-0.0024112334595718,0.1403633472776784,43,5634,37.16991,151.5742168867237,5.027651145772613
1400000US40109106503,0.0545129690922706,-0.2924033467219195,0.1523279919088664,-0.0221362336778656,0.0731677028527382,-0.0233253439893427,-0.0650026723074814,-0.1270594693039191,-0.0914392290623166,-0.1486734083342869,-0.0355353756404576,-0.1078537235026713,-0.1739960809635682,-0.2946123632733975,-0.1853547241864368,-0.0598300898005149,-0.0284453446686885,0.1221725551193955,-0.0423056440656268,-0.0241000105284359,-0.1173802830535063,-0.0098381223411459,-0.0854334680027622,-0.0116415836540007,-0.0144136584775339,0.2048627737170286,-0.0325823149976968,-0.0465010765595489,0.005396315539885,0.1242600278853126,0.0219096620543299,-0.0736854715888035,0.0246546883542722,-0.0575292117604976,0.0366806809010124,-0.046259822048547,-0.1120864091398939,-0.1616004063605412,0.0004587404337014928,0.0781791337930627,-0.0874527997107793,-0.1240858028505777,0.0363153376973514,-0.0158949528021277,0.17875368091336,0.1178756488899875,0.0145223551993349,0.025682521695512,0.0606104489998256,-0.1436583438853445,-0.0013413803985462,0.104227704728998,-0.2568828294892658,0.1193444683019062,0.0717113266580828,-0.1199052297328278,0.0240348142761759,0.0736338154609426,0.0512789718314988,0.1578866732737778,-0.0309130097273928,-0.0247937182054653,-0.1113915244568343,0.1351433666660633,0,1460,2.617688,557.7440856205935,6.325691560852685
1400000US40109106903,0.0291908169766937,-0.2649612874007206,0.1223476917643293,0.0101817115547958,0.0901128853606002,-0.013168244519846,-0.0638237864554297,-0.0737773841319362,-0.0315078412793471,-0.1553906842033237,-0.0138222764446573,-0.1284623894173207,-0.1749257905102107,-0.2956871629923522,-0.1429331818886023,0.0049589301960344,-0.0673488991678455,0.0864418106328202,-0.0629762683265869,-0.0144114445972935,-0.1091137748881096,0.0391927904885418,-0.0265122901148295,0.0454195010644591,-0.0026057374498891,0.2073526393411743,-0.0645474284271317,-0.0703989178444738,0.0341930268940192,0.0939317269025882,-0.0438958643107066,-0.0128099058913471,0.0125581129010505,-0.0403550696700643,0.0657071314295524,-0.0921306713437356,-0.1137357632874102,-0.1462409356730061,-0.0133904214049493,0.0426650933072697,-0.0779804650873672,-0.1515506183370141,0.1066275895381385,-0.0195119136831851,0.1390075207377547,0.1594653821307167,0.0060491016073705,0.0004478104619099025,0.0562780228923498,-0.1605862803491679,-0.0088946738121979,0.1068180502210517,-0.2420255701706689,0.1324569201150762,0.050757747032734,-0.1015858080426908,0.0215647235522233,0.0984179228724298,0.0311939823704505,0.1699696361060233,-0.0069015192667389,-0.0240588984591248,-0.0804340832342973,0.1420608828566306,52,5436,4.309028,1261.5374047232926,7.140878788214227
1400000US40109107406,-0.0135359772952918,-0.2211508116963128,0.1525016967526255,-0.0496934553448993,0.080298794976194,0.0054158906644346,-0.0750010041420292,-0.1016656549181485,-0.02666448801622,-0.1530106456282646,-0.0997885372000047,-0.1425199246073099,-0.1710298888122536,-0.2730584404953544,-0.1941936459932947,-0.0505469865016252,-0.0801073836057436,0.1230931537082183,-0.0841643954147623,-0.0317908909787208,-0.1585057498245584,0.00033432078071743816,-0.0544427364606344,0.0683260818044487,0.0107741433015602,0.1722849541485801,-0.0983284014921155,-0.1211119119869374,0.0498033780551855,0.1155684506814283,-0.0070920477916435,-0.0332937105864804,0.0624474740812583,-0.0990646015370138,-0.0025487287570233,-0.0353041819495411,-0.1310020649584787,-0.1393155962422322,0.0345564435206589,0.0665816353002896,-0.0464793747027034,-0.1475857757160509,0.0499232781706847,-0.0391782309738395,0.1539000705287663,0.0968899271399529,0.0630645538662837,-0.0041243546828013,0.0479741488404472,-0.1654475511521565,0.010886947373589,0.1274116424385889,-0.2209220578652157,0.113308940702179,0.034798750297682,-0.0792314951406575,-0.0210442610676073,0.0790358451342675,0.0413928229154026,0.2047295411088867,-0.0756276016732766,-0.0304290459684696,-0.0848126790871444,0.1094858785271322,79,8271,8.946814,924.4631664411488,6.830294332670676
1400000US40109108101,-0.0136288396412127,-0.1311818285058528,0.0892000383444301,-0.01909631631186,0.0894102084171437,-0.0539455591800781,-0.0419920464773864,0.003045286750663,0.014063940472382,-0.0937922236140115,-0.0794466480904403,-0.135676686417888,-0.1379927806900452,-0.261703340679936,-0.1584242502235275,0.0402042974562529,-0.1464633625962988,0.055499738795975,-0.1796074502983871,-0.0175982585271018,-0.1536221770508961,-0.0052234349001891,0.0213937387967058,0.1202527302956626,0.1238548145896875,0.0879493851356792,-0.1974100319932442,-0.1016477886042563,0.0994592666966997,0.1097586929800122,-0.0660055020021291,0.0280500213541579,0.0871776753951677,-0.0797193579213032,-0.0080826207305852,-0.0876236925490037,-0.1249523811585649,-0.1606914841471167,0.017460052120858,-0.0160831401253365,0.0037179644858608,-0.1146775546364658,0.1055731533815525,-0.0795298831801615,0.1021275610196059,0.0987503872827889,0.1233529602571203,-0.0709030151260241,0.0635015652011739,-0.1480239888650215,-0.0479137243580213,0.114198063594442,-0.1567953676245823,0.1377011825399171,-0.062905354246436,-0.013012714756931,0.0100488957022398,0.0550280507336334,0.004093141147209,0.2342274557914875,-0.1023813942411274,-0.0706839653259362,-0.0346085139307623,0.1376049216089328,0,4714,48.838162,96.52287897320952,4.580087006611839
1400000US40109108301,-0.0131056420364764,-0.1438071478834509,0.1011819842095363,-0.0312839806136626,0.0832733468366989,-0.0248167863941028,-0.0650873465907952,-0.0332469914087932,0.0492863015798531,-0.0954803757024497,-0.1328974900256213,-0.1556236429756513,-0.1753782747744314,-0.2729224549867571,-0.1655180685357194,0.0400504961619304,-0.1129583224772685,0.0770967341855451,-0.1345857674504447,-0.0216855434699691,-0.1728808427121053,-0.0178383498445175,0.0156370409933671,0.1206335107115681,0.1160146161289891,0.1079395272588383,-0.2200098105632043,-0.1284037343375674,0.1107943834895123,0.1232074550683484,-0.0307493405846541,0.0443257983227562,0.0858984077736258,-0.0891571106372834,-0.0348398206040814,-0.0561494589659472,-0.136564158209049,-0.1526978840813634,0.0381160226666581,0.019138822962157,-0.0080647532188629,-0.1236966339567073,0.0785333440449094,-0.0578861755842749,0.1246279809461974,0.0717842930565028,0.1093079082152686,-0.061785847341522,0.0339907500303597,-0.1665186433141422,-0.0291066077619312,0.1010610978938825,-0.1703448843008624,0.1431812389381448,-0.0390795149947313,-0.0494673699770634,-0.0136439834134985,0.0837557927870138,0.0267038697906056,0.2653197502376208,-0.0951078063908225,-0.048652864414128,-0.0490168838246973,0.1192414510906771,2,2166,15.457933,140.1222272085149,4.949626374507204
