cb_2020_3,cbsa_code,cbsa_title,group,county_fips,tract_name,population
1400000US36059409300,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4093, Nassau County, New York",4142
1400000US36059409400,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4094, Nassau County, New York",4369
1400000US36059409500,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4095, Nassau County, New York",4021
1400000US36059409600,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4096, Nassau County, New York",5190
1400000US36059409700,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4097, Nassau County, New York",4188
1400000US36059409800,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4098, Nassau County, New York",5880
1400000US36059409900,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4099, Nassau County, New York",8442
1400000US36059410000,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4100, Nassau County, New York",4390
1400000US36059410100,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4101, Nassau County, New York",5825
1400000US36059410200,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4102, Nassau County, New York",3662
1400000US36059410300,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4103, Nassau County, New York",6642
1400000US36059410400,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4104, Nassau County, New York",4671
1400000US36059410500,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4105, Nassau County, New York",7183
1400000US36059410600,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4106, Nassau County, New York",7205
1400000US36059410700,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4107, Nassau County, New York",7159
1400000US36059410800,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4108, Nassau County, New York",4629
1400000US36059410900,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4109, Nassau County, New York",6519
1400000US36059411000,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4110, Nassau County, New York",5425
1400000US36059411100,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4111, Nassau County, New York",4379
1400000US36059411200,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4112, Nassau County, New York",6642
1400000US36059411301,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4113.01, Nassau County, New York",3813
1400000US36059411302,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4113.02, Nassau County, New York",6657
1400000US36059411400,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4114, Nassau County, New York",6550
1400000US36059411500,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4115, Nassau County, New York",2750
1400000US36059411600,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4116, Nassau County, New York",6517
1400000US36059411700,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4117, Nassau County, New York",7064
1400000US36059411800,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4118, Nassau County, New York",6163
1400000US36059411901,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4119.01, Nassau County, New York",3441
1400000US36059411902,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4119.02, Nassau County, New York",4039
1400000US36059412000,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4120, Nassau County, New York",5802
1400000US36059412100,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4121, Nassau County, New York",6263
1400000US36059412200,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4122, Nassau County, New York",4905
1400000US36059412301,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4123.01, Nassau County, New York",3281
1400000US36059412302,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4123.02, Nassau County, New York",3629
1400000US36059412400,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4124, Nassau County, New York",5842
1400000US36059412500,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4125, Nassau County, New York",3855
1400000US36059412600,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4126, Nassau County, New York",3786
1400000US36059412700,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4127, Nassau County, New York",4159
1400000US36059412800,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4128, Nassau County, New York",3157
1400000US36059412900,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4129, Nassau County, New York",6143
1400000US36059413001,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4130.01, Nassau County, New York",3469
1400000US36059413002,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4130.02, Nassau County, New York",4010
1400000US36059413100,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4131, Nassau County, New York",5183
1400000US36059413200,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4132, Nassau County, New York",5720
1400000US36059413300,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4133, Nassau County, New York",6122
1400000US36059413400,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4134, Nassau County, New York",5346
1400000US36059413500,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4135, Nassau County, New York",7451
1400000US36059413600,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4136, Nassau County, New York",6065
1400000US36059413700,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4137, Nassau County, New York",5271
1400000US36059413803,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4138.03, Nassau County, New York",4138
1400000US36059413804,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4138.04, Nassau County, New York",3871
1400000US36059413900,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4139, Nassau County, New York",7553
1400000US36059414001,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4140.01, Nassau County, New York",4355
1400000US36059414002,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4140.02, Nassau County, New York",4614
1400000US36059414100,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4141, Nassau County, New York",6829
1400000US36059414201,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4142.01, Nassau County, New York",5336
1400000US36059414202,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4142.02, Nassau County, New York",3914
1400000US36059414301,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4143.01, Nassau County, New York",3852
1400000US36059414303,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4143.03, Nassau County, New York",5278
1400000US36059414304,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4143.04, Nassau County, New York",3121
1400000US36059414400,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4144, Nassau County, New York",5107
1400000US36059414501,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4145.01, Nassau County, New York",5728
1400000US36059414502,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4145.02, Nassau County, New York",3828
1400000US36059414600,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4146, Nassau County, New York",3636
1400000US36059414700,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4147, Nassau County, New York",4502
1400000US36059414800,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4148, Nassau County, New York",7065
1400000US36059414900,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4149, Nassau County, New York",7680
1400000US36059415000,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4150, Nassau County, New York",5645
1400000US36059415101,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4151.01, Nassau County, New York",2419
1400000US36059415102,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4151.02, Nassau County, New York",5061
1400000US36059415201,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4152.01, Nassau County, New York",3266
1400000US36059415202,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4152.02, Nassau County, New York",4203
1400000US36059415300,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4153, Nassau County, New York",6360
1400000US36059415401,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4154.01, Nassau County, New York",5147
1400000US36059415402,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4154.02, Nassau County, New York",4380
1400000US36059415500,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4155, Nassau County, New York",2414
1400000US36059415600,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4156, Nassau County, New York",5460
1400000US36059415700,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4157, Nassau County, New York",5961
1400000US36059415802,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4158.02, Nassau County, New York",6127
1400000US36059416000,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4160, Nassau County, New York",4209
1400000US36059416100,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4161, Nassau County, New York",6209
1400000US36059416201,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4162.01, Nassau County, New York",3600
1400000US36059416202,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4162.02, Nassau County, New York",4835
1400000US36059416300,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4163, Nassau County, New York",3208
1400000US36059416401,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4164.01, Nassau County, New York",4463
1400000US36059416402,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4164.02, Nassau County, New York",2668
1400000US36059416500,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4165, Nassau County, New York",6259
1400000US36059416600,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4166, Nassau County, New York",5382
1400000US36059416701,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4167.01, Nassau County, New York",4686
1400000US36059416702,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4167.02, Nassau County, New York",3997
1400000US36059416801,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4168.01, Nassau County, New York",2139
1400000US36059416802,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4168.02, Nassau County, New York",3881
1400000US36059416900,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 4169, Nassau County, New York",4046
1400000US36059517000,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5170, Nassau County, New York",3757
1400000US36059517101,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5171.01, Nassau County, New York",5121
1400000US36059517102,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5171.02, Nassau County, New York",2527
1400000US36059517201,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5172.01, Nassau County, New York",3457
1400000US36059517202,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5172.02, Nassau County, New York",3414
1400000US36059517301,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5173.01, Nassau County, New York",3529
1400000US36059517302,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5173.02, Nassau County, New York",5367
1400000US36059517400,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5174, Nassau County, New York",5045
1400000US36059517500,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5175, Nassau County, New York",3783
1400000US36059517600,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5176, Nassau County, New York",4843
1400000US36059517701,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5177.01, Nassau County, New York",7493
1400000US36059517705,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5177.05, Nassau County, New York",3051
1400000US36059517801,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5178.01, Nassau County, New York",3980
1400000US36059517802,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5178.02, Nassau County, New York",3485
1400000US36059517901,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5179.01, Nassau County, New York",4814
1400000US36059517902,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5179.02, Nassau County, New York",2863
1400000US36059518000,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5180, Nassau County, New York",6167
1400000US36059518100,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5181, Nassau County, New York",2913
1400000US36059518201,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5182.01, Nassau County, New York",4185
1400000US36059518203,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5182.03, Nassau County, New York",4348
1400000US36059518204,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5182.04, Nassau County, New York",4553
1400000US36059518300,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5183, Nassau County, New York",6029
1400000US36059518400,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5184, Nassau County, New York",4338
1400000US36059518501,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5185.01, Nassau County, New York",6935
1400000US36059518502,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5185.02, Nassau County, New York",2960
1400000US36059518600,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5186, Nassau County, New York",4201
1400000US36059518700,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5187, Nassau County, New York",5687
1400000US36059518800,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5188, Nassau County, New York",3200
1400000US36059518900,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5189, Nassau County, New York",7113
1400000US36059519000,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5190, Nassau County, New York",6462
1400000US36059519100,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5191, Nassau County, New York",5587
1400000US36059519200,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5192, Nassau County, New York",6285
1400000US36059519300,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5193, Nassau County, New York",6298
1400000US36059519400,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5194, Nassau County, New York",4486
1400000US36059519500,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5195, Nassau County, New York",6237
1400000US36059519601,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5196.01, Nassau County, New York",4366
1400000US36059519602,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5196.02, Nassau County, New York",1797
1400000US36059519702,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5197.02, Nassau County, New York",5806
1400000US36059519703,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5197.03, Nassau County, New York",3453
1400000US36059519704,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5197.04, Nassau County, New York",3124
1400000US36059519801,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5198.01, Nassau County, New York",2475
1400000US36059519802,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5198.02, Nassau County, New York",5246
1400000US36059519900,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5199, Nassau County, New York",5438
1400000US36059520001,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5200.01, Nassau County, New York",7846
1400000US36059520002,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5200.02, Nassau County, New York",4728
1400000US36059520100,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5201, Nassau County, New York",5450
1400000US36059520200,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5202, Nassau County, New York",3254
1400000US36059520300,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5203, Nassau County, New York",5611
1400000US36059520401,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5204.01, Nassau County, New York",4436
1400000US36059520402,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5204.02, Nassau County, New York",4433
1400000US36059520501,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5205.01, Nassau County, New York",3866
1400000US36059520502,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5205.02, Nassau County, New York",5179
1400000US36059520600,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5206, Nassau County, New York",5721
1400000US36059520700,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5207, Nassau County, New York",4786
1400000US36059520800,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5208, Nassau County, New York",4166
1400000US36059520900,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5209, Nassau County, New York",4750
1400000US36059521000,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5210, Nassau County, New York",4537
1400000US36059521100,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5211, Nassau County, New York",4529
1400000US36059521200,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5212, Nassau County, New York",2911
1400000US36059521301,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5213.01, Nassau County, New York",2695
1400000US36059521302,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5213.02, Nassau County, New York",5121
1400000US36059521400,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5214, Nassau County, New York",6275
1400000US36059521500,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5215, Nassau County, New York",5119
1400000US36059521601,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5216.01, Nassau County, New York",4334
1400000US36059521602,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5216.02, Nassau County, New York",3204
1400000US36059521700,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5217, Nassau County, New York",4495
1400000US36059521801,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5218.01, Nassau County, New York",3914
1400000US36059521802,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5218.02, Nassau County, New York",3718
1400000US36059521902,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5219.02, Nassau County, New York",4186
1400000US36059522000,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5220, Nassau County, New York",6746
1400000US36059522700,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 5227, Nassau County, New York",4735
1400000US36059980100,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 9801, Nassau County, New York",1007
1400000US36059981100,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 9811, Nassau County, New York",1001
1400000US36059982100,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 9821, Nassau County, New York",1292
1400000US36059990100,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 9901, Nassau County, New York",0
1400000US36059990200,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 9902, Nassau County, New York",0
1400000US36059990301,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 9903.01, Nassau County, New York",0
1400000US36059990302,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 9903.02, Nassau County, New York",0
1400000US36059990400,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36059,"Census Tract 9904, Nassau County, New York",0
1400000US36061000100,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36061,"Census Tract 1, New York County, New York",0
1400000US36061000201,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36061,"Census Tract 2.01, New York County, New York",2761
1400000US36061000202,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36061,"Census Tract 2.02, New York County, New York",6908
1400000US36061000500,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36061,"Census Tract 5, New York County, New York",0
1400000US36061000600,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36061,"Census Tract 6, New York County, New York",10628
1400000US36061000700,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36061,"Census Tract 7, New York County, New York",8500
1400000US36061000800,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36061,"Census Tract 8, New York County, New York",9292
1400000US36061000900,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36061,"Census Tract 9, New York County, New York",1886
1400000US36061001001,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36061,"Census Tract 10.01, New York County, New York",1437
1400000US36061001002,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36061,"Census Tract 10.02, New York County, New York",5077
1400000US36061001200,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36061,"Census Tract 12, New York County, New York",4258
1400000US36061001300,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36061,"Census Tract 13, New York County, New York",4690
1400000US36061001401,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36061,"Census Tract 14.01, New York County, New York",2999
1400000US36061001402,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36061,"Census Tract 14.02, New York County, New York",2693
1400000US36061001501,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36061,"Census Tract 15.01, New York County, New York",8021
1400000US36061001502,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36061,"Census Tract 15.02, New York County, New York",7929
1400000US36061001600,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36061,"Census Tract 16, New York County, New York",7504
1400000US36061001800,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36061,"Census Tract 18, New York County, New York",7101
1400000US36061002000,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36061,"Census Tract 20, New York County, New York",4606
1400000US36061002100,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36061,"Census Tract 21, New York County, New York",6868
1400000US36061002201,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36061,"Census Tract 22.01, New York County, New York",6372
1400000US36061002202,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36061,"Census Tract 22.02, New York County, New York",2123
1400000US36061002400,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36061,"Census Tract 24, New York County, New York",4171
1400000US36061002500,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36061,"Census Tract 25, New York County, New York",5483
1400000US36061002601,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36061,"Census Tract 26.01, New York County, New York",3977
1400000US36061002602,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36061,"Census Tract 26.02, New York County, New York",3633
1400000US36061002700,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36061,"Census Tract 27, New York County, New York",1417
1400000US36061002800,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36061,"Census Tract 28, New York County, New York",6404
1400000US36061002901,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36061,"Census Tract 29.01, New York County, New York",1564
1400000US36061002902,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36061,"Census Tract 29.02, New York County, New York",4151
1400000US36061003001,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36061,"Census Tract 30.01, New York County, New York",3727
1400000US36061003002,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36061,"Census Tract 30.02, New York County, New York",2929
1400000US36061003100,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36061,"Census Tract 31, New York County, New York",2616
1400000US36061003200,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36061,"Census Tract 32, New York County, New York",7873
1400000US36061003300,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36061,"Census Tract 33, New York County, New York",5841
1400000US36061003400,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36061,"Census Tract 34, New York County, New York",6648
1400000US36061003601,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36061,"Census Tract 36.01, New York County, New York",2909
1400000US36061003602,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36061,"Census Tract 36.02, New York County, New York",3300
1400000US36061003700,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36061,"Census Tract 37, New York County, New York",2746
1400000US36061003800,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36061,"Census Tract 38, New York County, New York",8886
1400000US36061003900,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36061,"Census Tract 39, New York County, New York",7132
1400000US36061004001,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36061,"Census Tract 40.01, New York County, New York",3599
1400000US36061004002,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36061,"Census Tract 40.02, New York County, New York",5615
1400000US36061004100,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36061,"Census Tract 41, New York County, New York",7526
1400000US36061004200,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36061,"Census Tract 42, New York County, New York",5311
1400000US36061004300,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36061,"Census Tract 43, New York County, New York",3684
1400000US36061004400,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36061,"Census Tract 44, New York County, New York",16600
1400000US36061004500,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36061,"Census Tract 45, New York County, New York",1040
1400000US36061004700,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,36061,"Census Tract 47, New York County, New York",2423
