cb_2020_3,building_count,building_area_m2,building_density,coverage_ratio
1400000US36085022602,984.0,390637.67,156.719392,0.062216
1400000US36085022801,119.0,44580.08,29.273573,0.010967
1400000US36085022802,47.0,22488.16,8.533508,0.004083
1400000US36085023100,1238.0,113837.17,2088.246109,0.192019
1400000US36085023900,954.0,108262.47,1792.953355,0.203469
1400000US36085024401,1843.0,251734.88,876.728959,0.119752
1400000US36085024402,1397.0,159109.01,766.307484,0.087277
1400000US36085024700,862.0,105524.5,1796.372245,0.219909
1400000US36085024800,1753.0,213557.71,1062.710852,0.129464
1400000US36085025100,1998.0,216087.52,1705.216101,0.184422
1400000US36085027301,1437.0,221877.26,474.287949,0.073232
1400000US36085027302,926.0,114950.48,906.823405,0.11257
1400000US36085027702,1418.0,337309.43,974.484049,0.231807
1400000US36085027704,997.0,106479.29,1888.157446,0.201655
1400000US36085027705,1239.0,124475.13,2331.011102,0.234183
1400000US36085027706,757.0,103960.12,1725.796671,0.237007
1400000US36085027900,769.0,112035.94,146.653879,0.021366
1400000US36085029102,1389.0,473041.19,150.294242,0.051185
1400000US36085029104,1866.0,195396.32,1210.458203,0.126752
1400000US36085029105,1203.0,196863.99,748.151543,0.122431
1400000US36085029106,762.0,88360.22,1768.65443,0.20509
1400000US36085030301,1085.0,130896.35,1508.371112,0.181973
1400000US36085030302,1623.0,155749.73,1785.94419,0.171387
1400000US36085031901,442.0,67053.46,1139.028476,0.172796
1400000US36085031902,1055.0,121602.81,1527.792058,0.176098
1400000US36085032300,555.0,182566.69,143.48801,0.0472
1400000US36087010101,26.0,11506.02,0.409691,0.000181
1400000US36087010102,10.0,22846.66,2.66683,0.006093
1400000US36087010200,16.0,43929.92,3.669368,0.010075
1400000US36087010501,4.0,28548.97,0.616742,0.004402
1400000US36087010503,15.0,2953.1,0.408514,8e-05
1400000US36087010504,1.0,401.51,0.265162,0.000106
1400000US36087010601,7.0,19864.35,3.356202,0.009524
1400000US36087010602,16.0,19935.19,5.040397,0.00628
1400000US36087010701,0.0,0.0,0.0,0.0
1400000US36087010702,2.0,4478.12,2.447124,0.005479
1400000US36087010703,22.0,40557.6,17.444839,0.03216
1400000US36087010801,0.0,0.0,0.0,0.0
1400000US36087010802,7.0,16277.34,0.614678,0.001429
1400000US36087010803,45.0,57866.11,11.128064,0.01431
1400000US36087010804,15.0,30844.2,4.200779,0.008638
1400000US36087010901,3.0,4645.19,0.612014,0.000948
1400000US36087010902,4.0,22410.69,0.435115,0.002438
1400000US36087011000,2.0,2671.11,0.632056,0.000844
1400000US36087011101,12.0,49911.6,2.036689,0.008471
1400000US36087011102,170.0,183416.49,18.333235,0.01978
1400000US36087011200,19.0,107457.04,1.704353,0.009639
1400000US36087011302,67.0,104720.91,12.6337,0.019746
1400000US36087011303,46.0,134082.35,9.274983,0.027035
1400000US36087011304,0.0,0.0,0.0,0.0
1400000US36087011305,26.0,115027.21,9.19051,0.04066
1400000US36087011401,1.0,306.93,0.261433,8e-05
1400000US36087011403,36.0,27535.15,7.511696,0.005745
1400000US36087011404,34.0,19217.04,20.834674,0.011776
1400000US36087011405,0.0,0.0,0.0,0.0
1400000US36087011505,21.0,21605.88,48.879496,0.05029
1400000US36087011506,122.0,56186.54,115.994942,0.053421
1400000US36087011507,29.0,5120.09,5.193137,0.000917
1400000US36087011508,12.0,15008.59,1.984059,0.002481
1400000US36087011509,44.0,77498.86,3.827996,0.006742
1400000US36087011510,42.0,14291.66,9.373655,0.00319
1400000US36087011511,0.0,0.0,0.0,0.0
1400000US36087011512,0.0,0.0,0.0,0.0
1400000US36087011601,16.0,23164.29,0.271548,0.000393
1400000US36087011602,63.0,237646.11,5.084708,0.01918
1400000US36087011603,193.0,64486.9,28.815647,0.009628
1400000US36087011700,22.0,26378.54,3.434949,0.004119
1400000US36087011800,6.0,4100.31,1.035904,0.000708
1400000US36087011901,39.0,22785.24,30.334213,0.017722
1400000US36087011902,57.0,80089.2,20.665547,0.029037
1400000US36087012000,20.0,27108.73,14.423885,0.019551
1400000US36087012107,0.0,0.0,0.0,0.0
1400000US36087012108,22.0,15360.13,43.411514,0.030309
1400000US36087012109,6.0,20828.65,13.260489,0.046033
1400000US36087012110,0.0,0.0,0.0,0.0
1400000US36087012111,0.0,0.0,0.0,0.0
1400000US36087012112,44.0,14956.89,19.029858,0.006469
1400000US36087012113,1.0,194.87,1.159766,0.000226
1400000US36087012114,52.0,18712.66,63.308785,0.022782
1400000US36087012115,2.0,1852.02,1.882213,0.001743
1400000US36087012116,12.0,22955.95,10.4641,0.020018
1400000US36087012203,0.0,0.0,0.0,0.0
1400000US36087012204,0.0,0.0,0.0,0.0
1400000US36087012205,19.0,3298.09,70.144868,0.012176
1400000US36087012206,2.0,4263.24,4.05409,0.008642
1400000US36087012301,131.0,28412.16,274.113056,0.059451
1400000US36087012302,5.0,4963.39,7.951793,0.007894
1400000US36087012401,40.0,66865.42,41.32257,0.069076
1400000US36087012403,3.0,16448.12,7.067904,0.038751
1400000US36087012404,5.0,5216.96,11.205285,0.011692
1400000US36087012503,1.0,4925.56,0.279849,0.001378
1400000US36087012504,0.0,0.0,0.0,0.0
1400000US36087012505,1.0,136.08,0.398742,5.4e-05
1400000US36087012506,17.0,7090.82,3.280058,0.001368
1400000US36087012600,97.0,95912.07,17.385254,0.01719
1400000US36087012700,7.0,17691.13,3.389123,0.008565
1400000US36087012800,102.0,79731.42,8.832255,0.006904
1400000US36087013001,7.0,16676.24,1.713135,0.004081
1400000US36087013002,21.0,123335.94,2.706588,0.015896
1400000US36087013003,5.0,8016.55,0.428536,0.000687
1400000US36087013101,126.0,58403.77,121.421089,0.056281
1400000US36087013102,207.0,75696.14,288.819343,0.105616
1400000US36087013200,9.0,3454.13,5.75759,0.00221
1400000US36087013300,24.0,3976.43,13.747326,0.002278
1400000US36087013401,7.0,1340.19,1.749926,0.000335
1400000US36087013402,39.0,52547.49,3.705391,0.004993
1400000US36103110101,1844.0,528220.89,76.296467,0.021855
1400000US36103110103,971.0,151791.04,632.326127,0.098848
1400000US36103110104,1483.0,332744.87,168.144116,0.037727
1400000US36103110200,2358.0,459375.78,563.29657,0.109739
1400000US36103110300,2374.0,464442.46,452.545272,0.088535
1400000US36103110401,1032.0,227433.79,280.552188,0.061829
1400000US36103110402,1718.0,230794.26,839.337676,0.112756
1400000US36103110501,1508.0,315508.6,273.367283,0.057195
1400000US36103110502,1488.0,266064.02,384.366711,0.068727
1400000US36103110601,2146.0,347209.05,550.101112,0.089003
1400000US36103110602,1335.0,230307.12,646.870335,0.111595
1400000US36103110801,1130.0,218385.82,177.802925,0.034363
1400000US36103110803,2721.0,595973.11,192.323215,0.042124
1400000US36103110901,1416.0,218497.67,876.225153,0.135207
1400000US36103110902,1257.0,243769.84,646.578663,0.125391
1400000US36103111001,956.0,150660.2,617.558692,0.097324
1400000US36103111002,1395.0,283013.46,696.977615,0.141401
1400000US36103111101,890.0,154818.65,861.844405,0.149921
1400000US36103111102,726.0,108224.33,883.7288,0.131737
1400000US36103111103,1124.0,165703.81,904.723154,0.133377
1400000US36103111201,1339.0,157343.79,1120.652138,0.131686
1400000US36103111202,1861.0,262422.11,980.264603,0.138228
1400000US36103111300,2090.0,466972.47,297.954875,0.066573
1400000US36103111401,582.0,110063.25,516.219218,0.097623
1400000US36103111402,1971.0,324778.8,705.584932,0.116265
1400000US36103111503,1422.0,241068.1,588.325828,0.099737
1400000US36103111504,772.0,156258.05,281.541183,0.056986
1400000US36103111506,1323.0,255714.47,260.8708,0.050422
1400000US36103111507,717.0,97809.99,1031.684365,0.140738
1400000US36103111508,1627.0,243498.5,601.648895,0.090043
1400000US36103111601,1682.0,242376.74,826.568527,0.119109
1400000US36103111602,1521.0,197292.02,796.204601,0.103277
1400000US36103111701,2595.0,335118.4,965.633135,0.124702
1400000US36103111703,1328.0,245845.32,481.879271,0.089208
1400000US36103111704,1354.0,223095.9,636.502527,0.104875
1400000US36103111801,2556.0,516098.57,533.736155,0.10777
1400000US36103111802,1161.0,214719.31,495.888313,0.091711
1400000US36103111803,1043.0,187801.66,486.32576,0.087567
1400000US36103111804,978.0,222802.11,509.043326,0.115967
1400000US36103111900,2677.0,581983.07,210.322291,0.045724
1400000US36103112001,884.0,266906.99,326.640769,0.098623
1400000US36103112002,353.0,133884.18,57.500613,0.021809
1400000US36103112102,724.0,226089.08,91.741248,0.028649
1400000US36103112103,1677.0,406650.09,449.134512,0.108909
1400000US36103112104,1020.0,269362.46,239.528495,0.063255
1400000US36103112204,1.0,3251.21,0.678276,0.002205
1400000US36103112211,1711.0,365716.28,336.323685,0.071887
1400000US36103112212,10.0,23596.24,1.70466,0.004022
1400000US36103112213,2056.0,427964.26,301.535072,0.062766
1400000US36103112215,655.0,1107866.01,68.368888,0.115639
1400000US36103112216,1958.0,431237.91,282.789051,0.062283
1400000US36103112217,959.0,187905.41,243.123768,0.047637
1400000US36103112218,923.0,421347.39,112.844684,0.051513
1400000US36103112219,4.0,19351.72,0.866225,0.004191
1400000US36103112220,1916.0,422403.44,255.5931,0.056348
1400000US36103122300,2256.0,1475157.88,135.296062,0.088468
1400000US36103122405,1103.0,154748.11,683.547755,0.0959
1400000US36103122406,1744.0,249239.49,626.762545,0.089572
1400000US36103122407,469.0,89024.72,260.620711,0.049471
1400000US36103122408,1590.0,442853.19,361.576062,0.100708
1400000US36103122501,1365.0,212420.73,613.396306,0.095456
1400000US36103122502,1429.0,225939.81,618.255007,0.097753
1400000US36103122602,1687.0,241130.54,1014.239636,0.14497
1400000US36103122603,1832.0,310590.31,685.588972,0.116232
1400000US36103122604,1457.0,206801.82,1013.776083,0.143892
1400000US36103122605,610.0,110279.45,814.906646,0.147324
1400000US36103122704,773.0,137829.35,613.966182,0.109473
1400000US36103122705,1265.0,253301.16,665.626921,0.133284
1400000US36103122706,1481.0,207702.79,920.379985,0.129079
1400000US36103122707,1205.0,221524.02,333.71154,0.061349
1400000US36103122801,1775.0,945130.98,408.937178,0.217746
1400000US36103122802,1651.0,261301.26,1043.853216,0.165209
1400000US36103122901,2219.0,270443.63,1122.654707,0.136825
1400000US36103122902,1389.0,223082.37,833.060944,0.133795
1400000US36103123001,2157.0,271452.85,1063.798832,0.133876
1400000US36103123002,1720.0,262738.8,741.743788,0.113305
1400000US36103123101,1302.0,262500.79,512.369876,0.103301
1400000US36103123102,1446.0,201386.56,819.736256,0.114166
1400000US36103123201,957.0,670867.4,355.585743,0.249269
1400000US36103123203,839.0,161538.26,668.648438,0.128739
1400000US36103123204,1374.0,473744.69,459.823815,0.158544
1400000US36103123303,1166.0,155230.65,768.396878,0.102297
1400000US36103123304,1280.0,185628.25,916.350776,0.132891
1400000US36103123401,1364.0,157849.14,1090.660777,0.126217
1400000US36103123403,597.0,75875.46,1010.401893,0.128417
1400000US36103123404,1714.0,294995.43,814.203432,0.140132
1400000US36103123500,2088.0,456395.7,675.163771,0.147578
1400000US36103123600,2091.0,344664.68,908.195783,0.1497
1400000US36103123701,1741.0,373432.68,790.260863,0.169506
1400000US36103123703,1358.0,163000.73,1312.748255,0.157569
1400000US36103123704,1589.0,222446.0,1250.566651,0.175068
1400000US36103123801,2106.0,289917.99,1036.598421,0.142701
1400000US36103123802,1638.0,194680.01,1115.028308,0.132524
1400000US36103123900,1917.0,271550.83,1155.005052,0.163611
1400000US36103124001,1721.0,232531.16,1132.0298,0.152953
1400000US36103124002,1288.0,187194.44,945.623006,0.137434
1400000US36103124101,1673.0,233125.8,1175.346527,0.16378
1400000US36103124102,1664.0,209560.05,1380.692869,0.173881
1400000US36103124200,2630.0,383518.31,1037.980619,0.151363
1400000US36103124301,711.0,128331.87,709.097491,0.127988
1400000US36103124302,1707.0,310669.47,726.958978,0.132305
1400000US36103124401,1160.0,306179.5,423.978003,0.111908
1400000US36103124402,1613.0,207496.2,76.067277,0.009785
1400000US36103124500,2154.0,288924.6,886.284804,0.118881
1400000US36103124601,1312.0,184702.67,1073.784197,0.151167
1400000US36103124602,1944.0,361775.37,750.184652,0.139608
1400000US36103134702,2440.0,399241.91,371.244836,0.060744
1400000US36103134703,1748.0,379028.52,174.888634,0.037922
1400000US36103134704,980.0,200362.46,210.202816,0.042976
1400000US36103134902,1814.0,350462.99,274.007903,0.052938
1400000US36103134906,1714.0,340320.84,491.758879,0.09764
1400000US36103134907,1449.0,288399.77,358.569109,0.071367
1400000US36103134908,1257.0,309194.39,272.222931,0.066961
1400000US36103134909,1783.0,395705.74,290.916045,0.064564
1400000US36103135002,2189.0,414886.85,534.868725,0.101375
1400000US36103135003,2041.0,391769.45,484.251275,0.092952
1400000US36103135004,1729.0,455057.98,96.224911,0.025326
1400000US36103135005,744.0,247271.34,211.783955,0.070387
1400000US36103135101,1549.0,293845.08,462.896832,0.087811
1400000US36103135102,1549.0,281785.25,438.793417,0.079823
1400000US36103135103,1766.0,317078.98,478.905384,0.085986
1400000US36103135104,2035.0,365028.97,367.911467,0.065994
1400000US36103135201,874.0,165981.31,596.941121,0.113365
1400000US36103135205,1963.0,669784.34,293.48742,0.100139
1400000US36103135208,1030.0,213466.19,449.59338,0.093178
1400000US36103135209,1416.0,1366687.56,198.801128,0.191878
1400000US36103135303,1580.0,267104.49,483.232002,0.081692
1400000US36103135305,788.0,143577.91,269.57562,0.049118
1400000US36103135306,1669.0,352775.9,496.103993,0.104861
1400000US36103135401,2194.0,544738.49,419.92038,0.10426
1400000US36103135402,2267.0,473246.56,485.122552,0.101272
1400000US36103135403,1742.0,267396.43,538.343866,0.082636
1400000US36103135500,2158.0,430228.67,310.842259,0.061971
1400000US36103145601,1417.0,203420.7,818.475245,0.117498
1400000US36103145602,1433.0,193927.43,981.606355,0.13284
1400000US36103145603,1502.0,377660.04,404.612801,0.101735
1400000US36103145604,1122.0,180978.23,716.406932,0.115556
1400000US36103145605,885.0,156232.21,450.804036,0.079582
1400000US36103145701,1775.0,688207.41,267.406587,0.10368
1400000US36103145702,1945.0,255829.19,657.358648,0.086464
1400000US36103145703,1596.0,242576.17,627.057286,0.095306
1400000US36103145705,286.0,129244.19,278.918537,0.126044
1400000US36103145706,1545.0,231678.5,751.462799,0.112685
1400000US36103145803,1857.0,418504.27,301.461528,0.067939
1400000US36103145804,1233.0,557270.97,215.035048,0.097188
1400000US36103145807,1561.0,218549.2,785.046597,0.109911
1400000US36103145808,1344.0,205424.24,579.233447,0.088533
1400000US36103145809,776.0,99438.24,723.610593,0.092725
1400000US36103145810,1321.0,204904.45,738.784568,0.114595
1400000US36103145901,1592.0,303514.32,429.15042,0.081817
1400000US36103145903,2439.0,323861.19,886.286756,0.117685
1400000US36103145904,1138.0,419666.78,411.181982,0.151634
1400000US36103145905,1118.0,148865.6,650.621495,0.086633
1400000US36103146001,1203.0,229940.77,540.561429,0.103323
1400000US36103146002,1556.0,178702.98,710.742118,0.081627
1400000US36103146004,570.0,73555.34,815.269861,0.105206
1400000US36103146005,1677.0,375162.01,537.395277,0.120221
1400000US36103146102,656.0,91363.02,757.839188,0.105546
1400000US36103146103,1410.0,198840.38,662.200337,0.093385
1400000US36103146105,1363.0,265094.26,597.578732,0.116225
1400000US36103146106,953.0,157825.15,423.414606,0.070121
1400000US36103146201,1141.0,173915.84,787.560819,0.120043
1400000US36103146202,1188.0,171527.88,697.278033,0.100676
1400000US36103146203,1466.0,218686.36,806.543455,0.120314
1400000US36103146204,1503.0,208102.36,704.061069,0.097483
1400000US36103146205,972.0,161502.13,564.505497,0.093795
1400000US36103146206,948.0,115092.76,623.580007,0.075706
1400000US36103146300,227.0,335213.78,62.518125,0.092321
1400000US36103146402,1831.0,262643.99,256.744738,0.036828
1400000US36103146403,1467.0,209311.92,886.923054,0.126546
1400000US36103146404,1054.0,218025.12,344.72924,0.071309
1400000US36103146500,2446.0,339025.05,741.558407,0.102783
1400000US36103146607,1167.0,820427.6,272.759846,0.191756
1400000US36103146608,850.0,266369.65,409.616247,0.128364
1400000US36103146611,798.0,194996.18,386.029972,0.094329
1400000US36103146612,2032.0,343640.36,763.395487,0.129101
1400000US36103146613,1447.0,285452.77,617.343469,0.121785
1400000US36103146614,1718.0,374217.04,379.87763,0.082745
1400000US36103146616,1960.0,484236.0,133.303598,0.032934
1400000US36103146617,1775.0,289451.53,536.996811,0.087569
1400000US36103146618,2417.0,1243150.97,174.756651,0.089884
1400000US36103146619,716.0,229801.13,300.350815,0.096398
1400000US36103146620,514.0,90733.09,532.302696,0.093964
1400000US36103146703,1749.0,220914.3,791.202945,0.099936
1400000US36103146704,924.0,122816.89,811.960066,0.107925
1400000US36103146705,1337.0,235350.78,739.801311,0.130226
1400000US36103146706,1345.0,147150.1,732.251742,0.080112
1400000US36103146800,2514.0,331647.03,806.622907,0.10641
1400000US36103146901,2281.0,382458.57,770.684395,0.129222
1400000US36103146902,1690.0,371343.9,561.507498,0.12338
1400000US36103147001,1929.0,268860.87,782.334886,0.109041
1400000US36103147003,1970.0,422356.39,348.378449,0.07469
1400000US36103147004,2751.0,432505.56,295.181999,0.046408
1400000US36103147100,1776.0,259582.7,729.252639,0.106589
1400000US36103147201,1339.0,273041.11,607.345478,0.123846
1400000US36103147202,932.0,109334.56,1087.008499,0.127519
1400000US36103147301,1082.0,183996.31,569.775065,0.096891
1400000US36103147302,1407.0,357492.23,523.451326,0.132999
1400000US36103147401,2145.0,388079.89,714.382535,0.129248
1400000US36103147402,2074.0,329097.68,529.217852,0.083975
1400000US36103147502,2822.0,433398.54,658.292833,0.1011
1400000US36103147503,734.0,191730.38,69.157114,0.018065
1400000US36103147504,765.0,169383.27,333.900163,0.073931
1400000US36103147505,2622.0,373336.41,717.312818,0.102135
1400000US36103147601,1150.0,220198.67,401.298532,0.076839
1400000US36103147602,1939.0,434040.59,341.836404,0.076519
1400000US36103147701,1411.0,251315.72,398.015395,0.070891
1400000US36103147702,2505.0,370407.66,512.615771,0.075799
1400000US36103147802,2093.0,358888.41,645.132456,0.110621
1400000US36103147803,1170.0,227680.2,588.900287,0.114599
1400000US36103147804,2873.0,452079.52,576.476431,0.090711
1400000US36103147901,1744.0,385602.06,397.079462,0.087795
1400000US36103147902,2425.0,372924.78,458.998905,0.070586
