cb_2020_3,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,grassland_pct,B01003_001E,tract_area_sqkm,population_density,y_log_density
1400000US47105060203,-0.1100405795336752,-0.1762384741620114,0.0308767488808022,0.1109640288772688,0.1018616013700946,-0.057557647903071,-0.0404095365920378,-0.0805440132515311,0.0354790586082164,-0.1249606080508035,0.0454549781157333,-0.0606161520997155,-0.2428138108077996,-0.0934919639909241,-0.1058068114608688,0.0221087535418098,-0.0539283861065359,0.1371143138852579,-0.1150696401959626,0.0332443386870855,1.4830890726262429e-05,0.0271026735524655,-0.1152937079111551,0.0558119494711379,-0.0443552784028698,0.1850529989348027,-0.0861968090542008,-0.1500961559632787,0.0473659673018749,0.0100006794961367,-0.1097553772041973,-0.0222753141323438,-0.0757379207069361,-0.0097472404041882,-0.0167280605835173,-0.1524020136471829,-0.1296823253488809,-0.1917517911064112,-0.0026280132960074,0.0664091650494245,-0.0576746357702188,0.0123321748805372,0.1716171725578466,0.0050843292869311,0.0684763056144364,0.1410286894317703,0.01740865327129,-0.0246122435040963,0.1747194388902049,-0.1497997801989534,-0.0673945000034485,0.1059870836776515,-0.1351670379065496,0.1709334494706509,0.1719926295183271,-0.0171767417016154,0.0220627185018963,0.146702929980672,0.0543652317608213,-0.0768295619528299,-0.0107862751436826,-0.154138981526933,-0.1258313161237899,-0.0471886235378191,0.0,2530,3.180302,795.5219347093451,6.68025466784015
1400000US47105060503,-0.1410034630854283,-0.0212975874738652,-0.0214816139288483,0.0873794043555937,0.0649625667735605,-0.0541648752719376,-0.006907834844442,0.0511405399146598,0.0938072527889016,-0.1173090574187657,-0.0062692862869892,-0.0504243272066757,-0.2021211544587165,-0.0221588785874961,-0.0782135061198341,0.1002823250176744,-0.0628615677743307,0.0765590931808544,-0.1304933487670609,0.0116527964307435,-0.002878107009811,0.0145494669016387,-0.0578363882137594,0.1169918675074683,0.0415957005368059,0.0649914525711417,-0.1985972396077751,-0.235531449671628,0.050065151782225,0.0598948880374056,-0.1504102904359242,0.0387581099933376,-0.0024838883499954,-0.0418577543621694,-0.0902719343235371,-0.1196724524968373,-0.1635567160429454,-0.2081406281458689,-0.0179482229193561,-0.0107542915446341,-0.0014003091111396,0.0684920735650615,0.1838507585008431,-0.0186613633400824,0.0341773767565343,0.099694681914321,0.0344585690119284,-0.0555390327796371,0.1626505969239219,-0.1137873998835271,-0.1193981924938904,0.0887679497523663,-0.0822946319611831,0.1741270764470786,0.1169361176107558,0.1389113433333142,-0.0293629762122057,0.1696509144660588,0.0327112398497634,-0.0266695038370004,-0.0590311318478955,-0.1589833988016964,-0.1117162790585319,-0.0056185699236568,0.1759075229022456,2973,37.479372,79.32363434478039,4.386063903236233
1400000US47129110100,-0.080965965131658,0.0866231552027941,-0.0150466372256755,0.0885129326521081,0.0722561132693578,-0.1449302625446118,-0.0219986731219366,0.0795638457077786,0.1360113444820079,-0.0414872657060403,0.0551893842226851,-0.0493865007328215,-0.1785289429622557,-0.055036714588766,-0.0873158907775906,0.0816534028644173,-0.086351008827689,0.0464267407480689,-0.1301789156602997,-0.0843195409741795,0.008658302455414,0.0377763553142102,-0.0795323501035373,0.1100962860982917,0.0762586543075386,0.067282902148589,-0.2600275625997587,-0.1730197993659384,0.0313384282479904,0.0461099271220682,-0.1089935510704612,0.1022928615880727,-0.0047354607344138,-0.0213827483178808,-0.0247659798580978,-0.1260089555601667,-0.159156836407127,-0.1916036854191051,-0.0150465177705086,-0.1187355271020094,-0.015203023296916,0.0697691679368454,0.1447846879389756,-0.0125191404855395,0.0122396889581581,0.1188366234653885,0.1103351931911723,-0.1617568981713353,0.2054417937246592,-0.1540479540528619,-0.0752014818165806,0.0453345172702231,-0.0405868819469633,0.1965471777838495,0.0929939210310316,0.1044998682440739,0.0460208680146612,0.1249262376697127,0.00015381270511651826,-0.0925771545338572,-0.0406281565217071,-0.1351793452675858,-0.0683746195250009,-0.0280666135650856,2.6837308698527087,2668,376.178533,7.092377065546161,2.0909225155439213
1400000US47009980200,-0.01245888609937,0.1351598357002931,0.0062258378897227,0.1077078434828334,0.067842901508693,-0.1642541517932404,-0.0136409096477297,0.1652180554993789,0.1358313537689653,-0.0280539301297612,0.1102393628533412,-0.0284766162236581,-0.217393311455723,0.0044369658893641,-0.0607069840414481,0.0999364473512495,-0.0538569394657712,0.0526465101699498,-0.0704364650665294,-0.1562217781982003,0.08052540395576,0.0142317890237687,-0.0946763988803836,0.0776013588479503,0.1622541224726668,0.0173809505060093,-0.2669392618051039,-0.1118671685312554,0.0081914809505383,0.0078270524637847,-0.045864708091517,0.1727445221568974,-0.0036423824829818,0.0494840217197453,-0.041061933564878,-0.1703051332969481,-0.1490189732204317,-0.1699319713159868,-0.0294256320037469,-0.0614930072583031,-0.1323355301229227,0.0580080858364644,0.1219717942311785,-0.0266290176051626,-0.0507018417304827,0.1314337055766201,0.1249595860693026,-0.0710538942714549,0.2405687030694406,-0.1274982367044458,-0.0497275509076622,-0.0674670981606938,-0.0537592647020021,0.2082646420258993,0.1289351921808619,0.1183395535515163,0.0921273903705898,0.1190449591926548,-0.0477098765684137,-0.0863273535915477,-0.0068702237146063,-0.0903417787840953,-0.005535637613329,-0.0048362072410005,0.0318165845133962,13,379.539219,0.034252059732462065,0.03367851788020672
1400000US47093003200,-0.1035088697191077,-0.1629247849043876,0.0407978324225259,0.1403537187636459,0.100748103025566,-0.0751935742810546,-0.0358717365062095,-0.0596270246685643,0.0851055701330424,-0.159937175378639,0.0894860658003352,-0.062808019083248,-0.261582252985453,-0.0857073487629603,-0.0800103716969898,0.0841864745154832,-0.0589104618207995,0.1274035919709052,-0.1210257122794536,0.0067997831864262,0.0334740307000149,0.0267157447024045,-0.1184374506079971,0.0852083606045971,0.0015202476459465,0.1621087781072457,-0.1342959984424103,-0.1471070947383574,0.0625274604940498,0.0056081060585836,-0.0950266919668353,-0.0183331630902982,-0.0862326438006727,0.0149171361511563,-0.00013178724051979038,-0.1492572291350811,-0.1708438376137272,-0.1773533197581187,-0.0295800508832471,0.019890528022714,-0.0935091969443439,0.0113408258592774,0.1731292656824138,0.0072689383137094,0.0507756165953294,0.1333887625474067,0.0538223971351152,-0.0337637915652071,0.1986655453206326,-0.1574547620425493,-0.0774171670771708,0.0704522800727757,-0.1504569601078332,0.2134323438657824,0.1900424844406802,0.0036758205957828,0.0626426115993608,0.1484719808389303,0.0435968097016354,-0.0468944044719202,-0.0029644657699089,-0.1566480123724249,-0.1062291452765637,-0.0738856629164127,0.0,3027,3.657247,827.6717432538737,6.719824109595214
1400000US47093004100,-0.0984677115533999,-0.1581101715258555,0.0451188387163802,0.1554385944469691,0.0911695882449984,-0.0645389530956237,-0.017931078077548,-0.068058030849849,0.0767533621491497,-0.175034356146146,0.0586893825327539,-0.0696228477171194,-0.2627264827631557,-0.079142315672826,-0.0627827353466319,0.0978561757472974,-0.0485877654886153,0.1314896395942786,-0.0766716533302869,0.034691336088892,0.0276490643698312,0.0308098969664499,-0.0875836433660878,0.0794768468946542,-0.0077845970319717,0.1687153803889524,-0.1409554421357687,-0.1885409976222451,0.082784590589105,0.0100378440515445,-0.1056021685163282,-0.0270839475402557,-0.1136452583371131,0.018654428236272,-0.0158711992339606,-0.1345808043071819,-0.1678820603107013,-0.1927454430889879,-0.0679835425437125,0.0182523227241183,-0.0665169411158818,0.043029631916034,0.1584281345000592,0.0200056944313413,0.0428215782797326,0.1400744242330714,0.0447176729087215,-0.0340638625590442,0.1938833189747678,-0.1472735134309815,-0.0945402937964231,0.0572982133884388,-0.1580551766872414,0.2121708022005599,0.1976165513335611,0.0040077141459511,0.0498119156564714,0.1545420379386726,0.0409719739752956,-0.049578429557516,-0.0133357903270003,-0.1434584808283661,-0.103205495903239,-0.0823784352609068,0.0,4390,5.54585,791.5828953181208,6.67529710005176
1400000US47093004200,-0.0823166998815816,-0.179737006674222,0.0649868900163957,0.1506536166798189,0.092701703503554,-0.0510674556759286,-0.0026278578207288,-0.0897642882849681,0.0789222818248127,-0.1962345487331063,0.0525382573971391,-0.0725700963042302,-0.255826112123298,-0.0731211590506321,-0.0593041693726988,0.1238310525363323,-0.0518207242822936,0.1473053297656263,-0.0193010187124958,0.043488769850204,0.0157153074528688,0.0482946868561143,-0.0669440276377348,0.0797961148343397,-0.0090111664853375,0.1990233156727533,-0.1353959158502928,-0.1958317855738247,0.1144184363442101,-0.0032160445353615,-0.1011594588139227,-0.0501322791972256,-0.1518912636437969,0.0180754427309727,-0.0054623430439453,-0.1282981979919603,-0.1752568998882405,-0.1903448100322211,-0.0803599625270783,0.0240162522357041,-0.0742298515580624,0.0324059755693147,0.1605979508348004,0.0278733726957467,0.0389078509549658,0.127655628986327,0.0125901081098825,-0.0235544960188338,0.1952075409783914,-0.1586339968397303,-0.0966567269512289,0.032075500286647,-0.16748916684328,0.2139381588371069,0.1984912292594934,-0.0235495817291899,0.0673481010656731,0.1554722645287067,0.0373577509174734,-0.0553780578764008,-0.0119491145135323,-0.1067437149396556,-0.0992398587248921,-0.0948914983482186,0.0,3133,3.542202,884.4780732437055,6.786127694910325
1400000US47093004404,-0.0731388286323477,-0.2105332518481248,0.0429987548436013,0.1224517478786438,0.0917114141895429,-0.0995991914227257,-0.0612534971357904,-0.1047729764231969,0.0359521015595469,-0.1664606853364069,0.0593959636886077,-0.0414118156298129,-0.2650452398972615,-0.0931414641496605,-0.1050403497103077,0.0633738013526867,-0.0385307230347461,0.1580224392634981,-0.0768882029529646,0.0208282721047706,0.0222824516215048,-0.0021976376492687,-0.1084529595004488,0.0553320510713777,-0.0540480471632259,0.1739420063497063,-0.1006045731287124,-0.1304983639222623,0.0583893514856431,-0.0014980041926521,-0.0694475581638791,-0.0456386809709716,-0.0784122699835035,0.0090412561564028,0.0048970818878424,-0.1185782017216749,-0.1479726485144973,-0.161590049877397,-0.0286275756883738,0.0717896628978162,-0.0973171958211217,0.0130739278802998,0.149401058608736,0.0214958244209147,0.0804220162277685,0.1289717896311503,0.0125417895392762,0.0129073995569762,0.1899913774403556,-0.1698067626989501,-0.0633023804012211,0.0803537427236263,-0.1837011336477495,0.1875953611386191,0.2134540801617947,-0.0458932761804926,0.0619117126903325,0.1612863802408681,0.0454211292671548,-0.0477451939698667,-0.002669898308436,-0.1442993949504632,-0.1164715537350018,-0.0545868142959434,0.0,3968,5.964584,665.2601421993554,6.50168019817748
1400000US47093004501,-0.09420796058656,-0.1665034306540302,0.0240536164438337,0.1523932830441013,0.084962334569157,-0.0799571042674225,-0.0243647256790036,-0.0635732141055202,0.0709895105150398,-0.1722413208827882,0.0744003436917834,-0.0728114766629835,-0.267274029682388,-0.0705617145443013,-0.0886591607139835,0.100966360468163,-0.0727377694487999,0.1229863732899123,-0.0943496788866282,0.0317123117567732,0.0155695606252205,0.0280336943345488,-0.0932976402865064,0.0763592908478063,-0.0062534665769898,0.1747903179263173,-0.1296744264709325,-0.1614869281213817,0.0758215122505317,0.0194213760622279,-0.0988621323793175,-0.0254594093093346,-0.1099594503799588,0.0190109419998044,0.0146011950206886,-0.1364992265203303,-0.1512695523039112,-0.1971816854041204,-0.0474693643074544,0.0049353650613605,-0.0758951408677216,0.0270599245359247,0.1850001062104281,0.0229698450202354,0.0617893195595006,0.1333005918210327,0.0482824911309102,-0.0361906900945542,0.1932545268189522,-0.1674744992076874,-0.1025901847187449,0.0557095058549894,-0.1600855916084393,0.1958064087217752,0.2002253538467673,0.0039615327788615,0.0546366264820336,0.1563500249733629,0.0387304496672651,-0.035316242549316,-0.0078963222711726,-0.1387228017486498,-0.0918672759500753,-0.064200258066903,0.0,3188,3.312569,962.3950474691999,6.870463553503231
1400000US47093005204,-0.1518568572594191,-1.9131707890618647e-06,-0.0023882669308292,0.1025514157876314,0.0749276717736233,-0.0607191573812987,-0.0092564901584147,0.0569917667897622,0.0825671093289314,-0.1085131663722778,-0.0277004949424295,-0.0510442270923289,-0.1940446149912677,0.0281554568483524,-0.0618464527045463,0.1026272206773429,-0.0544961273111112,0.0947805362554001,-0.0910354559145467,0.00043358514566090814,0.0057208687537257,-0.0249470865443829,-0.0586264118778,0.1200950648864801,0.0464448436069544,0.0504114045218386,-0.2483567421008139,-0.2892522363933016,0.085221900658026,0.0358044186657325,-0.167301355539913,0.0310347952326133,-0.0222542356036909,-0.0461845442724391,-0.114920620135153,-0.0508854808925057,-0.1722747252868452,-0.1983578603242147,-0.0560637394395715,-0.0169303691852981,0.0113669231573201,0.0978709007078287,0.127396433741508,0.0060698181893098,-0.0142308066506046,0.0813939350472808,0.0531465918809307,-0.0550145712572451,0.1722446312511956,-0.1080695357246205,-0.1126592772276966,0.088144437700731,-0.0662848224676723,0.2060050128814579,0.1464519711726793,0.123471572157276,-0.0364248460972883,0.1772406765047414,-0.0052551075242269,-0.0406028831502508,-0.0783290069723397,-0.1615067992102831,-0.1136101750010578,-0.0466380491414498,0.1976054864582122,1528,15.461831,98.82400085733701,4.603408643956916
1400000US47093005603,-0.1182755403722052,-0.0219693282953157,0.0047107384225382,0.1259002255620665,0.0872229947214453,-0.112513429905355,-0.0149310398429882,0.0496707956391752,0.1389636610277649,-0.1178679578488816,0.0344808024365087,-0.0448390863537354,-0.2319261091003258,-0.0272182565935089,-0.0946872977764025,0.0856144588148295,-0.0706881065192508,0.0911840201684838,-0.1498584376692876,-0.0092094584900101,0.037607988540196,0.027662621752982,-0.0943261686228781,0.119973355207363,0.0604455451374961,0.091589490133832,-0.2217905490684819,-0.1886859939726423,0.0647529688320655,0.0430075457671894,-0.1193363903530488,0.0339350842044021,-0.0450907233028705,-0.0087228293586203,-0.0106191050061194,-0.1238905108160572,-0.1896028407953971,-0.2049974187725097,-0.0115450380291813,-0.0532856807844455,-0.0467479010006484,0.054603415907755,0.180666585318057,-0.0109379676377343,0.0023867125598143,0.1153269045199441,0.0806111769020977,-0.0751817438439917,0.1732503883014516,-0.1401746212288552,-0.0963545981211444,0.0803445758556714,-0.0867566956575704,0.202415053741315,0.1509358951694137,0.0865077346930068,0.0335785112782575,0.1576443301277736,0.0180219334282653,-0.0474441477346031,-0.0265257629190644,-0.1850949698176086,-0.1144436040585206,-0.05394445449356,0.0,3760,17.188152,218.75533797932437,5.392514827416219
1400000US47093005708,-0.1198714567580879,-0.1292048709807076,0.0288304542663381,0.1572539040758204,0.0897190216982827,-0.0902436078564559,-0.042416344930928,-0.0191616544978004,0.1009900096768366,-0.1607391284093507,0.0468688352100231,-0.0622786349056846,-0.2663907198901125,-0.0513523706407289,-0.0674042131446127,0.1044489275009871,-0.0674418601546597,0.120944778865709,-0.1190581467172547,0.0200925626394782,0.0266837658021323,0.0311409435697186,-0.0741557179991696,0.0983582904643551,0.0040775695081564,0.1578735698606378,-0.1473468388323767,-0.1633075987954635,0.0863641396740425,0.0159082346858604,-0.1042748308904425,0.0031838378787892,-0.0965354397992598,0.0031424121371972,0.0103704195768529,-0.1418793726168858,-0.1627829653465514,-0.1864850653595136,-0.0352202275819128,-0.0074800740788475,-0.0711632679387544,0.0251711590558202,0.1875049427192052,0.0076796012638551,0.040550659532528,0.1427874254303725,0.0352348051614688,-0.0339911274740856,0.1969744172811392,-0.1513118807221105,-0.1053806936942984,0.0822773748429268,-0.1439508161022503,0.2070399686422022,0.1844847263929645,0.0170046417948533,0.047330623735348,0.1582616008043126,0.0298080348282555,-0.049645007498322,-0.0142874497237833,-0.1642535707473988,-0.0846074299452003,-0.0767381868275335,0.0,3028,3.557679,851.1166971500239,6.747723485935933
1400000US47093005713,-0.0869346239425191,-0.1863898994126004,0.046395927832074,0.1676853893032637,0.1001853354567501,-0.0666222114670315,-0.029142141143806,-0.059454023978887,0.0916196959380617,-0.1789675409905488,0.0304970371362597,-0.0554803887813595,-0.2730989391050945,-0.0580115536613251,-0.0593701929225684,0.1280526912448515,-0.0648266110217811,0.1490872178111718,-0.0485846149592165,0.0487406419116652,0.0329639989245652,0.0325086439853726,-0.0626112828180662,0.0901557214909084,-0.0033091097272003,0.1989587502697037,-0.1194147879960942,-0.1589721400279931,0.0977843062721528,-0.004524718803754,-0.0950270828683194,-0.0277938120880585,-0.1533803666765214,0.0210063852404903,0.026107486451836,-0.1360498780380259,-0.1647815582605275,-0.1861660047634891,-0.0566958915144048,0.0378057283827169,-0.0919989708674359,0.0236406608123921,0.1798929837066434,0.0239102753922639,0.0432743716256914,0.1399267886260201,0.0057672685671245,-0.0309756308527378,0.1796839862254994,-0.1831193016187265,-0.0953918550088916,0.0435312502798877,-0.1709682671814271,0.1945932471824821,0.1967880610704637,-0.0327313044043226,0.0601987098908435,0.1771843047445024,0.0223847129407948,-0.0524713825437861,0.0055147059171821,-0.1207942889608296,-0.1027016409439175,-0.0935104018635195,0.0,4652,3.736216,1245.110025758682,7.1277819986260145
1400000US47093005714,-0.1068508169916455,-0.1312687778564577,0.0404772630414442,0.1478256925404957,0.0907153586278737,-0.0837534090142719,-0.0400176994894986,-0.0568285876354858,0.0824998764417242,-0.1740812327147816,0.0319072834583559,-0.0444630501694224,-0.2673383215122724,-0.0440484100767654,-0.0815080659647343,0.1047655743474361,-0.0521105907307745,0.1417290680602917,-0.0844838259920964,0.0301238663137248,0.0248056098069767,0.0093628479953026,-0.066487947778299,0.0973435816042056,-0.0052295709703833,0.1588003924121725,-0.1519242297857538,-0.1905309125404716,0.0907152558256736,0.009814254224669,-0.1134138577734831,-0.0094703372459858,-0.088509398464787,0.0053722734410383,0.0038408524825602,-0.118930488497504,-0.1636906938348186,-0.1844885312420571,-0.0430683585191311,0.0117979593731672,-0.0789939933822374,0.0251522059268982,0.1648735992071562,0.0194319659173292,0.0457462426077173,0.1384974727854561,0.0180097031409451,-0.0175169101821734,0.1945163465580925,-0.1614660976620609,-0.0909444404382794,0.0756126714182161,-0.1442304260433956,0.2034485569460575,0.193025262686203,-0.0050987263859758,0.0473008437068737,0.1639326776457632,0.0353093278296342,-0.0567209327378028,-0.0085323796828491,-0.1516796316026967,-0.0960051766382995,-0.0812693761750261,0.0,4838,4.398066,1100.02896727789,7.004000446347415
1400000US47093005808,-0.0980377595119603,-0.1759487489202689,0.0434486040021564,0.1305045769290983,0.097274145202361,-0.0624312848549406,-0.0384746871511415,-0.0568322340569829,0.0759737473287972,-0.14975821763396,0.0614343437983636,-0.0775552062195722,-0.2411664537789369,-0.0872509883850795,-0.0618192635282723,0.1060421239005563,-0.0506413913128959,0.1268733204383401,-0.0903703390858226,0.0279521890803627,0.0200120066065052,0.038647639546096,-0.0887488658791896,0.0880211573255103,-0.0242899144468949,0.1672976194676584,-0.0995545729468434,-0.1583717174388627,0.0801117680598553,-0.0089035983709614,-0.1091078031993289,-0.0100636930116856,-0.1223729160895519,-0.002959250652033,0.0088618891251836,-0.1487527862552805,-0.1399298479014399,-0.1836248487448658,-0.0513737172873497,0.0468725399141249,-0.0925029687720709,0.01007858116552,0.180273848017082,0.0141043746312063,0.0390627410529195,0.1694564238084274,0.009035807791423,-0.0217433697890431,0.1664883638431609,-0.161832235981612,-0.0827983663346319,0.0668395502293339,-0.1606541986730503,0.1916010668863089,0.179924058731214,-0.0147199687880701,0.052888244129922,0.163739740133649,0.0353914080532972,-0.0569516968349231,-0.0086111945179528,-0.1407098300595287,-0.1021924372502319,-0.0641455038213804,0.0,5451,5.645139,965.6095270639039,6.873794615625502
1400000US47093005809,-0.1066625320115786,-0.17153128879236,0.0410969632081822,0.1531227815130199,0.0984892670464326,-0.074732216666064,-0.0452769976414359,-0.0720499009996958,0.0830241775392133,-0.1692135160959664,0.0396850142325821,-0.0587579919168692,-0.2618126669044205,-0.0604044859063858,-0.092841884565178,0.1097505740922333,-0.0662294028947007,0.1387530204614853,-0.06425761794487,0.0490194572144185,0.0131384225826352,0.0173322627391622,-0.0682677711298298,0.0863503706887628,-0.0141437423974571,0.1763954365327428,-0.1190625502746827,-0.1830636059050047,0.0821998092373327,0.0057516980775795,-0.1128359404108498,-0.0268885921895365,-0.1130416769711225,0.0022616637026042,-0.0006059448734821991,-0.1171766325565386,-0.1580349150218692,-0.2008949946464249,-0.0498670582658495,0.0374643424881005,-0.0714319448924927,0.0308858706961115,0.1660971625472125,0.0217322625470423,0.0470193450081377,0.1251890822611222,0.0177745820685095,-0.0211182295791481,0.1885889553554378,-0.1817363524445785,-0.0972098162479814,0.0650251956299707,-0.1404258910357376,0.2001307952604467,0.1952003775890765,-0.0206358523443872,0.0521099156731653,0.1647840031821535,0.025061342522703,-0.0605709957529852,-0.0088509091048247,-0.140095780272884,-0.1026138754856705,-0.0745102170796722,0.0,4860,7.198492,675.1414046164114,6.516402232594851
1400000US47093005906,-0.1381825122293365,-0.0201798165610208,-0.0249148491527988,0.0898402210362984,0.0730271610416878,-0.0747354704675552,-0.0088648616950852,0.0681222240533769,0.1126575515478501,-0.095484262343826,0.015337376215411,-0.052194556594209,-0.1762693603716477,-0.0283509121924329,-0.0691169972593554,0.1110533201734561,-0.0405510482397224,0.057574897677056,-0.1546967781909473,-0.023622401456638,0.0198458090894876,0.0240272556684119,-0.0859607116695841,0.1369073686749934,0.0318363990183081,0.0304392537649483,-0.1832320633202598,-0.2288470702272603,0.0515131658955413,0.0334877294126396,-0.1618673558819231,0.0617724352302143,-0.0188670242520289,-0.0577444655907192,-0.0697463640162378,-0.1158174808816108,-0.1485515642308027,-0.1917966961630901,-0.0260148107065299,-0.0133582421618413,-0.0271180953666204,0.0332616147326029,0.196409692637255,-0.0277537105644808,0.0057103453543804,0.1321559717687776,0.0272711966309488,-0.0463636039701443,0.1315624253723621,-0.1148977560397975,-0.1029932059582849,0.0945248229883955,-0.0805242405048398,0.1682143966807439,0.1182752189755561,0.1241825924692717,-0.0156033251747031,0.1692592526327596,0.0325460450200703,-0.0444724522179305,-0.0549578035414016,-0.1698710095418178,-0.101623989724754,0.0035621021964057,0.3833534795372129,2240,21.702996,103.21155659799228,4.646423031019659
1400000US47093005908,-0.1479186804321764,-0.0733342721515812,0.0365092306278606,0.0964363854168004,0.0853384102745514,-0.0627057593410839,-0.0422390355620069,-0.0142103699704867,0.0730850747204265,-0.1300286728248823,0.011012187193141,-0.0493468049707939,-0.2158702700344915,-0.0305926528626242,-0.0808203828817274,0.0693578575194557,-0.0557075463565426,0.1090939844253383,-0.1306936183575286,0.0070662206193804,0.0077761873774762,-0.00094815644721322,-0.0879218203547737,0.100810793083265,-0.0059117613715175,0.0993843506224743,-0.1729910361317506,-0.2341816302023274,0.0760787767784196,0.0227571587852281,-0.1420597746830159,0.0015420384556117,-0.0365635328504356,-0.0368055103613534,-0.0677930940049066,-0.1068237932735194,-0.146518926565067,-0.1877583887773826,-0.038547847053457,0.0111036459903838,-0.0274278578136964,0.0508510383330235,0.1472396839773995,0.0026248058599728,0.0358197308754758,0.1187177593169863,0.0401164730076542,-0.0243191991202373,0.1852991519280745,-0.12425678105305,-0.1003170785540372,0.1095923650726558,-0.1030412995986726,0.1866494019347091,0.158881859236571,0.0662076295029259,-0.0069956281259159,0.1526827446363539,0.0287346258134598,-0.0435004101012381,-0.0451850397228494,-0.1826127923568489,-0.1163908450964046,-0.0510867761612506,0.0123172934800459,5137,21.160226,242.76678330373218,5.496211962087003
1400000US47093005912,-0.1461722771752301,-0.0556150713033214,0.0266026332609735,0.1192548307047988,0.0917264169604304,-0.0937273565658084,-0.0315752881013057,-0.0018844217467517,0.1007053374489433,-0.132591514570329,0.0263307414387961,-0.0494053313752168,-0.2352182408486335,-0.0422456370395964,-0.099110205848593,0.0801340622497079,-0.069501895695335,0.1086554408155713,-0.1555906964270109,-0.0056257895413755,0.0234712456332422,0.0115101352999567,-0.0826925682111826,0.1037636452631036,0.02521394741853,0.1102849278631914,-0.1884681753330075,-0.2005885137633942,0.0705947151822424,0.0351991488524986,-0.1361808644300148,0.0117258016700638,-0.0384033312152794,-0.0221155307204989,-0.0252643152731094,-0.129195439353957,-0.1649355817050424,-0.202372476028204,-0.026296217382815,-0.0325863395708195,-0.0283941543481179,0.0458320466976449,0.1673177984502185,-0.0167435569670559,0.0313449838246244,0.1241469958810509,0.0584706052469948,-0.057797148936225,0.1895793229293908,-0.1265020197332652,-0.0995121185757811,0.1156298845505258,-0.0909531005321205,0.1944311552096136,0.1607164270506616,0.0693696085328776,0.0180565698514112,0.1486439743728209,0.029758256816227,-0.0438780972708925,-0.0207288224948494,-0.1889257466481081,-0.1168987634334074,-0.062849202989288,0.0,3825,11.013557,347.29924219759334,5.853062001652084
1400000US47093006207,-0.1254718582728337,-0.0922785021519075,0.0087451163427231,0.1319906351612457,0.0869853570558422,-0.1075183654465141,-0.0221353262586319,-0.017467223711653,0.0645666998412351,-0.1261251883674183,0.0496287053076359,-0.0679787731165011,-0.2336830993933732,-0.066083268577355,-0.1100936234151532,0.0711304671620901,-0.0678218576700664,0.0869354614701306,-0.1607725882735743,-0.0105171321802028,0.0057196534917113,0.0194032790105366,-0.1117728081244082,0.0920817119217761,0.0280194942825667,0.1522412440073292,-0.1692719244550979,-0.1696357122201528,0.0579274033451072,0.0375740431379287,-0.1180795667385901,-0.0061451293373957,-0.0598406658387676,-0.0086681600639642,-0.0050837081689259,-0.1482099003729967,-0.1498179137619751,-0.1882674480345152,-0.0279538449848431,-0.028561084997081,-0.0509727411272111,0.0380642813675295,0.1821203169548031,0.0066538568222335,0.0463799476644925,0.1310752640677445,0.0683174766216782,-0.058119531480844,0.20505294630651,-0.1411317338749204,-0.1037380853706702,0.0744353456956522,-0.0968572743711283,0.1924856280115243,0.1706457523872243,0.0581454400967687,0.0469754885549551,0.1229640606834429,0.0173319474465882,-0.0448784870109467,-0.0109504740124161,-0.1584902938313878,-0.1054463867090555,-0.0500064334228109,0.0,3822,7.344853,520.3643966734256,6.256449215074008
1400000US47093006301,-0.1278304748331929,0.0242186416047402,-0.0048275215256442,0.0955640737989151,0.0859114477524315,-0.1138246237416616,-0.0069295818351128,0.0716172398880162,0.1248327322925543,-0.0978198253779106,0.0253427708016685,-0.0481601168886729,-0.1987059220704509,-0.0325959872290659,-0.0971153225356043,0.0880547237538642,-0.0595292673977971,0.0794788337213403,-0.1820894285024354,-0.0321079510447327,0.0155034016194455,0.0335372317487127,-0.1086038664478576,0.1183023060295478,0.0733998950837267,0.0628044820432754,-0.2239039817264474,-0.2092798025398593,0.0327834327878247,0.0492744480378909,-0.1359338885919893,0.0442641798229511,-0.0342858205627063,-0.0328917518484777,-0.031769702379897,-0.1206071974335552,-0.1809166903608536,-0.2149109272931594,-0.0118606668584187,-0.0839174455322126,-0.0191835710365482,0.0608858223965185,0.1782694886974344,-0.0348350091654409,0.0122411400113437,0.1139492891388096,0.0986412530088862,-0.0956537297386916,0.176856837118095,-0.1101779361121163,-0.1016729931300201,0.0771930236751689,-0.0623476899639776,0.1808485990448192,0.1338855182190723,0.1295214371930045,0.0127697303861759,0.1408263032843981,0.0111611512112638,-0.04073628901534,-0.0326917655743834,-0.1654989325623058,-0.1112156566693651,-0.0428899682922448,0.0420777034924493,3430,38.471865,89.15606248878238,4.501542196293182
