cb_2020_3,Shape_Area,ntl_mean,ntl_std,ntl_max,ntl_min,ntl_count,ntl_sum,ntl_cv,ntl_intensity_per_km2
1400000US13063040414,0.000208155090287,28.930145263671875,11.279097586275139,48.701778411865234,11.718683242797852,11,318.2315979003906,0.3898735206296566,1528819.6770091923
1400000US13063040416,0.000374699750504,28.17782738095238,21.1051105266794,86.65150451660156,10.470507621765137,21,591.734375,0.748997083463788,1579222.7622358212
1400000US13063040417,0.000503521429223,39.92863464355469,16.07943845633292,70.18509674072266,15.735161781311035,32,1277.71630859375,0.40270444005599065,2537560.9347261246
1400000US13063040418,0.000272956366792,17.03663330078125,9.765683957251516,43.24211502075195,8.490095138549805,15,255.54949951171875,0.5732167726356879,936228.3888635366
1400000US13063040419,0.000371049113255,25.650413876488095,7.63126557747119,47.69203567504883,12.742180824279785,21,538.65869140625,0.29751042670177835,1451718.0399136594
1400000US13063040420,0.000721752240479,11.489158452943315,3.716767957498577,21.919240951538086,7.120838165283203,43,494.0338134765625,0.32350219319556933,684492.2478504407
1400000US13063040421,0.00105639963264,9.717736605940194,3.661481610868731,22.406408309936523,5.26185941696167,58,563.6287231445312,0.3767833765560763,533537.4092624327
1400000US13063040422,0.000146131795756,36.33642360142299,8.810828188961878,47.260658264160156,24.14398956298828,7,254.35496520996094,0.24247923476477834,1740586.0503806027
1400000US13063040423,0.000245016944834,25.412416585286458,11.168763498500907,43.93007278442383,10.073867797851562,15,381.1862487792969,0.4395002522100756,1555754.63989869
1400000US13063040424,0.000372456716595,50.35554643110795,20.45617914469951,86.2558822631836,17.999128341674805,22,1107.822021484375,0.40623487568913313,2974364.462029537
1400000US13063040425,0.000405957363407,22.341013128107246,13.149210058270477,58.58427810668945,9.936873435974121,22,491.50228881835943,0.5885682078458405,1210723.9161606112
1400000US13063040426,0.000188079443184,10.345265197753907,2.141887548157961,14.765334129333496,8.125768661499023,10,103.45265197753906,0.2070403713404073,550047.6300130807
1400000US13063040427,0.000375045416194,11.264654976981026,3.2538698238276815,19.454710006713867,8.069501876831055,21,236.55775451660153,0.2888565899689661,630744.2893642436
1400000US13063040509,0.000506216486639,9.127488136291504,1.244641296809379,13.708271980285645,6.865261077880859,32,292.0796203613281,0.13636186409934645,576985.594247585
1400000US13063040510,0.00029689538642,25.528001573350693,13.489448901363634,56.995933532714844,9.283370018005371,18,459.5040283203125,0.5284177401275939,1547696.7623548042
1400000US13063040512,0.000441065916468,20.253433227539062,18.36601102772617,75.89533233642578,7.308441638946533,24,486.0823974609375,0.9068097651095262,1102062.9328002122
1400000US13063040513,0.000683705749099,10.232664320203993,7.9678870346065995,42.67124938964844,6.377557277679443,36,368.37591552734375,0.7786717892107845,538793.0641402333
1400000US13063040518,0.000342632105786,7.672645568847656,2.253560267406203,15.20232105255127,4.5294671058654785,22,168.79820251464844,0.29371358903323647,492651.4464469825
1400000US13063040519,0.000156041159925,21.80072784423828,3.524047725804109,30.87466812133789,17.77446937561035,10,218.0072784423828,0.1616481683998216,1397113.9316521767
1400000US13063040521,0.000252328737333,17.58647977388822,6.3027498104823705,31.0137882232666,10.251330375671387,13,228.62423706054688,0.35838609497282503,906057.0725197656
1400000US13063040522,0.000482472738157,27.191353633485992,8.08803680169888,48.44425964355469,15.13783073425293,29,788.5492553710938,0.29744884755345574,1634391.3199806418
1400000US13063040523,0.000258056658412,42.252681732177734,16.547618192664537,74.38826751708984,17.650001525878906,16,676.0429077148438,0.3916347439803476,2619746.0351343015
1400000US13063040525,0.000227023698336,7.386959956242488,2.086463305641495,13.103787422180176,4.996541500091553,13,96.03047943115234,0.28245222906322787,422997.5995238398
1400000US13063040527,0.00022434280507,17.415348052978516,8.68150226850305,42.132328033447266,9.936497688293457,16,278.64556884765625,0.49849720155425015,1242052.6201440361
