cb_2020_3,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,herbaceous_wetlands_pct,B01003_001E,tract_area_sqkm,population_density,y_log_density
1400000US28049001000,-0.0583814352813153,-0.1867751487415255,0.0408215505475973,0.1681028032966784,-0.0231363799189049,-0.0038860670201829,0.0291660969115919,-0.0877516761791299,-0.0136078648570372,-0.1157705555481674,0.0646051701820177,-0.0991491025643332,-0.257406390943792,-0.0716127610284429,-0.0841018096052662,0.0804774275648285,-0.0652144687692059,0.0362015638415304,-0.0630242318971461,0.0583532320380423,-0.0558231067330076,0.1222109736538842,-0.1316752567628458,-0.0323034128134183,-0.0588071563581438,0.3089006812972659,-0.0596430139598038,-0.1141095509589958,0.047286500086894,0.1349911169569676,-0.0143540666369755,-0.1093989332044521,-0.1743817645821118,-0.0312246750036081,-0.1402379157825683,-0.1568443753716556,-0.1054915788740544,-0.1760450335084057,-0.0390116312066119,-0.0301507737338143,-0.0839818866695906,0.0384340905506407,0.1981798503370843,0.0411802192449376,0.141600173087502,0.1412429782434578,-0.0186973907926508,-0.0222441774340249,0.2366624935955257,-0.1007758105450117,-0.1860265826007774,-0.0474995351345404,-0.1849798674907664,0.1798724711258216,0.1569284334374024,-0.0387002821950636,-0.0286915412435536,0.0943382517555933,0.0953556455596716,-0.0674912450387096,0.0318890807584208,-0.0710613824419087,-0.0822447842205037,-0.0296593461467423,0.0,1405,1.233889,1138.6761694123215,7.038499439116296
1400000US28049003400,-0.0337732922051058,-0.1745683359917543,0.0031290388041982,0.1803625733797832,-0.0081069778765882,-0.0407052459619205,-0.0240046317897072,-0.0805492887823126,0.0144065330946534,-0.0973758015610783,0.0571317076469816,-0.0467703575496185,-0.3039128107746727,-0.0713432947558603,-0.0792034022090805,0.0410452935595891,-0.073645424745119,0.056811892662956,-0.0607922793980093,0.0190017743813993,-0.0191818258742337,0.1059837949606631,-0.1365463511998468,-0.038502241742036,-0.0837795372201649,0.254871237253555,-0.076292099062599,-0.0764824083636027,0.0143458090364917,0.1240098065144149,0.0337314139991287,-0.0288077420657111,-0.1078529059415399,-0.008794070995683,-0.1400478288716158,-0.095846517083054,-0.1268592871860884,-0.1341552270007901,0.0139666703828955,-0.0060776397405798,-0.1207970957237216,0.0302281254542399,0.168880179341387,0.0337608965117954,0.1324560925133544,0.1389323978698558,-0.011444989630597,-0.0132080720448264,0.2269855753971126,-0.1342603226159475,-0.1370076737129962,0.005114116053939,-0.1625965385829897,0.2007058317998226,0.1724598031765133,-0.0824258164172752,-0.0259152456389437,0.1137154842783135,0.0984129346063109,-0.1116869575650812,0.0581017663103439,-0.1345705056366446,-0.0397146297077208,-0.0081370059623667,0.0,2712,3.622658,748.6215922121271,6.619568535488182
1400000US28049010201,-0.0769918766165381,-0.1162530499654753,-0.0026455972223612,0.119487518111581,-0.0501138975763936,-0.0558491578522668,0.0017175755382767,-0.0693406920492296,-0.0340518119235576,-0.0764257048450647,0.0271873942212505,-0.0577316589174948,-0.2530831086545815,-0.0459233220873677,-0.1044184412785933,0.007968415687821,-0.0930863167639105,0.0050351869180835,-0.1035159940303881,0.035192786354832,-0.0673268291705791,0.0949567183673014,-0.1496453615979406,-0.0378184141868263,-0.0655238781613975,0.2596499101345355,-0.0880266753245366,-0.1110894631400912,0.0205305030593967,0.1585618275204573,0.0057476271257339,-0.0666354781715482,-0.0842022620784232,-0.0501360498265841,-0.1747843857645223,-0.1093457041824276,-0.098825535257007,-0.1505080674288591,0.0216716291251195,-0.0545168666974842,-0.0946389607712648,0.0700790136255687,0.1775486574558639,0.031911353852926,0.1199382136876934,0.1309802356232177,7.10973197041932e-05,-0.0393668118143282,0.2540730781475385,-0.1156944155671882,-0.1870155139455784,-0.0092519394061015,-0.1044162729967302,0.1672286345716566,0.1513856433210828,0.0092899152892566,-0.0472454166381836,0.0828629242911662,0.0819548553125012,-0.0932046447180103,0.0146966797460475,-0.1470636686709583,-0.0552774740595361,0.008847380722386,0.0,3239,6.54688,494.7394789579158,6.206050544699498
1400000US28049010400,-0.0724512462040643,-0.0837631466406378,0.0020771102972867,0.1556125344212511,-0.0270510899636327,-0.0735244899850681,-0.0069311624940425,-0.0350299344951982,0.021455262555895,-0.0824758154866406,0.0266801633567001,-0.0584907090487432,-0.2795657890514197,-0.0579740243205654,-0.0973940519621973,0.049687923200132,-0.093385235755419,0.0130915233809397,-0.1124419156799298,0.0088541749090952,-0.0509300414668884,0.1083448015938103,-0.1328942454726429,-0.0247833609951096,-0.0399689424247515,0.2303937024096894,-0.1252015501048781,-0.1118702398353235,0.0122438848848036,0.1544544364963767,-0.0100025158004967,-0.0414233241707247,-0.0665825881472359,-0.0602198470906651,-0.1563107859947172,-0.1216942352981822,-0.1188968658079206,-0.1802796695019462,0.0074671304086032,-0.0643723175172063,-0.0993569223587699,0.0563725893439386,0.1934356497761478,0.022722286017273,0.1038943086613033,0.1420854765012824,-0.0055779807787705,-0.042585758127845,0.2510248398847243,-0.1181112299287559,-0.1677003107543321,0.0058513336388359,-0.0973376075394612,0.1780335513972696,0.1326900531302777,-0.0016094672300754,-0.0152678200441573,0.1004972787036757,0.0679768221686583,-0.0826721686516851,0.0121828984946127,-0.1587699329519309,-0.0531878315618193,0.0040946448942463,0.0,3242,11.00287,294.6503957603789,5.689177660877068
1400000US28049010801,-0.0655646283632928,0.0028448411860453,-0.0382617694806142,0.163881867713024,-0.0239666662399383,-0.0724675896829309,-0.0017451434596413,0.0217883983548191,0.0483829996608264,-0.0293329802482625,-0.0156605712856527,-0.0095249545455595,-0.2576202960267898,-0.0203053917027687,-0.0850427990619826,0.0398143930666043,-0.0890984631402645,-0.0434498795459268,-0.1166430085536271,-0.0133687447177518,-0.0903164628177826,0.0734407761930682,-0.1171081309996422,0.0226941205146016,0.0039128966853508,0.2210548676936243,-0.2122841182900137,-0.124224993805734,0.051267477595006,0.1993001745026837,-0.0323609233309022,-0.0106852561159589,-0.0269920959080761,-0.0970499841030142,-0.1787598910169941,-0.0997293101720159,-0.1380515681485641,-0.1924835869760378,0.0203955851002096,-0.0747314436655764,-0.0742460074466697,0.1104023939407842,0.2123230328262491,0.014561007012548,0.1018715750154036,0.1038359536494871,-0.0132271893660926,-0.0666151333007577,0.2770429164214126,-0.1221663327625091,-0.2056003558221625,-0.0231469178027526,-0.0478422773230533,0.1824289515808851,0.0899899790973537,0.0276260747180471,-0.0340853027462104,0.0789225918009308,0.0481367792897932,-0.0926210324115696,-0.0429423803920042,-0.1625545949236846,-0.0263756761715447,0.0186249282952353,0.0,1278,5.582141,228.9444139802273,5.437837601367439
1400000US28049011105,-0.0584104655409405,-0.0356140461823475,-0.0423229215536456,0.1681789450239292,-0.0368491279444617,-0.0594397809172192,0.0063125536491872,0.033017672595433,0.0417729910492811,-0.0615034430765755,0.0005888061521216631,-0.0268849786800323,-0.2618379059365056,0.0174789552105685,-0.068070764686816,0.0657171309984213,-0.0967837220204482,-0.0274001448228846,-0.0710546805672026,0.0005575249142137031,-0.056050516213855,0.0791975244370385,-0.1058933742651723,0.0075091667930462,-0.0103881388886999,0.2158268972583711,-0.1741764527949049,-0.1263148418721678,0.0244153375708073,0.1779651223494019,-0.0071774910451934,-0.0094643526441975,-0.0813746097850836,-0.0696081824674638,-0.1963814566536029,-0.0757908065183657,-0.1462509680014491,-0.1674785933599059,0.0204089744531368,-0.0822657318532865,-0.1134528233222204,0.0783015637208241,0.2052009279827652,0.0320761429974369,0.0826908468758684,0.1358945530536168,-0.0145172569577226,-0.0416637139314115,0.2359209040146653,-0.1381322572772165,-0.2181572900477495,-0.042829867072707,-0.0559007904876246,0.1810239725081851,0.1239821437052864,0.0470655352000032,-0.045594071303687,0.1291473897561031,0.0674044284049529,-0.105998652301274,-0.0139645186918191,-0.1554911858438842,0.0169778786148324,0.0195007783795504,0.1099807533681605,5262,12.636038,416.42799744666803,6.034112068212181
1400000US28121020105,-0.05357792280621,-0.0262241393644775,-0.0775422313631735,0.0828406645913991,-0.0731735805893404,-0.0808608027671273,0.0387166748978503,0.0445092024485072,-0.0205369415378181,-0.0358151221135344,-0.0239214801576192,-0.0055473167296076,-0.1782494234674853,0.0628470435419554,-0.0521669791647235,0.0193897621952662,-0.1266161718671746,-0.0696569437428414,-0.0761832241059584,-0.0324951992578127,-0.0851559716963771,0.0173176447028346,-0.0760382160258166,0.0301775939923782,0.0088219922528295,0.1919374736549995,-0.1387706964868186,-0.0864569680650623,0.0095088791199036,0.1534389878196631,-0.006175611224969,-0.0425364340231378,-0.0390645308952885,-0.0924360006111534,-0.2220063584413478,-0.0742487245348278,-0.1323798233366825,-0.1506952191867863,0.0607528899545832,-0.0820144079613565,-0.0702657171433421,0.1173599240564031,0.1991889279068859,-0.00094033314512395,0.0769333905328722,0.0905887661823806,-0.020175084722814,-0.0989479317229339,0.2380445150676635,-0.1059501359474081,-0.2199498287113215,-0.0427585624692846,-0.0314592030335113,0.1410471395735244,0.0988459015069715,0.1278249294279486,-0.0864872073321918,0.1132836738590357,0.075351889916397,-0.1174686000452285,-0.0611301550796172,-0.1337703130005308,0.0346579226004311,0.0512921727188122,0.1028190295671765,2289,106.155911,21.56262405397284,3.116294734315008
1400000US28121020213,-0.0964674335507737,-0.1204385515268872,0.0220518127696057,0.1598946417508946,-0.0387647498452699,-0.0487071510404822,-0.0092473555399235,-0.0857601620583693,-0.0086016802847993,-0.0867445016982531,0.0441472936509012,-0.0738162472253529,-0.2800151567439434,-0.069025750942695,-0.1136548333533898,0.0348816209522115,-0.0859043321899758,0.0268821292983889,-0.1165703148009189,0.0236091405866058,-0.0631383102614924,0.1100205698397873,-0.1454360852442445,-0.0265455378016979,-0.0516201756375659,0.2734986168515064,-0.1039654170699155,-0.1280791886670579,0.016489676858885,0.1514832340150484,-0.0245098571969493,-0.0581382708222978,-0.0856044249675888,-0.0559589773979337,-0.1484034127751434,-0.1322162308579284,-0.105342479150641,-0.1757967918048105,-0.0035164476236965,-0.0469151859585445,-0.0911729230270898,0.0454934888838876,0.180064709707304,0.0392271608415585,0.109401916526085,0.1356513704792919,-0.0035934860417201,-0.0454719719347887,0.2476324168239944,-0.1093768990076853,-0.1624038210817174,0.0100941696493789,-0.1057310013288382,0.1856266684914832,0.1430561610605777,-0.0297910005654662,-0.0161158739913737,0.0738755051727231,0.0707627178752897,-0.0911810999344786,0.0220893307340551,-0.1300996114559216,-0.0854436709786395,-0.0144101950541781,0.0,1294,1.56733,825.6078809185047,6.717330436170223
1400000US28121020218,-0.0852057209984151,-0.0770126003462506,-0.0153559858884772,0.1395381619699137,-0.0361453712813882,-0.022598380174326,-0.0178222666081721,-0.0390409289815903,0.022196716731372,-0.0725763917123528,-0.0086575066834512,-0.0424846206290145,-0.2616665265775498,-0.0032745177182132,-0.0908034717980555,0.0298759062684358,-0.0857064606602755,0.0024530633566381,-0.0870495768404151,0.0036654668778796,-0.0557439760807008,0.0677347645492213,-0.1151250714548099,-0.0112067624501629,-0.0525228432613237,0.2461683835077175,-0.1401846538651104,-0.1310994466129646,0.0168781217285849,0.1756266985881898,0.0055884307472666,-0.0294768769219001,-0.0588792630685987,-0.0658417244356796,-0.1910066157490025,-0.082243758378766,-0.1313694378056918,-0.1511436098363356,0.0395358064428206,-0.0299494180377546,-0.0881566329238384,0.0707743984869816,0.1812785153064316,0.039744623237467,0.1100735925467331,0.1412185322784378,-0.0160824710478955,-0.0432283066887403,0.2206758154396196,-0.1451122481236834,-0.1643151616780834,0.0150988055054087,-0.0754268970898242,0.1761311030295165,0.1422983927849339,0.0074323154590938,-0.059253529283975,0.1250718140981364,0.0908561412132059,-0.116393333908515,-0.0020897920709536,-0.1383343256931849,-0.0249277445388299,0.0045318200178091,0.0394415082432752,5955,11.345585,524.873772485068,6.26506120767467
1400000US28121020402,-0.072802547551768,-0.0162298827348456,-0.0389926807707089,0.12174360664618,-0.0554347042152193,-0.0594079921265228,0.0254696279781683,0.0079249458521361,0.0051344168872706,-0.0407348020169778,-0.0180125752903173,-0.0279422171167162,-0.2336831570289138,0.0158446456943469,-0.0859051793193024,0.0269426048072159,-0.1035008781666836,-0.0449871257700558,-0.1063435049774088,-0.0110527495519719,-0.0715944901354089,0.0644248954065071,-0.1203042591680298,0.0012572057000842,-0.014101025574099,0.2125902046878626,-0.1697615244593274,-0.1241624008103058,0.0278903655978429,0.1790879155154173,-0.0067445598844253,-0.0268641988047738,-0.0360853482229724,-0.0897640998430247,-0.1964108683032983,-0.0890240147741324,-0.1273022502364732,-0.1629379858554123,0.0313242811593829,-0.0868217317478791,-0.076123446980533,0.09156577939225,0.192556589879422,0.0175334218928403,0.090603517415404,0.1281076315085557,-0.0136238727760268,-0.0720082904511389,0.2367670403456765,-0.103868689575281,-0.2117917633679353,-0.0102602768604924,-0.0440023007968766,0.1641022782433813,0.107774089419126,0.066547981983392,-0.0555781461876325,0.0991668522028393,0.0834002099021217,-0.1115697404103011,-0.0308095219421398,-0.1531634558145715,-0.010754514903536,0.0242398137032308,0.4472853339936853,5937,58.035168,102.30003986548294,4.637637762045005
1400000US28121020500,-0.0723223654913326,-0.0737147078947882,-0.0478351271895143,0.0707357154366746,-0.0850946246821139,-0.0662349465845756,0.0320097230126636,-0.0110225396840495,-0.0460178983717262,-0.0472938590151452,-0.0067474680966844,-0.0356085350279815,-0.1982029667352112,0.0218712385055345,-0.0847534632229879,-0.0065757227025098,-0.1000512942226945,-0.0578180182818375,-0.1049189247351565,-0.0028282665796699,-0.0795919748928815,0.0441862734563182,-0.1171466435342647,-0.008483054185845,-0.0097225879213309,0.2265425540614269,-0.1139478866282268,-0.1236536962671626,0.0121946100983986,0.1659257360222181,0.0016436134217831,-0.0782611358678072,-0.0677962387600083,-0.0945196801637116,-0.214886759600058,-0.0986954746270723,-0.126344718714919,-0.1587667610242713,0.0409221164241892,-0.078610318273196,-0.0821333817242416,0.0905131267907805,0.1922450186355991,0.0090984217415823,0.0862373528771718,0.1058872067730947,-0.0133601308939798,-0.0706482659596677,0.2377371135755072,-0.0889198098194746,-0.2005347531619423,-0.0458414074234556,-0.0415216824214075,0.1401473885711613,0.1060943540375889,0.0966520297664175,-0.0725898854192935,0.0935741102097754,0.0769308241665281,-0.1012277817179817,-0.0187004406054313,-0.1422567151534185,-0.0224044590001251,0.0402838389906272,0.2666840119682581,4475,13.890698,322.15803698273476,5.778141482149238
1400000US28121020602,-0.0705454676233437,-0.0660880057511421,-0.0186619666443949,0.1447821477207696,-0.047721669077605,-0.0519508159508298,-0.0002856955360500914,-0.0231901334559294,0.0004240810310578879,-0.0604059411068787,0.010515521936932,-0.0367275396482997,-0.265472622901891,-0.0023150987631543,-0.0921807657171169,0.0153758667717668,-0.1098255744119867,-0.0169951633523681,-0.0959777931216716,-0.0006597177978867926,-0.06932153813542,0.0772518842848322,-0.1293834016707465,-0.0366094671119585,-0.0397130583729061,0.2456798410697843,-0.1497714248230883,-0.1110788974925874,0.0312151154629115,0.1778032414328837,0.0139311446265,-0.0351508627020249,-0.0565573513771537,-0.0612815555452121,-0.2015552217377992,-0.0855266895682901,-0.1155635549131219,-0.1634986344931199,0.0398767694174226,-0.0638215476921223,-0.0988624477744619,0.0731353552324035,0.190069684670486,0.037317464804,0.1058600222809793,0.1321836842571271,0.0009134687201992136,-0.0389079753263563,0.2584937883772863,-0.1235119078579611,-0.1935007676646049,-0.0131447322362492,-0.0618277138881551,0.1742560471785496,0.1247481930078179,0.0078908810923975,-0.0485690479093948,0.0939211399651118,0.0811080190349773,-0.1066963884787243,0.0026219636549518,-0.1600398010411285,-0.0195700068301562,0.0109434511555857,0.1179179066763995,6162,15.940802,386.55520594258684,5.959858305594561
1400000US28089030110,-0.0637561388533766,-0.1309093086423063,-0.0166701584825066,0.1536367349289392,-0.045291935332897,-0.0258794949681718,-0.0151955761410664,-0.0234395666649846,0.0143787491699559,-0.0844012447180198,0.0087774068496751,-0.0624926267933068,-0.2529466732293823,-0.0140379833343049,-0.0804334605371252,0.0533316639231834,-0.0909373358722196,0.0016053098210949,-0.0587401928221582,0.0386864390426938,-0.0605772693865248,0.0810391871358925,-0.1067969166597558,-0.0126494508999453,-0.0581477999654081,0.2599000821694828,-0.1086434301102259,-0.113508316777267,0.0244573202379133,0.1590425533101157,0.0041030463650798,-0.0511524282228278,-0.1134245726430226,-0.0486941661740011,-0.1876788226160418,-0.0742625520928551,-0.1226086674245821,-0.1489318520356755,0.0185709336829963,-0.0454083918453458,-0.1216942817632422,0.0642528526807886,0.1972113276622854,0.0415918718272171,0.1067019394494366,0.1366208073880949,-0.0275181565353557,-0.0299905865271634,0.2132348087378813,-0.1390369535687582,-0.1988052858904335,-0.0255105498562616,-0.0979465350165232,0.1784136115247947,0.1650001556865486,0.0134716456183544,-0.0509504756393922,0.1269219587551509,0.091777181315079,-0.096552451925417,0.0278719984871941,-0.1312668437929967,0.0035198401233141,0.0040916431364182,0.1109877913429522,2955,7.156564,412.90764674220753,6.025642873438359
1400000US28089030203,-0.1085507472490633,-0.1206761444260808,0.0165139803662451,0.1251568311117385,-0.039837388314875,0.0110173528317339,0.0248024298324699,-0.0551896603167109,-0.0195046867381731,-0.0717953011044767,-0.0005447818057988807,-0.0931799305370126,-0.2364056803369061,-0.0394123783171134,-0.0992784720794653,0.0275254568105418,-0.0648706124195502,0.0085944722276436,-0.1020377253327498,0.0380140044314768,-0.0766619687583835,0.0969361988354574,-0.1426058937260512,-0.0428758746318466,-0.0647899552374284,0.265504997820762,-0.1119919397187092,-0.1527597499917793,0.0216767280472024,0.1556631355044752,-0.0210201740929851,-0.0901176413116316,-0.0718433334498986,-0.0857602931529283,-0.2105547802038388,-0.1103082050172705,-0.1032098342407695,-0.1685041020883892,0.0063314626879234,-0.0181998200139933,-0.0730006362823139,0.0666123207798028,0.1764738490358147,0.023694466528819,0.1044824403912271,0.1228664385455161,-0.019673806446358,-0.0427807886128401,0.209624581265116,-0.0859177109725843,-0.1742361081158099,0.0157136683414779,-0.1206461365977528,0.1763051287660641,0.1441108504365177,0.0272272925682329,-0.0693416920005932,0.107506527769116,0.0876036105914104,-0.0931201541237954,0.0115022704935818,-0.121638244970369,-0.0765686918033164,-0.0024516165389733,0.1946513202437373,2906,10.5593,275.2076368698683,5.621152890375233
1400000US28089030204,-0.0993689197299644,-0.0867581460381577,-0.0166738643833865,0.0997783938426626,-0.0446600409459141,-0.0302614421141704,0.0303912849096882,-0.015247228543708,-0.0212000869412972,-0.0754165306655051,-0.0015640827654034,-0.0360871012670566,-0.1953187800366717,0.0079908824285088,-0.0790115708965308,0.0106920924152375,-0.0904219477190841,-0.0080173544616826,-0.1164949279292408,0.0270975303402974,-0.0761148309911095,0.0770451581133403,-0.116276682174108,-0.0150277461967174,-0.0610156121682549,0.2416710117720751,-0.106855357487469,-0.1239785871012054,0.0139886913360422,0.142751458316758,-0.0315788038397818,-0.0789700186002327,-0.054031610512063,-0.0892836877071927,-0.1916365834888397,-0.0881365078582417,-0.0900745142845331,-0.1570665844742857,0.0365058558561778,-0.0357885724923838,-0.069687606768622,0.0815143172657582,0.1984771403189114,-0.0098214211849066,0.0707077645871071,0.1055542755644219,-0.003578161301444,-0.0515459644797356,0.2208795731965804,-0.0851126847037716,-0.1838114981385589,0.0110698846147132,-0.0984769710588022,0.1606597603681459,0.1467431608024983,0.0892591165652468,-0.0804437131057801,0.1049444233874232,0.0670066943495912,-0.1057401551066478,-0.0170654833189499,-0.1311083527272769,-0.0448467005646358,0.0230379927538605,1.4131792629606497,4080,24.219715,168.45780390066523,5.132603951289822
1400000US28089030205,-0.0939514115978529,-0.0659160915785488,-0.0096920332048407,0.1415437354518355,-0.0359353027800477,-0.0297342389492082,0.0009279442634281288,-0.0132706480466524,0.0284216674467697,-0.0636793961611369,-0.0126289120753408,-0.058015391104223,-0.248709532219738,-0.012334568492263,-0.0903922251838864,0.0480214360642428,-0.0787796293219816,-0.0110708269408043,-0.1089636800004676,0.0210504597316036,-0.053811182375812,0.0932067834628908,-0.127763319283172,-0.0047470630960715,-0.0481268315368455,0.2211769211915727,-0.152817292291212,-0.1457569860003535,0.0190091950443046,0.1796683768793177,-0.0192428499921788,-0.0454848085570949,-0.0669597430337824,-0.091464843045974,-0.1979660931896539,-0.0912400112430406,-0.1414646936782537,-0.1646458845525495,0.0117148380555227,-0.0543864946479442,-0.102031840380782,0.0763008891617995,0.1848478272971887,0.0188464831670933,0.0971771285026939,0.1480850880852348,-0.0190331389296495,-0.0445369783313901,0.2113703607562277,-0.1219548387809409,-0.1981695439377454,0.0133434274481116,-0.0770487466413512,0.1781132426774969,0.1335613553372843,0.0412245679196079,-0.0543054933800779,0.1283720159641125,0.0803213123602766,-0.1029141243961824,-0.0023342825760852,-0.1565748881861769,-0.0286574343641315,0.0046613351657535,0.027708506511499,3240,15.963475,202.96332722042035,5.317940209156567
1400000US28089030501,-0.0872006198784529,-0.1007074011056994,0.0039220880425966,0.0870946970057662,-0.0472988778250462,-0.0286994195461827,0.0520373240518998,-0.0573707582957323,-0.0655558372540233,-0.0705611888443924,0.035501284767465,-0.0605243701055572,-0.1977055223324619,-0.026049325150033,-0.0951907150892745,0.006735878985083,-0.1054721226913421,-0.0382250028365708,-0.1387934044998851,0.0529524026806276,-0.0949123326462546,0.0800720706142932,-0.1331841498108436,-0.0211746195502363,-0.0488330830671768,0.265591089890057,-0.107684959814027,-0.1151723266127817,0.0597855871329468,0.1420466550591624,-0.0354775005872858,-0.1160309867570827,-0.0716504201621867,-0.0764950465131597,-0.1821266972368383,-0.1472427181703879,-0.0690631253555171,-0.1667072766116729,-0.0011394987280421,-0.0668488086353639,-0.0765247206731841,0.0880254103340524,0.2043386293846032,0.0112034024428426,0.1102689252433202,0.1247874259960414,-0.0151003306205588,-0.0491643988939275,0.2712818344787542,-0.0478232148084456,-0.2309154540494003,-0.02440776464483,-0.1040834665639588,0.1547014138237952,0.1318335454163703,0.0675292086570254,-0.0796784655149099,0.0508548593823406,0.0862243944685305,-0.0885107416640874,-0.0265293622930564,-0.1290481648565804,-0.063813424734479,0.0156653667820693,0.2043944813490036,3213,3.367198,954.2058411771449,6.861926857754842
1400000US28163950100,-0.0789144690132726,-0.0017402000630606,-0.0449109714762896,0.0519572322599066,-0.0472918850948806,-0.063532527101441,0.0961886813269489,0.050382376583094,-0.0078887083432304,-0.074588175981221,-0.0020218744342902,-0.0237784212454556,-0.1612467700836872,0.002093357859033,-0.0899232025522077,0.0247687390129615,-0.1443740169678887,-0.0501719474790638,-0.1545451912308295,0.0011971124162227,-0.063123604807636,0.0948229911302929,-0.0924087588015457,0.009511383799206,0.0057595814920968,0.1580350430870175,-0.1137877151033477,-0.0843134865689383,-0.009523135644019,0.1083751092911652,-0.0497858891455423,-0.0702020078511628,0.0040691831035867,-0.0953257769510872,-0.1652791065904419,-0.1536556924252067,-0.0979960345242834,-0.1846593978384113,0.0474152962224277,-0.0897312651388539,-0.0445131466212873,0.1002110695978153,0.2280524015415212,-0.0719724951577183,0.0635646570080016,0.0961056336491211,0.0102125134111873,-0.1114003927435861,0.2248434877825543,-0.0356997878610053,-0.1923233519459352,0.0011106620334938,-0.0731133075300558,0.1199553090270399,0.0937862147255896,0.1962408446437364,-0.0583657414717644,0.0900753382414203,0.0550864586860501,-0.0957560642422894,-0.0583168249905787,-0.1268111006832734,-0.0071893052436315,0.0551036097316389,0.1652087061216237,9199,766.49738,12.001345653653766,2.5650528639240786
1400000US28029950101,-0.0756481596812124,-0.0189051793443056,-0.0145238242224579,0.1827246129907418,-0.0484365781080737,-0.0478265379720659,0.0317831557008711,0.0291164939494467,0.0460018421111036,-0.0413836463197933,-0.0299789685804238,-0.0384299191324547,-0.2610529051688778,0.0126653690193956,-0.0752517702788752,0.0570234060263978,-0.0855548534360511,-0.0061121853815115,-0.0783333897711883,-0.0166118072507671,-0.0693509695995574,0.0948152368294235,-0.1107961373681654,-0.0079494366075691,-0.0104837705518354,0.1922536859841042,-0.1973260142188502,-0.1594980213579282,0.0340501506840832,0.1833347165696261,-0.0068941947220136,-0.0313910315200064,-0.0341111019930295,-0.1011894109932567,-0.2428448503167844,-0.0709227826387844,-0.1308412934371584,-0.1689193763798502,-0.0011282931924805,-0.0816915249249428,-0.066129546853487,0.0751766853811647,0.1775479457301125,0.0249530308739917,0.0758085652526441,0.1232752441540922,-0.0244808967420274,-0.0739188925260702,0.2198962911979155,-0.0933814332479955,-0.1985624123210325,-0.0095377919740692,-0.0608251540267513,0.1930038863962851,0.1035384653864417,0.0407851760267774,-0.0445903100841137,0.1179534444797266,0.0842692018094603,-0.1355356941291542,-0.016016874748874,-0.1470166924053082,-0.0071196709269184,0.0008417537716042486,0.0611714329408166,2599,11.722082,221.71829202355008,5.40590770840055
1400000US28127950102,-0.0688535485795161,-0.0024860374673642,-0.0535084459509685,0.1862770618960065,-0.0595393474752778,-0.1038494254501248,0.0098753630179642,0.0592396369540798,0.0093014302227552,-0.0319565767422429,-0.0675602041990963,-0.0074097042697561,-0.2265169478340297,0.064090077118683,-0.0447327553122313,0.0443395595230633,-0.1033421368088778,-0.0053090085984814,-0.0304637003978418,-0.0790484525190938,-0.082658963370652,0.0249187577556768,-0.0569089090122902,0.0486856537333551,0.0197567769601309,0.1222434841511109,-0.1760467050127947,-0.132683606444483,0.0168414763412062,0.1640808948607074,0.0083739211596219,-0.0040652297416302,-0.003693076941674,-0.100256253496366,-0.2491545645772211,-0.0135150957453633,-0.1315316189855778,-0.1433879636539467,-0.0117618067566159,-0.0690530928692183,-0.0347156933598694,0.0932975385935127,0.138775520726417,0.0496339995938684,0.0811812097759598,0.0849349188521449,-0.046511314986665,-0.109615245449461,0.2425042948627268,-0.106092347142047,-0.2169761974342392,-0.0210268822166942,-0.0432081648646889,0.1575416253924689,0.1022758883371245,0.0557738187265501,-0.053921238935694,0.1403330142090381,0.082165891041796,-0.1696296634098202,-0.0706327057479143,-0.1088182187089198,0.0711068879807335,0.0510069722571634,0.1150430531017602,3732,153.966284,24.23907301679113,3.2283933102470286
1400000US28163950300,-0.0658615038224718,-0.1443353006601147,0.0029957360072485,0.0180553972944385,-0.0613555916848296,0.0337030854448197,0.1163047568510468,-0.0413507351679282,-0.1069433435828373,-0.0975378460095685,0.0367977056878189,-0.111276716920914,-0.1544259207575613,-0.0493577762155686,-0.1007297841600664,0.0159081696171646,-0.1126737047055662,-0.0457994875063479,-0.1223541154314044,0.0792076112957835,-0.0903435708669517,0.0769172414447823,-0.0974295985313295,-0.0447457287380282,-0.0419820478284264,0.2724306443921731,-0.0398970882527733,-0.0839658107353084,0.0226128437170205,0.0804384950963933,-0.0554169147369106,-0.1597543125542266,-0.0536269741370415,-0.0590826109907334,-0.192694120699458,-0.1908312218607892,-0.0394850326616752,-0.1796895086891942,0.0143263140107932,-0.0213070387497297,-0.044155487310503,0.0805706969321238,0.2231678413684009,-0.0252575585727881,0.0933052626029694,0.1059878015046932,-0.0222542741827819,-0.0654040774058235,0.2258511057078552,-0.0051725001725108,-0.1766442167829837,-0.0151394636805955,-0.1559987806745373,0.1164349394639483,0.132315676489692,0.1430948925113084,-0.0944575618229754,0.0633078728207672,0.0920471951645195,-0.0493305638245217,0.005122003266086,-0.0881162534883939,-0.0789041094497462,0.0404448896712567,2.546864899806076,5445,8.475565,642.4350471030546,6.466821085038919
