cb_2020_3,cbsa_code,cbsa_title,group,elev_mean,slope_mean,ndvi_mean,tcc_mean,dist_water_m,poi_edu,poi_comm,poi_med,poi_trans,poi_pub,poi_food,poi_finance,poi_total_all,poi_diversity,minor_ratio,elderly_ratio,sex_ratio
1400000US36059520001,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,34.800201526763935,0.9473171220633755,0.277431629787255,8.540567463292291,842.9510205969714,0.0,0.0,0.0,0.889667,0.0,0.0,0.0,0.66725,-0.0,0.198318,0.236426,103.7393
1400000US36059520002,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,30.56039856252908,1.934034560474696,0.4124801811961971,26.64255281125231,505.748908833449,1.526505,0.763252,0.0,0.0,0.0,0.0,0.0,3.816262,0.636514,0.199873,0.188029,92.4298
1400000US36059520100,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,42.800580701238644,2.9677180797114944,0.5201536261500995,33.36478166223157,877.2741128034064,0.09271,0.74168,0.0,0.0,0.09271,0.27813,0.0,2.41046,1.031767,0.23945,0.176881,103.8908
1400000US36059520200,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,25.501199067045576,1.20852929643838,0.3769729326410091,19.159093540899914,937.7797679830805,0.0,7.16589,2.866356,5.016123,0.0,5.016123,0.0,18.631315,1.338856,0.230178,0.144745,93.4602
1400000US36059520300,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,22.408121834671352,1.1423744258950639,0.4007561251207674,20.3417432564759,1511.3711742861892,0.892561,0.892561,0.446281,2.231404,0.0,0.446281,0.0,3.123965,1.414279,0.204598,0.183746,102.0526
1400000US36059520401,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,25.626965569339227,2.129836863211183,0.401934993874446,26.08775882167904,1434.2067680433777,0.659531,0.0,0.0,3.957183,0.0,0.659531,0.0,5.276244,0.735622,0.159152,0.154644,111.3387
1400000US36059520402,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,20.600716212272534,0.6981681023957572,0.33830445742688,15.405372828211243,1695.1954961580543,0.0,3.794643,1.517857,7.589286,1.517857,4.553572,0.758929,19.732144,1.542859,0.173472,0.21182,86.7313
1400000US36059520501,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,20.495165679755353,0.9867105772121302,0.38461084160851317,18.20267096293763,1501.7446462377964,0.0,1.319912,0.0,1.979869,0.0,0.0,0.0,3.299781,0.673012,0.169167,0.123642,87.4879
1400000US36059520502,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,15.278273472183669,0.8660102291515906,0.4171219083403968,25.158540220990286,836.8273401152494,0.449095,0.0,0.0,0.0,0.0,0.0,0.0,0.898189,-0.0,0.17822,0.208148,96.2486
1400000US36059520600,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,15.929286439519222,0.9090224234500847,0.420849867346288,21.117160181705362,1144.8107230676865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.038971,0.0,0.184758,0.145779,92.0443
1400000US36059520700,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,19.599433767220354,1.0363512396784693,0.4075458634827368,19.65019853727064,1620.0118809863338,0.597612,0.597612,0.0,0.0,0.0,0.0,0.0,1.792835,0.693147,0.165065,0.156289,97.2795
1400000US36059520800,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,16.916078262861305,1.2332186805128387,0.4051137511119254,23.388813332895296,1283.623914540059,0.624234,0.0,0.0,0.0,0.624234,0.0,0.0,1.248468,0.693147,0.209073,0.191311,94.7639
1400000US36059520900,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,13.953821319949068,0.9708070504552904,0.40037120509003027,18.309196129959417,697.682465987434,1.725672,1.725672,0.0,0.0,0.575224,0.575224,0.0,6.327465,1.255482,0.18,0.161895,91.6868
1400000US36059521000,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,11.235701670535073,0.9139031978853456,0.4284225560862507,42.495088325922325,722.4591790984332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.089541,0.0,0.231871,0.213577,108.3104
1400000US36059521100,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,10.005944633610302,0.6506910308703912,0.40475946060471035,25.197504103755577,588.0439069792745,1.91671,0.0,0.0,0.0,0.0,0.638903,0.0,3.194517,0.562335,0.219254,0.158755,105.6767
1400000US36059521200,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,6.745327367884533,0.7881786672566468,0.3748947525678432,28.572715741480916,655.4958348668521,0.0,0.0,0.750322,0.0,0.750322,0.0,0.0,2.250965,0.693147,0.195809,0.166953,97.8926
1400000US36059521301,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,3.3299777341041987,0.8077529204060736,0.35943586985496884,30.27280591913228,361.8148586132764,0.661873,0.661873,1.323745,1.985618,1.323745,0.0,0.661873,4.633108,1.695743,0.202226,0.109462,87.8049
1400000US36059521302,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,1.1468862489195233,1.2343974119337087,0.27859504211385855,12.175693061855112,201.0706165744793,0.0,0.0,0.0,0.0,0.0,0.468664,0.0,1.405993,-0.0,0.177114,0.194689,96.7345
1400000US36059521400,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,1.7985317088553443,1.0948830187470668,0.3237591611154217,17.540530742857644,297.0978418999464,0.747799,0.0,0.0,0.0,0.0,0.0,0.0,2.991198,-0.0,0.276653,0.202709,107.438
1400000US36059521500,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,11.006525514974703,0.7365428250582472,0.4153636503451785,21.812057504394744,983.6384781759588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.215276,0.190858,103.7008
1400000US36059521601,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,8.333895176412353,0.6101631914050377,0.4005962872639252,22.404605178443585,548.3141603583571,1.464039,0.732019,0.0,0.0,0.0,0.0,0.0,3.660097,0.636514,0.229349,0.178357,102.2399
1400000US36059521602,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,8.251604479752777,0.8066226957352975,0.4174097013649264,22.156390817651406,990.8596921911137,0.940674,0.0,0.0,0.0,0.0,0.0,0.0,0.940674,-0.0,0.249376,0.140762,81.8388
1400000US36059521700,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,3.9009653011901846,1.101675751231169,0.3623138390328298,18.71265293551219,509.12775513170374,0.536803,0.0,0.0,1.610408,0.536803,0.536803,0.0,1.610408,1.242453,0.19644,0.224917,97.7563
1400000US36059521801,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,10.108869319596968,0.9390378793684007,0.3612976837247624,17.89962724645776,874.2737699933155,1.826965,0.0,0.0,0.0,0.0,0.0,0.0,1.826965,-0.0,0.219724,0.212315,88.7175
1400000US36059521802,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,4.810450909081526,0.9631675568867922,0.354880818105374,16.24282520923946,526.2163876931438,1.485897,0.0,0.0,0.0,0.0,0.0,0.0,1.981195,-0.0,0.179129,0.223776,89.404
1400000US36059521902,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,-0.3953695703724272,0.5626062231521749,-0.10572146697100081,4.551068794214911,47.89609616227809,0.0,0.086645,0.0,0.0,0.0,0.0,0.0,0.519869,-0.0,0.228858,0.191591,87.9659
1400000US36059522000,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,5.759612850120715,0.982666372449307,0.33981504438916055,17.56048035643087,621.1072837257452,0.350557,0.350557,0.0,0.0,0.0,0.0,0.0,1.051671,0.693147,0.122591,0.289208,100.6544
1400000US36059522700,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,9.265561464849922,1.0257911034715628,0.42523910495440004,26.17740265959405,970.7854815870209,1.037919,0.0,0.0,0.0,0.0,0.0,0.0,2.075838,-0.0,0.211827,0.199155,96.0663
1400000US36059980100,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,24.928591023383277,0.9909756376873237,0.3800878300824814,12.764123257520176,1493.1931206015317,3.658728,0.0,0.0,0.0,3.658728,0.0,0.0,32.928556,0.693147,0.011917,0.0,58.5827
1400000US36059981100,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,57.95218074977418,2.679938757515874,0.610530054568435,35.38093510343695,1286.7769742439718,0.881464,0.0,0.0,0.0,0.881464,0.0,0.0,6.17025,0.693147,0.007992,0.00999,79.3907
1400000US36059982100,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,69.7634807807176,3.480837946140011,0.5606626932029212,55.04086737066981,894.9000890304432,1.074262,0.0,0.0,1.790436,0.0,0.0,0.0,2.864697,0.661563,0.01935,0.0,66.0668
1400000US36061000100,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,2.05008819206928,3.0725833453091425,0.2209595520575722,8.73962040332147,28.867102651766334,0.0,26.18178,0.0,13.09089,13.09089,13.09089,13.09089,445.090262,1.56071,,,
1400000US36061000201,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,2.864881720556572,0.6048007358113254,-0.03951390603572827,2.682687265539914,113.53669597733041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.32968,0.0,0.415791,0.124955,114.031
1400000US36061000202,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,2.0404936130786,0.494223904287831,-0.06103927144474157,4.130303536088128,74.11811242170158,3.22539,22.577732,6.450781,3.22539,0.0,19.352342,0.0,161.269514,1.318024,0.166039,0.206862,83.2847
1400000US36061000500,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,3.6835111430644183,2.440963010992737,0.4192817022348867,13.93171264223034,104.04929096634945,3.554848,0.0,0.0,1.184949,0.0,2.369898,3.554848,75.836752,1.310784,,,
1400000US36061000600,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,3.1070754627395947,0.7343244845163516,-7.017536130305852E-4,3.200805972681768,111.0808897740021,4.15963,37.43667,4.15963,37.43667,4.15963,74.873339,0.0,228.779648,1.31544,0.124953,0.335152,101.7081
1400000US36061000700,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,4.587090543089406,1.7388608650979802,0.07124700738593685,0.0,62.47347903650746,3.948995,75.030901,7.89799,51.336932,19.744974,256.684661,43.438943,714.768056,1.336054,0.090588,0.022588,82.835
1400000US36061000800,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,3.640691068560458,0.7331267906980584,-0.05217998111479741,1.0108144613029582,118.16537113624126,9.061747,217.481922,13.59262,13.59262,0.0,135.926201,4.530873,525.581311,1.065546,0.109019,0.272062,103.4596
1400000US36061000900,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,2.258975965225125,1.7994578204911933,0.07708000745429737,0.6324138580305028,35.40833521921363,6.691514,97.02696,6.691514,50.186359,6.691514,287.735123,23.420301,672.497206,1.19273,0.14316,0.029162,152.139
1400000US36061001001,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,0.6051096475995984,0.2558605325193134,-0.12449617954281703,1.7122460008646778,39.904854474279844,0.0,0.0,0.0,12.477696,0.0,0.0,0.0,24.955392,-0.0,0.15936,0.244259,147.3322
1400000US36061001002,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,0.965756944632146,0.2522817106053305,-0.0132409269859134,2.525168185505034,108.354990391598,0.0,0.0,0.0,5.007913,0.0,0.0,0.0,55.087038,-0.0,0.165452,0.208588,96.7829
1400000US36061001200,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,6.955214547895298,1.048264930634269,0.21399615138051442,5.14963834958564,506.5290972166479,8.29208,41.460401,8.29208,8.29208,16.58416,8.29208,0.0,140.965364,1.540306,0.168389,0.298497,110.7921
1400000US36061001300,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,4.783156799698366,3.284268477608987,0.15466502061963933,3.0184467212656845,92.93758943868374,0.0,53.591244,9.457278,110.334914,3.152426,122.944618,12.609704,425.577524,1.319143,0.094243,0.017058,74.8695
1400000US36061001401,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,9.72097535593619,0.40195518973930017,0.3366037841698597,12.078192279846057,498.481973016944,0.0,10.694615,0.0,0.0,0.0,32.083846,0.0,181.808459,0.562335,0.14138,0.310103,79.2588
1400000US36061001402,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,8.883210212449365,0.49632222490927225,0.1617784908325883,1.0013300340241256,713.610188394654,0.0,79.002809,8.77809,0.0,0.0,87.780899,8.77809,210.674157,1.006386,0.042703,0.262904,94.5809
1400000US36061001501,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,4.126859332806945,1.4054355528807483,0.05280479425314998,0.8279745936563047,138.64663525857478,0.0,66.466774,7.385197,40.618584,0.0,162.474336,11.077796,350.796863,1.156837,0.171924,0.221169,73.427
1400000US36061001502,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,4.6719095360699,1.8335430737226757,0.11751029723539573,2.3589631491702647,137.93589521414137,9.578819,196.365796,9.578819,23.947048,4.78941,354.416315,62.262326,876.461967,1.195939,0.086013,0.037584,98.7218
1400000US36061001600,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,12.178953583744473,0.3681884674197485,0.13936236367211735,1.2102534562211982,565.1292713540231,0.0,120.551063,14.466128,33.754298,0.0,168.771488,24.110213,540.068762,1.252508,0.097415,0.206823,98.466
1400000US36061001800,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,11.572283602232355,0.3351685894654188,0.15650209860114553,2.906861891571033,848.1058447048587,22.425145,242.191565,4.485029,40.365261,0.0,287.041854,26.910174,883.550708,1.192413,0.073652,0.255316,110.4624
1400000US36061002000,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,0.9967665814906105,0.25554339820491906,-0.02143984916489738,3.7405144994077806,113.63886197455614,15.837821,0.0,0.0,0.0,0.0,0.0,0.0,47.513462,-0.0,0.205384,0.151324,56.3476
1400000US36061002100,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,6.0416103647017,1.9533124831368762,0.12328833792713119,0.2474698687749855,239.68125196735713,8.430672,101.16807,12.646009,134.89076,8.430672,164.398113,37.938026,585.931737,1.503231,0.233256,0.059843,92.7589
1400000US36061002201,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,5.689914759392049,0.4793032959948806,0.2471906683865956,5.12181488678792,706.8722921706889,12.371032,74.226192,0.0,0.0,6.185516,61.85516,0.0,235.049608,1.049635,0.123038,0.193503,72.4959
1400000US36061002202,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,5.237248421203751,0.41687749660784484,0.18541383972226685,1.4169288860918818,756.7285624818009,0.0,17.82277,17.82277,0.0,0.0,106.936622,17.82277,392.100948,1.002718,0.048516,0.104098,107.7299
1400000US36061002400,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,0.4118483700955773,0.1757835820955444,-0.10039170676233748,1.5381708280011979,35.97848527656282,0.0,0.0,0.0,5.48438,0.0,0.0,0.0,76.781327,-0.0,0.21194,0.171422,85.9563
1400000US36061002500,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,1.7849342503945866,0.6616688069850679,0.05956164885296488,4.447546478785807,90.59560366647882,0.0,15.20716,0.0,38.017899,0.0,7.60358,0.0,91.242957,0.900256,0.242021,0.252964,73.1291
1400000US36061002601,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,4.57467365411018,0.33480600925920095,0.23308555179673462,4.222063037249282,671.4911296365552,0.0,0.0,9.429781,0.0,0.0,28.289343,9.429781,377.191245,0.950271,0.105104,0.08348,98.0578
1400000US36061002602,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,3.6994075637087827,0.3806963749003718,0.21397319522199912,2.545853907713264,523.1600996775533,9.644039,38.576154,19.288077,0.0,9.644039,115.728462,0.0,607.574428,1.158215,0.072942,0.107074,110.1215
1400000US36061002700,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,6.821451107164628,1.4177767857677914,0.23638954071400117,3.2390057361376674,293.5796343242711,0.0,84.342634,33.737053,67.474107,0.0,134.948214,0.0,421.713168,1.280534,0.201835,0.226535,93.0518
1400000US36061002800,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,2.765984619180731,0.33775848857235474,0.1778992222295585,1.737610058056827,270.9475114118521,5.445852,5.445852,5.445852,0.0,0.0,27.229259,0.0,255.955039,1.073543,0.128201,0.197845,82.7626
1400000US36061002901,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,6.646501141630308,2.8671378213135292,0.16136042852768023,1.9828791230893008,250.75740135650733,0.0,82.727241,6.893937,13.787874,6.893937,34.469684,0.0,248.181724,1.175362,0.0,0.091432,1563.8298
1400000US36061002902,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,8.210679597406424,1.7963612313032975,0.1429149245600717,3.096145748533252,485.972468593925,24.226762,419.93055,56.529112,8.075587,16.151175,549.13995,64.6047,1348.623112,1.208829,0.125994,0.266201,109.3293
1400000US36061003001,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,9.437037558854977,0.5226310124367253,0.12219482838524096,0.4567880183022138,1051.9283803133396,0.0,410.793395,8.054772,24.164317,0.0,515.505437,32.21909,1272.654048,0.946065,0.092568,0.056077,109.0297
1400000US36061003002,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,8.715884065686593,0.5710528649718963,0.19755205421875657,3.2516332507321475,1164.2861796829645,0.0,76.401976,12.733663,25.467325,0.0,203.738603,0.0,420.210869,0.958945,0.116422,0.190167,82.7199
1400000US36061003100,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,8.155018056959385,1.8266176237896157,0.18013476614587878,6.076578348699179,491.4209943831985,0.0,112.212091,4.878787,53.666652,0.0,78.060585,4.878787,404.939284,1.204039,0.056193,0.066896,84.0957
1400000US36061003200,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,6.52143424243124,0.5272326243475212,0.27802513598741224,10.29419970155064,896.2974932098795,0.0,101.064856,0.0,32.157,0.0,303.194568,0.0,679.89085,0.783966,0.074432,0.187603,114.7572
1400000US36061003300,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,4.822422451303915,2.33975050732352,0.11380619008578911,0.6428482869777246,535.5535522413061,2.926741,46.827852,5.853482,70.241778,2.926741,122.923112,11.706963,462.425039,1.338162,0.20904,0.089026,110.1835
1400000US36061003400,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,5.047422313735517,0.43842249595920335,0.16569874497395498,0.8736862978385882,629.1137664662837,6.239977,230.87915,6.239977,37.439862,0.0,274.55899,0.0,867.356808,0.99584,0.055054,0.09657,99.7596
1400000US36061003601,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,12.292562936526032,0.28547773098950635,0.227099696234726,5.589487832484439,1151.3208706508135,0.0,80.150683,0.0,30.056506,0.0,220.414379,0.0,651.224302,0.831832,0.07769,0.212444,96.82
1400000US36061003602,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,11.807568311741395,0.41221876398594454,0.20835092556779913,2.5919257614213196,1369.107948876921,11.234567,78.641966,0.0,44.938266,0.0,112.345665,11.234567,449.382661,1.301042,0.107576,0.098788,129.0076
1400000US36061003700,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,1.5154521891597243,0.7083587970833498,-0.0645384183520303,0.5151555365507205,176.5477042609012,2.608385,15.650309,0.0,28.692234,2.608385,44.342544,7.825155,336.481654,1.392078,0.151493,0.206846,83.4335
1400000US36061003800,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,10.415035854650895,0.5771473381095767,0.13138908218033937,0.23964275123414797,1287.6715433767904,4.941444,222.364975,9.882888,4.941444,0.0,454.612838,24.707219,1274.892524,0.896361,0.026221,0.150461,101.4053
1400000US36061003900,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,0.5783142540015896,0.9194060218138996,-0.15312424081747142,0.8944688883276392,59.895181680876476,3.020491,6.040982,0.0,0.0,0.0,45.307365,0.0,202.372898,0.556647,0.194476,0.205552,86.5063
1400000US36061004001,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,8.013190597413006,0.6347557232454288,0.12121020779395973,0.2552552552552552,969.9825770117961,10.900133,436.005319,10.900133,32.700399,0.0,414.205053,32.700399,1286.215692,1.054637,0.046124,0.126146,101.8508
1400000US36061004002,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,10.323736952593508,0.5917972011692934,0.15298186737333866,1.0498104593812416,1033.079282198608,0.0,196.325253,11.548544,69.291266,0.0,219.422342,46.194177,854.592279,1.288345,0.052716,0.056634,86.1737
1400000US36061004100,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,9.731892447670399,0.9856816746330354,0.0668250296838051,0.045128356883923935,893.3340500059097,5.227993,224.803689,10.455986,0.0,0.0,350.275515,31.367957,805.110886,0.950696,0.075339,0.195721,101.8777
1400000US36061004200,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,11.939531058357721,0.30287615066228435,0.09944402590164576,0.23538144329896896,1027.0418029840373,23.37377,128.555735,35.060655,46.74754,0.0,257.11147,46.74754,783.021294,1.434027,0.044059,0.063265,80.2783
1400000US36061004300,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,11.957051594436548,0.4644700688710567,0.12612623823203997,1.0349032701096348,1261.7143102022683,6.700661,428.842327,0.0,40.203968,6.700661,207.720502,6.700661,1031.901849,0.958115,0.051574,0.175081,88.0551
1400000US36061004400,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,1.1924066929989467,0.26504791659942506,-0.020423565903703027,3.81758755051184,117.76897110165864,0.0,9.755812,2.438953,7.316859,0.0,9.755812,2.438953,53.656966,1.458319,0.098976,0.14488,78.1116
1400000US36061004500,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,6.693524070271242,1.5422508608670602,0.06390756038524899,0.0,951.7932354633298,0.0,495.483478,9.528528,47.642642,0.0,266.798796,28.585585,1172.008995,1.004261,0.164423,0.182692,116.6667
1400000US36061004700,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,3.4581876328335635,1.8042894856366145,0.09820936925366441,0.0678518262820651,795.829777847336,0.0,308.30613,0.0,18.135655,6.045218,175.311329,0.0,773.787934,0.841882,0.085844,0.204292,128.1544
1400000US36061004800,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,7.8982287678137215,0.5554192443841088,0.20174505620972485,4.521053160486382,748.779648053932,11.378959,147.926469,17.068439,11.378959,5.68948,164.994908,5.68948,568.947958,1.214656,0.067391,0.115887,96.3822
1400000US36061004900,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,6.579983191766065,2.376181959643954,0.10565747749649312,0.19088449956617154,986.9584224632024,4.823508,361.763089,0.0,33.764555,0.0,168.822775,14.470524,805.525811,0.951443,0.102394,0.161569,88.8656
1400000US36061005000,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,10.644169428456037,0.5246639019977976,0.16755692713809903,3.6700700488219047,576.6463989542638,6.007124,42.049871,12.014249,36.042747,0.0,186.220858,6.007124,456.541458,1.116788,0.152208,0.124211,94.8521
1400000US36061005200,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,11.99195753791688,0.23686363752801845,0.12396901352875736,3.3304108216432864,622.8829213325043,17.762726,189.469072,5.920909,17.762726,5.920909,219.073615,11.841817,775.639014,1.173429,0.096502,0.146159,110.6579
1400000US36061005400,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,10.549183592676671,0.42949954052301204,0.07647554586398943,0.0,819.7400828010246,29.76917,226.245691,11.907668,17.861502,5.953834,172.661185,11.907668,762.090748,1.257083,0.089672,0.173725,106.6071
1400000US36061005501,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,10.214052834245742,0.7098479726479943,0.2487054999017908,7.027871597649931,1287.91113731031,32.142197,136.604338,16.071099,48.213296,0.0,80.355493,0.0,409.813013,1.384779,0.160752,0.138995,93.8575
1400000US36061005502,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,12.701419946117698,0.2392518823577281,0.10264136336965893,0.030073349633251832,1490.7372047284055,0.0,207.817398,17.318116,77.931524,0.0,233.794573,0.0,822.610533,1.120325,0.080178,0.107461,108.5947
1400000US36061005600,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,11.560981194062768,0.3157350530016572,0.18039404941804615,7.437642731553527,209.77125145633372,0.0,68.797477,51.598108,80.263724,0.0,149.061201,17.199369,475.849219,1.431585,0.118971,0.173633,94.1883
1400000US36061005700,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,12.158296608227811,0.2929185987025139,0.09886658221652195,0.0864483692990761,1358.9182842100804,9.255232,185.10463,0.0,83.297084,18.510463,111.062778,0.0,684.887132,1.263852,0.107378,0.180118,88.3235
1400000US36061005800,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,11.772257618859056,0.28750781692462024,0.07294213837540517,0.06592072516844384,495.2596547884417,11.450229,263.355261,22.900457,28.625572,0.0,400.758005,22.900457,1179.373558,1.10393,0.124231,0.084477,93.6755
1400000US36061005900,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,10.065264350269537,0.6445033710614403,0.1437041893844606,0.9901209799987839,1312.111139072106,25.823334,68.862224,17.215556,25.823334,0.0,94.685558,25.823334,447.604455,1.591658,0.101418,0.199605,82.1779
1400000US36061006000,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,0.5822794162768656,0.18368254057436126,-0.1270149446153908,2.7361822832684677,54.90967589648209,0.0,0.0,0.0,8.407388,0.0,8.407388,0.0,117.703438,0.693147,0.259703,0.202599,92.5914
1400000US36061006100,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,11.367683198750827,0.371461639478559,0.12087714058573396,0.1997761472453674,1013.1581824719781,14.066874,274.304041,7.033437,63.300933,0.0,246.170294,35.167185,1146.450224,1.252348,0.066064,0.126748,98.5049
1400000US36061006200,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,0.5029871685819717,0.24301531133609933,-0.18279024898225665,0.239927338228335,31.44208828748351,3.406946,0.0,0.0,17.03473,0.0,17.03473,0.0,74.952814,0.93477,0.07302,0.140758,126.8229
1400000US36061006300,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,8.032346326848744,0.5819954542456395,0.17437990588521643,1.0857267447622443,1166.7337486333618,11.2241,72.956653,22.448201,11.2241,0.0,112.241004,0.0,527.532718,1.23609,0.095125,0.225546,89.6728
1400000US36061006400,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,6.542738865208805,0.5607365077524228,0.12757167819778564,0.2097564816819891,540.4142640625829,22.322176,39.063808,44.644352,22.322176,0.0,66.966528,22.322176,323.671552,1.696605,0.097374,0.15138,97.0019
1400000US36061006500,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,7.139049214969274,1.1689730248956969,0.25239478430145723,10.572751670788827,1047.279288068341,14.915949,114.355606,0.0,9.943966,4.971983,487.254322,19.887932,894.956918,0.816644,0.034195,0.133017,74.5288
1400000US36061006600,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,8.373721719230966,0.7015794618998934,0.17189501171280097,3.815164919509583,462.91790259985817,5.724033,160.272922,11.448066,22.896132,5.724033,97.30856,17.172099,469.3707,1.316536,0.101292,0.264183,93.316
1400000US36061006700,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,4.9725555893139335,1.585343175797127,0.15430507969116974,1.3744315940283631,610.6161228327724,11.870634,124.641655,5.935317,5.935317,5.935317,332.377747,5.935317,813.138418,0.915937,0.017231,0.147144,104.6355
1400000US36061006800,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,9.620779700147903,0.4997585856708426,0.096714235113074,0.18770364074231477,266.23923341581747,5.732499,126.114971,5.732499,34.394992,11.464997,303.82243,22.929995,705.097338,1.161553,0.060563,0.101627,96.001
1400000US36061006900,35620,"New York-Newark-Jersey City, NY-NJ-PA",high,0.7234346141064175,0.6545446696946785,-0.08947435339093851,0.5176984327249278,61.93718414495927,0.0,9.070871,0.0,0.0,0.0,9.070871,0.0,122.456755,0.693147,0.104656,0.129005,109.5792
