cb_2020_3,minor_ratio,elderly_ratio,sex_ratio
1400000US40027200604,0.276619,0.095913,148.9273
1400000US40027200700,0.224,0.0,410.2041
1400000US40027200800,0.301482,0.131695,93.1208
1400000US40027200900,0.212443,0.15655,73.4211
1400000US40027201000,0.171509,0.152492,126.255
1400000US40027201102,0.106254,0.174256,106.391
1400000US40027201103,0.146274,0.129102,92.8445
1400000US40027201104,0.150478,0.368898,51.4482
1400000US40027201201,0.031573,0.044776,109.627
1400000US40027201202,0.007705,0.0,88.2251
1400000US40027201204,0.083557,0.01966,144.0567
1400000US40027201205,0.184513,0.061811,76.4086
1400000US40027201302,0.148445,0.013886,165.8866
1400000US40027201303,0.214838,0.048574,89.6425
1400000US40027201403,0.231836,0.111144,108.2324
1400000US40027201404,0.162143,0.095227,102.8477
1400000US40027201405,0.192139,0.132358,88.3609
1400000US40027201505,0.172259,0.238112,63.7673
1400000US40027201508,0.200259,0.189259,90.9203
1400000US40027201509,0.208843,0.11666,85.0256
1400000US40027201511,0.209174,0.099083,102.8536
1400000US40027201512,0.23137,0.329053,94.897
1400000US40027201513,0.308966,0.144184,79.2904
1400000US40027201514,0.256995,0.150022,97.618
1400000US40027201602,0.293691,0.092429,82.9198
1400000US40027201603,0.240798,0.092794,82.067
1400000US40027201604,0.279326,0.062022,83.8843
1400000US40027201607,0.227723,0.13348,99.0511
1400000US40027201609,0.236628,0.174583,96.2217
1400000US40027201610,0.269312,0.112963,94.6447
1400000US40027201611,0.229148,0.111659,127.0876
1400000US40027201612,0.221113,0.151599,112.7852
1400000US40027201700,0.327577,0.083763,105.1824
1400000US40027201801,0.128205,0.341591,64.2398
1400000US40027201802,0.12762,0.289647,87.8378
1400000US40027201902,0.214368,0.127512,112.8319
1400000US40027201903,0.212121,0.156061,118.3623
1400000US40027201904,0.21931,0.183692,82.6514
1400000US40027202002,0.178062,0.137991,111.4936
1400000US40027202004,0.192338,0.196247,107.6299
1400000US40027202005,0.288735,0.139815,98.3974
1400000US40027202006,0.197988,0.14337,114.4068
1400000US40027202007,0.309354,0.084392,107.4895
1400000US40027202008,0.213564,0.146568,122.932
1400000US40027202102,0.173778,0.203052,93.5503
1400000US40027202104,0.239962,0.146906,89.1868
1400000US40027202105,0.263356,0.091046,93.826
1400000US40027202106,0.245211,0.199393,64.022
1400000US40027202107,0.30683,0.098879,95.4183
1400000US40027202201,0.263655,0.200803,81.951
1400000US40027202203,0.272526,0.043174,101.0292
1400000US40027202205,0.272485,0.084618,94.8144
1400000US40027202207,0.237624,0.002829,158.0292
1400000US40027202208,0.172566,0.13853,97.4462
1400000US40027202301,0.229514,0.131415,100.9807
1400000US40027202302,0.193037,0.121497,118.5242
1400000US40027202403,0.224361,0.199214,95.8446
1400000US40027202404,0.243953,0.134884,100.5597
1400000US40027202405,0.148054,0.12753,219.1057
1400000US40027202406,0.265476,0.120419,113.8999
1400000US40027202407,0.230855,0.160932,127.1429
1400000US40027202501,0.188495,0.217372,100.7303
1400000US40027202502,0.315603,0.153772,79.9304
1400000US40027202600,0.250264,0.206909,103.2235
1400000US40051000100,0.26593,0.142736,92.0065
1400000US40051000400,0.203847,0.198105,100.981
1400000US40051000501,0.220864,0.155291,105.1988
1400000US40051000502,0.266015,0.217155,86.3429
1400000US40051000600,0.227105,0.167097,97.2323
1400000US40051000701,0.234731,0.203934,109.2041
1400000US40051000702,0.208806,0.198271,104.9834
1400000US40051000801,0.24776,0.156603,108.3604
1400000US40051000802,0.274329,0.170931,91.9485
1400000US40051000901,0.255628,0.179739,86.3329
1400000US40051000902,0.278235,0.109834,99.9068
1400000US40051000904,0.184334,0.184888,91.9766
1400000US40051000905,0.256222,0.166855,102.4041
1400000US40051000906,0.252098,0.093609,118.169
1400000US40051001000,0.198394,0.12173,107.0241
1400000US40081961100,0.251559,0.19404,97.221
1400000US40081961200,0.254445,0.172247,91.0454
1400000US40081961300,0.266423,0.171533,102.1311
1400000US40081961401,0.196325,0.23001,96.1949
1400000US40081961402,0.238439,0.13638,111.8638
1400000US40081961500,0.198447,0.26209,87.3709
1400000US40081961600,0.219116,0.2104,101.2704
1400000US40081961700,0.254188,0.154747,100.9776
1400000US40083600101,0.241002,0.215441,65.8304
1400000US40083600200,0.196067,0.113826,118.9172
1400000US40083600300,0.233805,0.156366,102.1068
1400000US40083600401,0.210474,0.108748,104.2623
1400000US40083600402,0.33988,0.107697,128.2719
1400000US40083600501,0.197955,0.154895,130.2425
1400000US40083600502,0.22279,0.141397,109.7261
1400000US40083600600,0.177339,0.182334,102.6691
1400000US40083600700,0.18005,0.204517,77.1767
1400000US40083600801,0.26461,0.100417,77.8878
1400000US40083600802,0.313685,0.114919,106.1705
1400000US40083600903,0.211373,0.283951,112.8185
1400000US40083601000,0.212756,0.30107,59.4595
1400000US40087400103,0.228453,0.141225,100.4858
1400000US40087400104,0.260829,0.158645,87.3093
1400000US40087400105,0.230851,0.123509,99.947
1400000US40087400106,0.272675,0.112744,93.743
1400000US40087400201,0.236525,0.160264,114.6462
1400000US40087400203,0.243482,0.199955,84.4064
1400000US40087400204,0.281112,0.137105,124.1083
1400000US40087400300,0.281328,0.186901,89.697
1400000US40087400400,0.235462,0.204004,127.0563
1400000US40109100100,0.111043,0.117791,96.8599
1400000US40109100201,0.26153,0.11811,63.2691
1400000US40109100202,0.058979,0.143486,102.8571
1400000US40109100203,0.153514,0.134668,105.9014
1400000US40109100300,0.213583,0.096477,88.3443
1400000US40109100400,0.316331,0.075807,105.8767
1400000US40109100500,0.185226,0.13892,74.7592
1400000US40109100800,0.147611,0.047355,107.6174
1400000US40109100900,0.250165,0.083168,118.2997
1400000US40109101000,0.097569,0.034601,80.1235
1400000US40109101100,0.077432,0.144476,99.0602
1400000US40109101200,0.018651,0.215208,84.8806
1400000US40109101300,0.278067,0.187348,95.0508
1400000US40109101400,0.208791,0.133559,94.2529
1400000US40109101500,0.217542,0.085233,109.1192
1400000US40109101800,0.208163,0.050729,131.1321
1400000US40109101900,0.217723,0.061033,98.9492
1400000US40109102000,0.154575,0.122858,104.8544
1400000US40109102100,0.268203,0.096313,98.9001
1400000US40109102200,0.294585,0.045437,98.1245
1400000US40109102300,0.147727,0.164185,85.0616
1400000US40109102400,0.288947,0.087908,133.0164
1400000US40109102500,0.048716,0.077059,163.785
1400000US40109103200,0.022752,0.029523,192.0886
1400000US40109103300,0.229994,0.053349,179.7678
1400000US40109103900,0.320533,0.051724,116.0271
1400000US40109104100,0.26726,0.036655,100.571
1400000US40109104200,0.353441,0.068811,129.7741
1400000US40109104300,0.368319,0.168706,83.5697
1400000US40109104400,0.300295,0.082239,121.8063
1400000US40109104500,0.384659,0.059786,101.3629
1400000US40109104600,0.423679,0.053816,115.1579
1400000US40109104700,0.239841,0.070916,156.1224
1400000US40109104800,0.342097,0.051315,85.5967
1400000US40109104900,0.403162,0.073471,73.848
1400000US40109105000,0.398444,0.066119,111.1314
1400000US40109105101,0.115781,0.076638,120.8371
1400000US40109105201,0.206856,0.281813,57.7452
1400000US40109105202,0.194229,0.300777,107.1264
1400000US40109105300,0.328667,0.059647,140.0292
1400000US40109105400,0.370409,0.096223,126.612
1400000US40109105500,0.393851,0.110542,91.5849
1400000US40109105600,0.363402,0.069158,85.498
1400000US40109105903,0.249377,0.095075,93.0205
1400000US40109105904,0.260569,0.107852,95.2274
1400000US40109105905,0.266122,0.063321,95.2707
1400000US40109105906,0.267857,0.092799,90.7314
1400000US40109105907,0.247477,0.063824,106.5659
1400000US40109106000,0.145154,0.30271,79.4724
1400000US40109106100,0.233034,0.23668,91.5145
1400000US40109106200,0.171608,0.270239,113.1227
1400000US40109106301,0.353083,0.109774,79.2453
1400000US40109106302,0.315121,0.066878,95.0044
1400000US40109106303,0.226528,0.066071,113.4677
1400000US40109106401,0.273267,0.180693,89.1386
1400000US40109106402,0.200446,0.235268,105.3162
1400000US40109106403,0.15547,0.156485,73.7919
1400000US40109106501,0.124785,0.265383,108.3811
1400000US40109106502,0.227685,0.108065,79.4309
1400000US40109106503,0.089041,0.308904,79.3612
1400000US40109106601,0.195022,0.081783,65.2056
1400000US40109106602,0.144381,0.105143,95.7494
1400000US40109106606,0.252281,0.123631,84.2017
1400000US40109106607,0.212078,0.145965,109.976
1400000US40109106608,0.192908,0.162837,76.7803
1400000US40109106609,0.148982,0.135048,86.6
1400000US40109106610,0.133838,0.22096,86.7925
1400000US40109106611,0.161444,0.08806,84.0146
1400000US40109106702,0.270301,0.111267,89.5101
1400000US40109106704,0.246503,0.226725,93.1966
1400000US40109106705,0.293864,0.185406,97.0588
1400000US40109106706,0.175372,0.246026,60.1859
1400000US40109106708,0.16059,0.256862,91.9025
1400000US40109106709,0.372549,0.084648,65.9524
1400000US40109106710,0.307184,0.131679,87.0835
1400000US40109106801,0.278863,0.092954,89.1377
1400000US40109106802,0.26422,0.140673,108.0153
1400000US40109106803,0.202394,0.163221,99.4935
1400000US40109106804,0.274396,0.15387,111.9974
1400000US40109106902,0.289188,0.151107,124.0272
1400000US40109106903,0.297093,0.213944,104.6687
1400000US40109106906,0.296141,0.174277,86.6747
1400000US40109106907,0.340973,0.088868,66.7707
1400000US40109106909,0.261054,0.10301,119.8552
1400000US40109106910,0.221034,0.182759,128.5264
1400000US40109106911,0.263952,0.121683,108.787
1400000US40109106912,0.287543,0.095563,94.5228
1400000US40109106913,0.249269,0.110136,106.4386
1400000US40109106914,0.299615,0.156544,143.2882
1400000US40109106916,0.296313,0.069798,93.8723
1400000US40109106917,0.285138,0.077765,116.8645
1400000US40109107001,0.343974,0.050017,88.2996
1400000US40109107002,0.286418,0.090275,119.9458
1400000US40109107101,,,
1400000US40109107103,0.304395,0.149756,111.5959
1400000US40109107104,0.299667,0.180224,73.8696
1400000US40109107206,0.323596,0.121757,110.9005
1400000US40109107207,0.232301,0.142146,81.1623
1400000US40109107212,0.248796,0.119192,130.6452
1400000US40109107213,0.266129,0.055444,102.2838
1400000US40109107214,0.275315,0.175424,78.8546
1400000US40109107215,0.428193,0.119076,109.3152
1400000US40109107216,0.379898,0.108853,87.483
1400000US40109107217,0.328942,0.059289,69.1679
1400000US40109107218,0.347756,0.102123,111.0607
1400000US40109107219,0.406813,0.108953,108.4507
1400000US40109107220,0.317341,0.143934,136.5946
1400000US40109107221,0.3125,0.133668,91.441
1400000US40109107222,0.318363,0.110279,78.1333
1400000US40109107223,0.23079,0.220005,64.9177
1400000US40109107224,0.207959,0.17498,125.092
1400000US40109107225,0.351419,0.093784,118.1034
1400000US40109107226,0.254966,0.112016,91.8176
1400000US40109107302,0.393311,0.06827,154.2516
1400000US40109107303,0.25,0.112018,119.187
1400000US40109107305,0.265833,0.106667,99.3355
1400000US40109107306,0.36583,0.034958,90.1685
1400000US40109107401,0.289146,0.155249,90.4547
1400000US40109107404,0.284371,0.179201,97.907
1400000US40109107405,0.264628,0.104568,98.9486
1400000US40109107406,0.231653,0.074235,111.2104
1400000US40109107407,0.040435,0.076205,185.7778
1400000US40109107601,0.190624,0.268465,108.0037
1400000US40109107604,0.267949,0.09188,67.6218
1400000US40109107605,0.243541,0.074641,93.8776
1400000US40109107608,0.244247,0.171611,121.9692
1400000US40109107703,0.239336,0.231212,84.5097
1400000US40109107704,0.225241,0.17657,68.1256
1400000US40109107705,0.222676,0.166496,82.9907
1400000US40109107706,0.312363,0.126554,118.5452
1400000US40109107707,0.279202,0.099715,85.7143
1400000US40109107801,0.262152,0.114064,72.6917
1400000US40109107804,0.27343,0.132393,108.5389
1400000US40109107805,0.395399,0.102444,62.3104
1400000US40109107806,0.258907,0.153795,111.9606
1400000US40109107807,0.179193,0.285199,137.6755
1400000US40109107808,0.213808,0.198218,72.6923
1400000US40109107809,0.237364,0.12476,92.2509
1400000US40109107810,0.237693,0.136428,107.2886
1400000US40109107900,0.14836,0.135346,79.7007
1400000US40109108003,0.267506,0.08136,74.1228
1400000US40109108005,0.196538,0.316538,88.6792
1400000US40109108006,0.219658,0.207692,113.0178
1400000US40109108007,0.262484,0.179577,86.9539
1400000US40109108008,0.175133,0.160336,77.499
1400000US40109108009,0.241444,0.197802,107.4919
1400000US40109108010,0.170896,0.253453,84.5287
1400000US40109108011,0.22314,0.151171,80.1489
1400000US40109108101,0.276835,0.167162,98.9869
1400000US40109108106,0.303371,0.221655,85.1662
1400000US40109108107,0.224409,0.194345,111.3464
1400000US40109108109,0.335048,0.162894,95.1154
1400000US40109108110,0.306601,0.173913,116.1149
1400000US40109108113,0.265723,0.143377,103.7495
1400000US40109108114,0.191476,0.086314,95.9295
1400000US40109108201,0.186667,0.151489,92.0981
1400000US40109108203,0.25582,0.081852,84.1014
1400000US40109108204,0.254923,0.080963,113.7178
1400000US40109108207,0.019985,0.017024,127.0588
1400000US40109108208,0.195675,0.117616,83.4543
1400000US40109108215,0.218366,0.231947,85.6343
1400000US40109108216,0.209624,0.168429,80.6983
1400000US40109108217,0.27068,0.104731,75.144
1400000US40109108222,0.326808,0.071778,85.1964
1400000US40109108223,0.242894,0.245677,94.1721
1400000US40109108224,0.183262,0.262065,110.8178
1400000US40109108225,0.388097,0.023039,111.3623
1400000US40109108226,0.275,0.011047,67.4781
1400000US40109108227,0.347984,0.036352,95.3518
1400000US40109108228,0.27882,0.075737,87.673
1400000US40109108229,0.328093,0.096649,66.81
1400000US40109108230,0.376939,0.057653,88.3175
1400000US40109108231,0.283925,0.213466,85.2998
1400000US40109108232,0.226557,0.246749,100.2742
1400000US40109108233,0.312554,0.131407,93.283
1400000US40109108234,0.26378,0.076769,106.5839
1400000US40109108235,0.353725,0.028366,79.9508
1400000US40109108236,0.326453,0.0086,67.3575
1400000US40109108237,0.311324,0.119882,118.9822
1400000US40109108238,0.249548,0.080169,89.1676
1400000US40109108301,0.215605,0.210526,69.0867
1400000US40109108302,0.167585,0.15,97.8206
1400000US40109108304,0.176885,0.198035,97.0118
1400000US40109108307,0.231355,0.15028,92.7893
1400000US40109108309,0.391234,0.084821,75.8744
1400000US40109108310,0.167039,0.19494,81.0101
1400000US40109108314,0.220484,0.084993,89.2328
1400000US40109108317,0.240912,0.085056,91.4052
1400000US40109108318,0.240585,0.108104,92.2431
1400000US40109108319,0.238464,0.07442,82.1672
1400000US40109108320,0.287474,0.147191,109.8991
1400000US40109108321,0.158909,0.036918,122.5
1400000US40109108322,0.260379,0.082073,76.4183
1400000US40109108323,0.242273,0.100383,86.239
1400000US40109108324,0.134393,0.179913,92.4896
1400000US40109108325,0.314516,0.151952,83.5606
1400000US40109108326,0.140085,0.104242,69.0384
1400000US40109108402,0.138692,0.255319,73.8356
1400000US40109108403,0.13277,0.210622,72.2453
1400000US40109108404,0.144259,0.170777,80.8633
1400000US40109108506,0.220824,0.202517,87.2523
1400000US40109108507,0.175267,0.266904,94.1278
1400000US40109108508,0.249097,0.14853,103.0366
1400000US40109108513,0.212993,0.220409,116.0897
1400000US40109108514,0.239407,0.119115,87.219
1400000US40109108515,0.17311,0.3339,75.1488
1400000US40109108520,0.23025,0.199422,110.1215
1400000US40109108521,0.156337,0.098057,125.6785
1400000US40109108523,0.235332,0.100324,108.2349
1400000US40109108524,0.227627,0.230296,93.8719
1400000US40109108525,0.252935,0.125245,102.9791
1400000US40109108526,0.244772,0.095604,91.9705
1400000US40109108527,0.182895,0.168039,101.3339
1400000US40109108528,0.379133,0.078986,98.8313
1400000US40109108529,0.151974,0.429504,159.3533
1400000US40109108530,0.20837,0.123776,98.1765
1400000US40109108531,0.35947,0.146144,119.7816
1400000US40109108532,0.262065,0.251687,79.9253
1400000US40109108533,0.347741,0.06778,118.6896
1400000US40109108534,0.24026,0.094757,101.7467
1400000US40109108535,0.382697,0.04684,78.8409
1400000US40109108536,0.101944,0.211879,91.8773
1400000US40109108537,0.08275,0.253978,87.0238
1400000US40109108538,0.194983,0.250095,59.1652
1400000US40109108603,0.410096,0.08335,88.8068
1400000US40109108604,0.189703,0.220695,93.0985
1400000US40109108701,0.184877,0.293006,81.1644
1400000US40109108706,0.179634,0.203661,79.2208
1400000US40109108707,0.240077,0.161181,94.1729
1400000US40109108708,0.281992,0.16453,119.006
1400000US40109108709,0.235677,0.211211,101.9387
1400000US40109108710,0.335315,0.160723,79.3869
1400000US40109108711,0.280732,0.180961,72.997
1400000US40109108712,0.385457,0.112588,80.9052
1400000US40109108713,0.183618,0.162316,101.8776
1400000US40109108802,0.252983,0.208922,93.2931
1400000US40109108803,0.220046,0.25576,118.6398
1400000US40109108804,0.246454,0.135816,96.1057
1400000US40109108805,0.296219,0.163494,108.7643
1400000US40109108806,0.269862,0.185161,136.8585
1400000US40109108807,0.273057,0.157589,105.2161
1400000US40109108900,0.275309,0.128148,97.7539
1400000US40109109001,0.194297,0.154664,124.8913
1400000US40109109003,0.261863,0.168143,98.7089
1400000US40109109004,0.307005,0.15628,110.259
1400000US40109109202,0.204332,0.176204,98.7789
1400000US40109109203,0.352245,0.117718,93.8824
1400000US40109109204,0.24679,0.098431,114.1548
1400000US40109109205,0.194396,0.141506,102.3388
1400000US40109109300,0.136209,0.088221,91.1956
1400000US40109109400,0.291498,0.10989,130.8411
1400000US40109109500,0.22504,0.126519,74.47
1400000US40109109600,0.014011,0.007005,91.6107
1400000US40109109700,0.035187,0.176504,87.8465
1400000US40109109800,0.190751,0.077071,73.5786
1400000US40109109900,0.084922,0.058059,80.8777
1400000US40109110000,0.190178,0.047183,288.2243
1400000US40109980001,,,
1400000US40109980002,,,
1400000US40109980003,,,
1400000US40109980004,0.0,0.05,0.0
1400000US40109980005,,,
1400000US40109980006,0.0,0.4375,128.5714
1400000US40109980007,0.112971,0.117155,159.7826
1400000US40109980008,,,
1400000US40109980009,0.088235,0.0,436.8421
1400000US42103950102,0.176496,0.237676,102.1352
1400000US42103950103,0.187775,0.21504,97.5673
1400000US42103950104,0.13313,0.307289,86.4117
