cb_2020_3,poi_edu,poi_comm,poi_med,poi_trans,poi_pub,poi_food,poi_finance,poi_total_all,poi_diversity
1400000US36081034700,0.0,0.0,0.0,36.575298,0.0,2.612521,0.0,10.450085,0.24493
1400000US36081035100,0.0,0.0,0.0,28.727171,0.0,0.0,0.0,7.181793,-0.0
1400000US36081035200,1.649553,14.845973,0.0,16.495526,0.0,13.19642,1.649553,39.589261,1.317765
1400000US36081035300,0.0,12.893743,0.0,32.234357,0.0,12.893743,6.446871,83.809327,1.220607
1400000US36081035700,0.0,0.0,0.0,11.317228,0.0,0.0,0.0,11.317228,-0.0
1400000US36081035800,3.813264,1.906632,1.906632,3.813264,1.906632,1.906632,0.0,19.066322,1.732868
1400000US36081036100,0.0,19.062627,0.0,50.833672,0.0,0.0,0.0,25.416836,0.585953
1400000US36081036300,0.0,29.653132,0.0,29.653132,7.413283,7.413283,0.0,88.959397,1.19355
1400000US36081036500,0.0,48.135936,6.016992,78.220896,0.0,30.08496,0.0,120.33984,1.146686
1400000US36081036600,0.0,13.526199,0.0,48.694316,0.0,2.70524,0.0,29.757638,0.674975
1400000US36081036700,0.0,0.0,0.0,25.565509,0.0,10.226204,0.0,15.339305,0.59827
1400000US36081036800,0.0,8.589442,0.0,30.063047,0.0,4.294721,0.0,21.473605,0.801819
1400000US36081037100,0.0,0.0,0.0,5.334073,0.0,0.0,0.0,0.0,-0.0
1400000US36081037300,0.0,25.28786,0.0,46.361077,0.0,8.429287,0.0,50.57572,0.917402
1400000US36081037501,0.0,0.0,0.0,18.843393,0.0,18.843393,0.0,18.843393,0.693147
1400000US36081037502,0.0,29.963145,9.987715,19.97543,0.0,9.987715,0.0,69.914006,1.277034
1400000US36081037600,0.0,0.0,0.0,15.589416,0.0,0.0,0.0,6.49559,-0.0
1400000US36081037700,0.0,61.300386,6.811154,34.05577,0.0,13.622308,0.0,129.411925,1.115066
1400000US36081037900,0.0,81.190661,0.0,30.446498,0.0,25.372082,0.0,152.232489,0.956608
1400000US36081038100,0.0,28.039086,0.0,28.039086,0.0,7.009772,0.0,56.078173,0.964963
1400000US36081038301,0.0,3.570396,0.0,5.355594,0.0,0.0,0.0,12.496385,0.673012
1400000US36081038302,0.0,0.223151,0.0,2.900957,0.0,0.223151,0.0,12.273279,0.485094
1400000US36081038400,0.0,0.0,0.0,33.611412,0.0,3.361141,3.361141,10.083424,0.566086
1400000US36081039400,0.0,0.0,0.0,31.587139,8.614674,2.871558,0.0,20.100907,0.729871
1400000US36081039800,0.0,0.0,0.0,19.941074,0.0,0.0,0.0,4.985269,-0.0
1400000US36081039901,0.0,0.0,0.0,9.428536,0.0,0.0,0.0,18.857073,-0.0
1400000US36081039902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.444069,0.0
1400000US36081040000,0.0,0.0,0.0,15.282653,0.0,0.0,0.0,5.094218,-0.0
1400000US36081040101,0.0,0.0,0.0,11.370614,0.0,0.0,0.0,0.0,-0.0
1400000US36081040102,0.0,40.308278,0.0,48.369933,0.0,8.061656,0.0,48.369933,0.918428
1400000US36081040200,0.0,4.5806,0.0,4.5806,0.0,4.5806,0.0,13.741801,1.098612
1400000US36081040301,0.0,0.0,0.0,11.284517,0.0,0.0,0.0,45.138066,-0.0
1400000US36081040302,0.0,17.965094,17.965094,8.982547,0.0,17.965094,0.0,98.808016,1.351784
1400000US36081040400,0.0,0.0,0.0,31.288198,0.0,0.0,0.0,8.343519,-0.0
1400000US36081040501,0.0,13.994626,13.994626,13.994626,13.994626,41.983878,0.0,419.838782,1.475076
1400000US36081040502,0.0,103.425094,0.0,51.712547,0.0,51.712547,0.0,310.275283,1.039721
1400000US36081040701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400000US36081040702,0.0,15.495948,7.747974,7.747974,0.0,0.0,0.0,30.991896,1.039721
1400000US36081040901,0.0,0.0,0.0,0.0,28.222677,0.0,0.0,42.334015,-0.0
1400000US36081040902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400000US36081041100,0.0,7.263483,0.0,50.84438,0.0,0.0,0.0,7.263483,0.37677
1400000US36081041300,0.0,0.0,0.0,37.782899,0.0,0.0,0.0,6.29715,-0.0
1400000US36081041400,0.0,19.018839,0.0,33.81127,0.0,0.0,0.0,27.471657,0.653418
1400000US36081041500,0.0,17.549812,0.0,11.699875,0.0,0.0,0.0,29.249687,0.673012
1400000US36081042400,0.0,1.936333,0.0,15.490667,0.0,0.0,0.0,3.872667,0.348832
1400000US36081042600,0.0,0.0,0.0,11.500664,0.0,0.0,0.0,5.750332,-0.0
1400000US36081042700,0.0,0.0,0.0,46.905415,0.0,0.0,0.0,0.0,-0.0
1400000US36081043200,0.0,8.390353,0.0,33.561411,0.0,0.0,0.0,67.122822,0.500402
1400000US36081043400,0.0,0.0,0.0,58.436531,0.0,0.0,0.0,43.827398,-0.0
1400000US36081043701,0.0,0.0,0.0,41.204263,0.0,0.0,0.0,0.0,-0.0
1400000US36081043702,0.0,0.0,0.0,5.704474,0.0,0.0,0.0,5.704474,-0.0
1400000US36081043900,0.0,0.0,0.0,48.558422,0.0,6.069803,0.0,24.279211,0.348832
1400000US36081044000,0.0,23.774365,0.0,36.982346,0.0,2.641596,0.0,50.190327,0.814645
1400000US36081044301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400000US36081044302,0.0,3.597511,0.0,21.585063,0.0,0.0,0.0,3.597511,0.410116
1400000US36081044400,0.0,30.09614,0.0,33.440156,0.0,7.802703,0.0,43.472203,0.961307
1400000US36081044601,0.0,351.46101,17.795494,115.670712,0.0,62.28423,17.795494,600.597929,1.080927
1400000US36081044602,11.759449,64.676968,5.879724,41.158071,0.0,17.639173,0.0,194.030904,1.316373
1400000US36081044800,0.0,0.0,0.0,24.03823,0.0,0.0,0.0,14.422938,-0.0
1400000US36081045000,0.0,11.391338,0.0,28.478345,0.0,11.391338,0.0,22.782676,0.995027
1400000US36081045200,0.0,0.0,0.0,4.589324,0.0,0.0,0.0,18.357297,-0.0
1400000US36081045400,4.329079,38.961714,12.987238,12.987238,0.0,34.632634,0.0,134.201458,1.386294
1400000US36081045500,0.0,26.983634,0.0,40.475452,0.0,6.745909,6.745909,60.713177,1.126929
1400000US36081045600,0.0,0.0,0.0,30.82006,0.0,0.0,0.0,18.492036,-0.0
1400000US36081045700,0.0,0.0,0.0,6.643768,0.0,0.0,0.0,0.0,-0.0
1400000US36081045800,0.0,44.846523,16.307827,28.538696,0.0,16.307827,0.0,142.693482,1.293151
1400000US36081045900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400000US36081046000,4.519406,370.591319,27.116438,76.829908,4.519406,76.829908,4.519406,564.925791,1.080867
1400000US36081046100,0.0,26.590087,0.0,70.906899,0.0,17.726725,0.0,70.906899,0.925129
1400000US36081046200,4.006234,72.112207,28.043636,32.04987,0.0,24.037402,12.018701,204.317919,1.520968
1400000US36081046300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.545871,0.0
1400000US36081046400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.37126,0.0
1400000US36081046500,0.0,7.706892,0.0,15.413783,7.706892,0.0,0.0,15.413783,1.039721
1400000US36081046600,0.0,58.203588,12.472197,20.786996,0.0,29.101794,8.314798,182.925562,1.392133
1400000US36081046700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.049253,0.0
1400000US36081046800,0.0,52.306271,8.717712,21.794279,0.0,21.794279,8.717712,100.253685,1.385564
1400000US36081046901,0.0,66.954123,13.390825,13.390825,0.0,26.781649,0.0,120.517421,1.14906
1400000US36081046902,0.0,13.03662,13.03662,0.0,0.0,13.03662,0.0,52.146479,1.098612
1400000US36081047000,0.0,30.524764,0.0,13.082042,0.0,8.721361,0.0,65.410209,0.959615
1400000US36081047100,0.0,12.650461,6.325231,18.975692,0.0,37.951384,0.0,75.902769,1.198849
1400000US36081047200,3.83973,0.0,0.0,5.759595,0.0,0.0,1.919865,7.679459,1.011404
1400000US36081047300,0.0,30.228071,5.038012,25.190059,5.038012,20.152047,10.076024,95.722224,1.59027
1400000US36081047500,3.546326,7.092651,3.546326,10.638977,3.546326,7.092651,0.0,60.287536,1.695743
1400000US36081047600,0.0,0.0,0.0,1.826734,0.0,1.826734,0.0,5.480203,0.693147
1400000US36081047801,0.0,5.764453,1.921484,19.214843,1.921484,5.764453,1.921484,24.979296,1.385622
1400000US36081047802,0.0,90.434992,52.753746,22.608748,0.0,30.144997,0.0,188.406234,1.247279
1400000US36081047900,0.0,5.095853,0.0,5.095853,0.0,5.095853,0.0,20.383412,1.098612
1400000US36081048000,4.342992,39.086929,17.371969,26.057953,0.0,13.028976,0.0,112.917796,1.423903
1400000US36081048100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.191554,0.0
1400000US36081048200,0.0,17.514822,0.0,17.514822,0.0,4.378705,0.0,39.408349,0.964963
1400000US36081048301,0.0,0.0,0.0,0.0,0.0,11.442957,0.0,11.442957,-0.0
1400000US36081048302,0.0,0.0,0.0,22.363693,0.0,7.454564,0.0,14.909129,0.562335
1400000US36081048400,0.0,4.823043,0.0,19.29217,0.0,2.411521,0.0,9.646085,0.759547
1400000US36081048500,0.0,9.455341,3.15178,12.607121,0.0,25.214242,3.15178,56.732045,1.334593
1400000US36081048900,2.762385,2.762385,0.0,11.049541,0.0,2.762385,0.0,13.811926,1.153742
1400000US36081049201,0.0,0.0,6.778742,23.725597,0.0,0.0,0.0,10.168113,0.529706
1400000US36081049202,0.0,20.922581,0.0,20.922581,0.0,5.230645,0.0,47.075808,0.964963
1400000US36081049301,0.0,0.0,0.0,18.277415,0.0,6.092472,0.0,12.184943,0.562335
1400000US36081049302,3.7126,0.0,0.0,7.4252,3.7126,3.7126,0.0,33.413402,1.332179
1400000US36081049500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400000US36081049600,0.0,7.322896,3.661448,14.645792,0.0,3.661448,0.0,47.598822,1.213008
1400000US36081049700,0.0,10.123046,0.0,0.0,5.061523,0.0,0.0,30.369137,0.636514
1400000US36081049900,2.162686,0.0,0.0,8.650744,0.0,0.0,0.0,4.325372,0.500402
1400000US36081050000,2.975588,5.951177,8.926765,35.707059,2.975588,8.926765,0.0,56.536177,1.373004
1400000US36081050201,0.0,0.0,0.0,35.686247,0.0,0.0,0.0,11.895416,-0.0
1400000US36081050202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400000US36081050400,4.623166,0.0,0.0,18.492663,0.0,0.0,0.0,9.246332,0.500402
1400000US36081050500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400000US36081050600,0.0,4.851354,0.0,9.702709,0.0,4.851354,0.0,9.702709,1.039721
1400000US36081050700,0.0,8.059815,0.0,10.746419,0.0,2.686605,0.0,24.179444,0.974315
1400000US36081050800,4.555165,9.110331,0.0,22.775827,4.555165,0.0,0.0,18.220661,1.14906
1400000US36081051000,0.0,16.225601,5.408534,32.451202,0.0,21.634134,0.0,48.676802,1.239659
1400000US36081051100,0.0,3.650874,0.0,7.301748,7.301748,0.0,0.0,18.254371,1.05492
1400000US36081051200,0.0,10.644214,0.0,29.27159,2.661054,2.661054,0.0,21.288429,0.955447
1400000US36081051300,0.0,0.0,0.0,15.500992,0.0,0.0,0.0,0.0,-0.0
1400000US36081051500,0.0,0.0,0.0,13.371069,0.0,0.0,0.0,8.914046,-0.0
1400000US36081051600,0.0,0.0,0.0,43.560173,0.0,0.0,0.0,5.445022,-0.0
1400000US36081051700,0.0,3.934235,0.0,23.605412,0.0,0.0,0.0,19.671177,0.410116
1400000US36081051800,0.0,0.0,0.0,5.888553,0.0,0.0,0.0,0.0,-0.0
1400000US36081052000,11.613458,0.0,0.0,17.420187,0.0,0.0,0.0,23.226915,0.673012
1400000US36081052100,0.0,52.557169,5.255717,57.812886,0.0,10.511434,0.0,94.602904,1.061846
1400000US36081052200,0.0,0.0,0.0,23.551578,0.0,0.0,0.0,29.439472,-0.0
1400000US36081052400,0.0,0.0,5.097334,15.292001,0.0,0.0,0.0,5.097334,0.562335
1400000US36081052500,0.0,29.687539,0.0,24.739616,0.0,14.843769,0.0,44.531308,1.060944
1400000US36081052600,0.0,0.0,0.0,32.863207,0.0,0.0,0.0,5.477201,-0.0
1400000US36081052800,0.0,0.0,0.0,33.260161,5.54336,0.0,0.0,11.08672,0.410116
1400000US36081053000,0.0,0.0,0.0,13.034524,0.0,0.0,0.0,0.0,-0.0
1400000US36081053100,2.361292,9.445167,0.0,11.806459,0.0,2.361292,0.0,16.529043,1.162226
1400000US36081053200,0.0,5.268676,0.0,57.955438,0.0,0.0,0.0,26.343381,0.286836
1400000US36081053401,19.211558,0.0,3.842312,26.896181,0.0,0.0,0.0,38.423115,0.898137
1400000US36081053501,0.0,0.0,0.0,22.486691,0.0,16.865018,0.0,22.486691,0.682908
1400000US36081053502,0.0,0.0,0.0,18.474442,0.0,3.079074,0.0,9.237221,0.410116
1400000US36081053601,0.0,0.0,0.0,5.220951,0.0,0.0,0.0,5.220951,-0.0
1400000US36081053800,0.0,0.0,0.0,31.787406,0.0,0.0,0.0,0.0,-0.0
1400000US36081053901,6.833511,13.667021,6.833511,27.334042,0.0,15.944858,0.0,59.223759,1.473262
1400000US36081053902,0.0,0.0,0.0,42.289173,0.0,0.0,0.0,36.247863,-0.0
1400000US36081054000,1.913096,13.39167,0.0,24.870244,0.0,1.913096,0.0,38.261914,0.956237
1400000US36081054200,0.0,16.609916,1.845546,12.918824,0.0,3.691092,0.0,33.219832,1.113771
1400000US36081054500,17.625183,114.563689,0.0,35.250366,0.0,70.500731,0.0,220.314786,1.188009
1400000US36081054700,7.742755,123.884075,7.742755,38.713774,0.0,77.427547,0.0,247.768151,1.210615
1400000US36081054800,0.0,22.155951,0.0,0.0,0.0,4.43119,0.0,39.880712,0.450561
1400000US36081054900,18.261505,164.353543,18.261505,60.871682,0.0,158.266374,0.0,371.317263,1.287503
1400000US36081055100,6.446082,348.088414,6.446082,38.67649,0.0,148.25988,6.446082,573.701276,0.986068
1400000US36081055200,0.0,11.975618,9.580494,26.346359,0.0,9.580494,0.0,47.902471,1.281621
1400000US36081055300,0.0,291.915403,21.893655,7.297885,7.297885,109.468276,7.297885,532.74561,0.971992
1400000US36081055400,0.0,0.0,0.0,22.719424,0.0,9.08777,0.0,13.631655,0.59827
1400000US36081055500,0.0,58.549533,0.0,0.0,0.0,32.527518,0.0,143.12108,0.651757
1400000US36081055600,0.0,4.40717,0.0,0.0,0.0,0.0,0.0,13.221509,-0.0
1400000US36081055700,0.0,79.579152,8.376753,12.565129,0.0,54.448893,4.188376,163.34668,1.16467
1400000US36081055800,0.0,5.198586,0.0,0.0,0.0,0.0,0.0,25.99293,-0.0
1400000US36081055900,0.0,18.918493,0.0,6.306164,0.0,37.836986,0.0,94.592464,0.897946
1400000US36081056000,4.685135,0.0,0.0,28.110813,4.685135,0.0,0.0,23.425677,0.735622
1400000US36081056100,0.0,0.0,0.0,3.189025,0.0,0.0,0.0,5.315042,-0.0
1400000US36081056200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400000US36081056400,0.0,5.340625,0.0,21.3625,0.0,0.0,0.0,21.3625,0.500402
1400000US36081056500,0.0,8.490118,0.0,0.0,0.0,0.0,0.0,16.980235,-0.0
1400000US36081056600,0.0,10.302162,10.302162,15.453244,5.151081,15.453244,5.151081,61.812975,1.704551
1400000US36081056700,0.0,0.0,0.0,9.571546,0.0,3.190515,0.0,12.762061,0.562335
1400000US36081056800,2.350182,17.626363,3.525273,37.602909,2.350182,4.700364,1.175091,68.155272,1.312488
1400000US36081057700,0.0,53.590568,0.0,26.795284,0.0,21.436227,0.0,85.744909,1.017164
1400000US36081057900,0.0,14.631006,14.631006,0.0,0.0,0.0,0.0,43.893018,0.693147
1400000US36081058000,0.0,0.0,0.0,3.633378,0.0,0.0,0.0,5.450066,-0.0
1400000US36081058100,13.926995,55.707979,6.963497,27.853989,0.0,27.853989,6.963497,174.087434,1.540123
1400000US36081058200,0.0,0.0,0.0,8.870769,0.0,0.0,0.0,3.548308,-0.0
1400000US36081058300,0.0,104.812281,13.974971,34.937427,0.0,97.824796,20.962456,286.486902,1.348257
1400000US36081058500,0.0,122.690067,0.0,0.0,0.0,81.793378,5.842384,245.380135,0.781247
1400000US36081058700,0.0,89.946102,13.837862,6.918931,6.918931,48.432516,6.918931,221.405788,1.284796
1400000US36081058900,18.151895,78.658212,6.050632,18.151895,0.0,36.30379,0.0,169.417687,1.308613
1400000US36081059000,0.0,0.0,0.0,18.915391,0.0,0.0,0.0,0.0,-0.0
1400000US36081059100,4.949025,54.439275,0.0,4.949025,0.0,9.89805,0.0,123.725626,0.857174
1400000US36081059200,0.0,0.0,0.0,26.532589,0.0,0.0,0.0,0.0,-0.0
1400000US36081059300,0.0,83.285741,7.931975,15.863951,0.0,23.795926,3.965988,146.741545,1.125861
1400000US36081059400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.503571,0.0
1400000US36081059501,6.066121,24.264483,6.066121,18.198362,0.0,42.462845,0.0,121.322414,1.36869
1400000US36081059502,0.0,47.578266,0.0,8.650594,8.650594,21.626485,0.0,90.831236,1.135901
1400000US36081059600,0.0,0.0,0.0,5.140067,0.0,0.0,0.0,0.0,-0.0
1400000US36081059800,0.0,0.0,0.0,4.843295,0.0,0.0,0.0,9.68659,-0.0
1400000US36081059900,0.0,15.737994,0.0,15.737994,0.0,7.868997,0.0,23.606991,1.05492
1400000US36081060000,0.0,0.0,0.0,11.31753,0.0,0.0,0.0,5.658765,-0.0
1400000US36081060100,0.0,25.902374,6.475593,25.902374,0.0,25.902374,0.0,84.182715,1.285293
1400000US36081060300,0.0,49.622866,5.513652,16.540955,0.0,27.568259,0.0,99.245732,1.161591
1400000US36081060600,0.0,4.644768,0.0,0.0,0.0,0.0,0.0,9.289536,-0.0
1400000US36081060701,0.0,0.0,0.0,4.207639,0.0,0.0,0.0,0.0,-0.0
1400000US36081060800,0.0,0.0,0.0,9.45868,4.72934,0.0,0.0,14.18802,0.636514
1400000US36081061000,0.0,0.0,4.221868,37.996808,0.0,0.0,0.0,8.443735,0.325083
1400000US36081061200,0.0,0.0,0.0,22.857491,0.0,0.0,0.0,0.0,-0.0
1400000US36081061301,0.0,39.287052,2.806218,18.240417,0.0,25.255962,2.806218,92.605195,1.26305
1400000US36081061302,0.0,0.0,0.0,8.212996,0.0,0.0,0.0,0.0,-0.0
1400000US36081061400,0.0,0.0,0.0,23.27819,0.0,0.0,0.0,3.879698,-0.0
1400000US36081061601,0.0,0.0,0.0,10.520613,0.0,0.0,0.0,2.630153,-0.0
1400000US36081061602,0.0,2.367934,0.0,4.735869,0.0,2.367934,0.0,11.839672,1.039721
1400000US36081061800,0.0,37.260292,0.0,12.420097,0.0,8.280065,0.0,82.800649,0.892118
1400000US36081061900,0.0,3.878103,0.0,11.63431,0.0,3.878103,0.0,23.268621,0.950271
1400000US36081062000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.624449,0.0
1400000US36081062100,0.0,7.743774,0.0,19.359435,3.871887,0.0,0.0,19.359435,0.900256
1400000US36081062200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.573833,0.0
1400000US36081062300,0.0,0.0,0.0,6.383413,6.383413,0.0,0.0,25.533653,0.693147
1400000US36081062400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.858174,0.0
1400000US36081062500,0.0,15.092137,0.0,10.061425,0.0,5.030712,0.0,35.214987,1.011404
1400000US36081062600,0.0,4.657705,2.328853,16.301968,0.0,2.328853,0.0,16.301968,1.033562
1400000US36081062700,0.0,0.0,0.0,12.714073,0.0,0.0,0.0,6.357037,-0.0
1400000US36081062900,5.4487,10.897401,0.0,27.243502,10.897401,5.4487,10.897401,54.487005,1.626021
1400000US36081063000,0.0,20.999911,5.249978,10.499955,5.249978,15.749933,0.0,57.749755,1.46814
1400000US36081063200,3.369408,77.496395,0.0,26.955268,3.369408,23.585859,3.369408,144.884564,1.216663
1400000US36081063301,0.0,14.843953,0.0,14.843953,0.0,0.0,0.0,37.109882,0.693147
1400000US36081063302,0.0,7.207779,0.0,14.415557,0.0,7.207779,0.0,28.831115,1.039721
1400000US36081063500,0.0,10.556318,0.0,21.112636,0.0,0.0,0.0,21.112636,0.636514
1400000US36081063700,0.0,12.947274,0.0,10.070102,0.0,17.263033,1.438586,50.350511,1.187459
1400000US36081063800,2.895286,11.581145,0.0,13.028788,0.0,5.790572,0.0,60.80101,1.251058
1400000US36081063900,0.0,3.9718,0.0,19.859001,0.0,0.0,3.9718,19.859001,0.796312
1400000US36081064101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.702065,0.0
1400000US36081064102,0.0,0.0,0.0,1.348087,0.0,0.0,0.0,5.841709,-0.0
1400000US36081064500,9.690173,3.230058,0.0,19.380346,0.0,3.230058,0.0,22.610403,1.12095
1400000US36081064600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400000US36081065000,0.0,0.0,0.0,2.500038,0.0,0.0,0.0,7.500113,-0.0
1400000US36081065401,0.0,16.241676,0.0,30.163113,6.960718,16.241676,2.320239,85.84886,1.373248
1400000US36081065402,0.0,0.0,0.0,3.959612,3.959612,0.0,0.0,3.959612,0.693147
1400000US36081065501,0.0,0.0,0.0,3.694195,0.0,0.0,0.0,6.156991,-0.0
1400000US36081065600,0.0,16.879517,1.687952,23.631324,0.0,6.751807,0.0,45.574697,1.10806
1400000US36081065702,0.0,0.0,0.0,20.818009,0.0,0.0,0.0,0.0,-0.0
1400000US36081065703,3.725075,3.725075,0.0,18.625373,0.0,0.0,3.725075,26.075522,1.073543
1400000US36081065900,0.0,0.0,0.0,10.322527,0.0,0.0,0.0,5.161264,-0.0
1400000US36081066000,0.0,0.0,0.0,31.043287,0.0,0.0,0.0,0.0,-0.0
1400000US36081066100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400000US36081066301,0.0,3.567186,0.0,35.671862,0.0,0.0,0.0,14.268745,0.304636
1400000US36081066302,0.0,0.0,0.0,8.168466,0.0,0.0,0.0,20.421166,-0.0
1400000US36081066401,0.0,0.898621,0.898621,4.493106,0.0,2.695863,0.0,7.188969,1.168282
1400000US36081066402,0.0,0.0,0.0,38.143869,0.0,0.0,0.0,2.542925,-0.0
1400000US36081066403,0.0,0.0,0.0,8.562939,0.0,0.0,0.0,8.562939,-0.0
1400000US36081066404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.547477,0.0
1400000US36081066501,3.050659,0.0,0.0,18.303955,0.0,0.0,0.0,6.101318,0.410116
1400000US36081066701,0.0,0.0,0.0,15.833244,0.0,0.0,0.0,3.958311,-0.0
1400000US36081066900,0.0,0.0,0.0,24.985321,0.0,0.0,6.24633,12.492661,0.500402
1400000US36081067100,0.0,4.36483,4.36483,30.55381,0.0,0.0,0.0,8.72966,0.683739
1400000US36081067700,0.0,0.0,0.0,32.266218,0.0,0.0,0.0,0.0,-0.0
1400000US36081067900,0.0,7.886,0.0,11.829,0.0,11.829,0.0,23.658,1.082196
1400000US36081068000,0.0,1.308508,0.0,2.617017,0.0,3.925525,0.0,6.542542,1.011404
1400000US36081068200,0.0,4.345276,0.0,17.381102,0.0,4.345276,0.0,21.726378,0.867563
1400000US36081068300,0.0,40.918037,16.367215,36.826233,0.0,28.642626,12.275411,126.845915,1.518833
1400000US36081068700,0.0,0.0,3.590651,3.590651,3.590651,0.0,0.0,17.953257,1.098612
1400000US36081069000,0.0,5.705581,0.0,22.822323,0.0,0.0,0.0,8.558371,0.500402
1400000US36081069300,0.0,111.889677,13.98621,27.972419,0.0,41.958629,6.993105,188.81383,1.227867
1400000US36081069400,0.0,0.0,0.0,19.228292,0.0,0.0,0.0,1.922829,-0.0
1400000US36081069500,4.690014,0.0,0.0,4.690014,4.690014,4.690014,0.0,23.450068,1.386294
1400000US36081069701,0.0,15.097416,0.0,0.0,0.0,7.548708,0.0,22.646124,0.636514
1400000US36081069702,0.0,2.265421,0.0,0.0,0.0,0.0,0.0,13.592528,-0.0
1400000US36081070300,0.0,4.148569,0.0,8.297137,0.0,0.0,0.0,29.03998,0.636514
1400000US36081070700,0.0,9.006534,0.0,0.0,0.0,0.0,0.0,9.006534,-0.0
1400000US36081070900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.555041,0.0
1400000US36081071100,0.0,15.979759,0.0,5.326586,0.0,10.653173,0.0,58.59245,1.011404
1400000US36081071303,0.0,28.440197,14.220099,28.440197,0.0,35.550247,21.330148,113.760789,1.567056
1400000US36081071304,0.0,19.37096,0.0,12.913974,0.0,6.456987,0.0,71.026855,1.011404
1400000US36081071305,0.0,0.0,0.0,14.814705,0.0,7.407353,0.0,44.444115,0.636514
1400000US36081071306,0.0,5.514655,0.0,27.573276,0.0,5.514655,0.0,22.058621,0.796312
1400000US36081071600,0.0,5.349606,0.0,3.711971,0.109176,3.657384,1.091756,16.267168,1.308837
1400000US36081071701,0.0,36.829118,15.783908,31.567816,5.261303,47.351723,15.783908,136.793867,1.617688
1400000US36081071702,0.0,22.028373,0.0,22.028373,0.0,13.217024,0.0,57.273769,1.073394
1400000US36081071900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.129012,0.0
1400000US36081072100,0.0,5.87106,0.0,0.0,0.0,5.87106,0.0,11.74212,0.693147
1400000US36081072300,0.0,2.127406,0.0,2.127406,0.0,2.127406,0.0,8.509624,1.098612
1400000US36081072900,0.0,0.0,0.0,25.808983,0.0,5.161797,0.0,5.161797,0.450561
1400000US36081073100,0.0,0.0,0.0,42.140084,0.0,5.267511,0.0,5.267511,0.348832
1400000US36081073700,0.0,9.49627,4.748135,18.992541,0.0,14.244406,4.748135,99.710839,1.46814
1400000US36081073900,0.0,0.0,0.0,31.209177,0.0,0.0,0.0,8.916908,-0.0
1400000US36081074100,0.0,0.0,0.0,23.229074,0.0,0.0,0.0,5.807268,-0.0
1400000US36081074300,0.0,25.842865,25.842865,36.180011,0.0,20.674292,25.842865,108.540033,1.5924
1400000US36081074500,0.0,0.0,0.0,40.117832,0.0,0.0,0.0,11.462238,-0.0
1400000US36081074700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.383992,0.0
1400000US36081074900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78505,0.0
1400000US36081075701,10.119051,5.059525,0.0,5.059525,0.0,0.0,0.0,40.476203,1.039721
1400000US36081075702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.505668,0.0
1400000US36081076901,0.0,5.524068,0.0,0.0,11.048137,11.048137,0.0,55.240684,1.05492
1400000US36081076902,0.0,0.0,0.0,9.877519,0.0,0.0,0.0,9.877519,-0.0
1400000US36081077300,0.0,0.0,0.0,21.500059,0.0,0.0,0.0,50.166805,-0.0
1400000US36081077500,8.715015,56.647595,4.357507,65.36261,0.0,47.932581,0.0,156.870264,1.315569
1400000US36081077902,0.0,21.462528,3.577088,14.308352,0.0,5.365632,7.154176,53.656321,1.412754
1400000US36081077903,0.0,0.0,0.0,15.161336,0.0,0.0,0.0,7.580668,-0.0
1400000US36081077904,0.0,15.555083,0.0,12.962569,0.0,7.777542,2.592514,31.110166,1.235145
1400000US36081077905,0.0,0.0,3.634064,25.43845,0.0,0.0,0.0,18.170321,0.37677
1400000US36081077906,3.45931,0.0,6.91862,27.674479,0.0,3.45931,0.0,20.755859,0.983088
1400000US36081077907,0.0,0.0,9.223646,13.835469,4.611823,0.0,9.223646,32.28276,1.320888
1400000US36081077908,0.0,0.0,0.0,14.962817,0.0,0.0,0.0,0.0,-0.0
